"","sample","gene","anova_p","mean_between","mean_intra","fdr"
"3802","D6","ENSG00000205937",0.1498,3.2725,3.3729,0.9954
"3803","D6","ENSG00000269343",0.1731,3.0398,3.1526,0.9954
"3804","D6","ENSG00000132591",0.5583,3.4374,3.6172,0.9954
"3805","D6","ENSG00000233554",0.1585,-2.4894,-1.1632,0.9954
"3806","D6","ENSG00000220201",0.5097,0.8798,0.9736,0.9954
"3807","D6","ENSG00000271245",0.749,-5.0302,-5.4544,0.9954
"3808","D6","ENSG00000229153",0.0939,-3.624,-2.9758,0.9954
"3809","D6","ENSG00000101958",0.3646,-6.1637,-6.6439,0.9954
"3810","D6","ENSG00000156273",0.9245,3.7677,3.7764,0.997
"3811","D6","ENSG00000197093",0.666,0.6479,0.5517,0.9954
"3812","D6","ENSG00000259196",0.909,-1.5327,-1.635,0.997
"3813","D6","ENSG00000262413",0.2404,-0.8506,0.332,0.9954
"3814","D6","ENSG00000086062",0.2922,5.3629,5.4204,0.9954
"3815","D6","ENSG00000183856",0.8781,-0.4854,-0.5008,0.9954
"3816","D6","ENSG00000224566",0.4444,-2.4972,-1.3557,0.9954
"3817","D6","ENSG00000214940",0.7451,1.9005,1.8753,0.9954
"3818","D6","ENSG00000145949",0.2343,-3.5489,-2.9134,0.9954
"3819","D6","ENSG00000167178",0.331,-4.7915,-5.6331,0.9954
"3820","D6","ENSG00000100591",0.5781,4.2283,4.1887,0.9954
"3821","D6","ENSG00000148773",0.0783,1.893,1.7836,0.9742
"3822","D6","ENSG00000108784",0.9811,3.1815,3.1867,0.9998
"3823","D6","ENSG00000261774",0.342,-3.1412,-4.6794,0.9954
"3824","D6","ENSG00000110077",0.5067,-5.7043,-6.16,0.9954
"3825","D6","ENSG00000100242",0.2903,4.147,4.2596,0.9954
"3826","D6","ENSG00000124074",0.6641,1.7425,1.8072,0.9954
"3827","D6","ENSG00000136143",0.7428,1.345,1.3733,0.9954
"3828","D6","ENSG00000165874",0.9599,-2.9548,-2.9268,0.9995
"3829","D6","ENSG00000254634",0.556,2.4349,2.3815,0.9954
"3830","D6","ENSG00000207956",0.7562,-0.0638,0.1091,0.9954
"3831","D6","ENSG00000236663",0.8904,-2.3749,-2.623,0.9954
"3832","D6","ENSG00000203799",0.21,-3.3985,-3.7787,0.9954
"3833","D6","ENSG00000226890",0.3375,-2.7849,-1.297,0.9954
"3834","D6","ENSG00000133466",0.7764,1.3331,1.3564,0.9954
"3835","D6","ENSG00000247151",0.6365,-1.7018,-1.9249,0.9954
"3836","D6","ENSG00000112651",0.3958,2.5128,2.6113,0.9954
"3837","D6","ENSG00000244560",0.8754,-0.248,-0.1655,0.9954
"3838","D6","ENSG00000168826",0.199,1.0475,1.3244,0.9954
"3839","D6","ENSG00000088766",0.8024,1.9225,1.9513,0.9954
"3840","D6","ENSG00000280145",0.9397,-1.0823,-1.0596,0.997
"3841","D6","ENSG00000211840",0.6878,-0.231,0.2737,0.9954
"3842","D6","ENSG00000272465",0.4126,-2.8283,-1.7502,0.9954
"3843","D6","ENSG00000244052",0.9458,-1.6952,-1.7602,0.9982
"3844","D6","ENSG00000160991",0.8242,3.1138,3.1466,0.9954
"3845","D6","ENSG00000065717",0.0605,-4.4086,-5.8345,0.9528
"3846","D6","ENSG00000256314",0.8858,-0.5334,-0.4576,0.9954
"3847","D6","ENSG00000248152",0.8544,1.2754,1.2381,0.9954
"3848","D6","ENSG00000276957",0.7517,-4.0692,-3.5829,0.9954
"3849","D6","ENSG00000145936",0.3319,-4.6765,-4.0154,0.9954
"3850","D6","ENSG00000271555",0.3928,-0.6743,-0.0206,0.9954
"3851","D6","ENSG00000199592",0.4045,-2.1968,-3.4107,0.9954
"3852","D6","ENSG00000105248",0.1502,3.9058,3.803,0.9954
"3853","D6","ENSG00000123892",0.0688,2.4107,2.7164,0.969
"3854","D6","ENSG00000259015",0.4754,0.2586,0.5049,0.9954
"3855","D6","ENSG00000100744",0.2074,1.1033,1.3266,0.9954
"3856","D6","ENSG00000077380",0.9147,3.0038,3.0132,0.997
"3857","D6","ENSG00000099139",0.5937,-5.7733,-5.4839,0.9954
"3858","D6","ENSG00000265462",0.2966,2.1633,2.5394,0.9954
"3859","D6","ENSG00000204220",0.8894,2.1774,2.1886,0.9954
"3860","D6","ENSG00000171490",0.591,4.6055,4.6419,0.9954
"3861","D6","ENSG00000170667",0.5774,0.9826,0.8728,0.9954
"3862","D6","ENSG00000153250",0.7544,-1.7224,-1.6707,0.9954
"3863","D6","ENSG00000237938",0.7448,0.5212,0.4411,0.9954
"3864","D6","ENSG00000236792",0.3516,-5.6494,-6.6439,0.9954
"3865","D6","ENSG00000233509",0.4775,-0.9663,-0.3878,0.9954
"3866","D6","ENSG00000199933",0.8733,-4.6484,-4.918,0.9954
"3867","D6","ENSG00000283980",0.0786,-4.5212,-1.9006,0.9742
"3868","D6","ENSG00000207281",0.2877,-3.4083,-1.553,0.9954
"3869","D6","ENSG00000141560",0.9997,1.574,1.5739,0.9999
"3870","D6","ENSG00000254003",0.1019,0.306,-0.2362,0.9954
"3871","D6","ENSG00000228063",0.7752,-2.6003,-3.0428,0.9954
"3872","D6","ENSG00000273496",0.8924,-2.3492,-2.5672,0.9954
"3873","D6","ENSG00000186111",0.3441,2.7716,2.8552,0.9954
"3874","D6","ENSG00000174886",0.608,2.8848,2.8156,0.9954
"3875","D6","ENSG00000101421",0.4548,5.0405,4.9669,0.9954
"3876","D6","ENSG00000206652",0.9416,5.8799,5.8613,0.997
"3877","D6","ENSG00000252975",0.5926,0.2132,0.6876,0.9954
"3878","D6","ENSG00000222145",0.7468,0.6697,0.7807,0.9954
"3879","D6","ENSG00000049541",0.3893,3.1591,3.2898,0.9954
"3880","D6","ENSG00000272130",0.7281,-1.8501,-2.2985,0.9954
"3881","D6","ENSG00000231327",0.7763,0.2687,0.3586,0.9954
"3882","D6","ENSG00000201736",0.8167,-0.5715,-0.7119,0.9954
"3883","D6","ENSG00000268643",0.6142,-5.0642,-5.8709,0.9954
"3884","D6","ENSG00000167608",0.8534,-1.586,-1.6479,0.9954
"3885","D6","ENSG00000184792",0.1249,-1.3425,-1.6762,0.9954
"3886","D6","ENSG00000261242",0.9219,-0.4567,-0.5017,0.997
"3887","D6","ENSG00000269481",0.6647,2.5223,2.4552,0.9954
"3888","D6","ENSG00000223225",0.3203,-2.0224,-3.6268,0.9954
"3889","D6","ENSG00000246089",0.2165,0.9406,1.0999,0.9954
"3890","D6","ENSG00000250116",0.5072,2.2958,2.3833,0.9954
"3891","D6","ENSG00000238685",0.7118,2.4903,2.6277,0.9954
"3892","D6","ENSG00000226360",0.0129,-0.7318,-0.2041,0.8549
"3893","D6","ENSG00000134453",0.791,2.9445,2.9278,0.9954
"3894","D6","ENSG00000057935",0.6879,1.6547,1.618,0.9954
"3895","D6","ENSG00000100422",0.4677,3.3202,3.2618,0.9954
"3896","D6","ENSG00000154845",0.9135,1.8858,1.8944,0.997
"3897","D6","ENSG00000267501",0.4364,0.1146,0.3566,0.9954
"3898","D6","ENSG00000142327",0.2661,3.4104,3.5805,0.9954
"3899","D6","ENSG00000123268",0.9186,3.4412,3.4505,0.997
"3900","D6","ENSG00000132823",0.162,4.0383,4.1167,0.9954
"3901","D6","ENSG00000109943",0.3811,-3.4422,-4.2004,0.9954
"3902","D6","ENSG00000198646",0.2706,2.3118,2.243,0.9954
"3903","D6","ENSG00000234694",0.4508,-0.8352,-1.2317,0.9954
"3904","D6","ENSG00000070061",0.1232,3.2384,3.3451,0.9954
"3905","D6","ENSG00000166257",0.6594,-3.9653,-3.813,0.9954
"3906","D6","ENSG00000189316",0.7469,-5.8299,-5.5163,0.9954
"3907","D6","ENSG00000233382",0.7795,0.5562,0.5135,0.9954
"3908","D6","ENSG00000241404",0.1623,-1.7401,-2.9699,0.9954
"3909","D6","ENSG00000151353",0.3436,1.1771,1.2964,0.9954
"3910","D6","ENSG00000259438",0.6844,-1.6139,-1.2104,0.9954
"3911","D6","ENSG00000100852",0.4958,1.4791,1.7347,0.9954
"3912","D6","ENSG00000204673",0.7431,2.6768,2.7148,0.9954
"3913","D6","ENSG00000276282",0.2629,-0.735,0.5059,0.9954
"3914","D6","ENSG00000250673",0.4672,-3.017,-2.322,0.9954
"3915","D6","ENSG00000145391",0.5926,0.7745,0.7204,0.9954
"3916","D6","ENSG00000260719",0.34,-0.0829,-0.3658,0.9954
"3917","D6","ENSG00000135148",0.3952,4.7538,4.7947,0.9954
"3918","D6","ENSG00000136379",0.5902,-0.3668,-0.4758,0.9954
"3919","D6","ENSG00000207963",0.4323,0.6044,1.1431,0.9954
"3920","D6","ENSG00000165757",0.1652,-6.1068,-5.3503,0.9954
"3921","D6","ENSG00000204138",0.6702,2.0063,2.0935,0.9954
"3922","D6","ENSG00000200563",0.3556,-2.9077,-1.2441,0.9954
"3923","D6","ENSG00000255302",0.3519,4.1577,4.0395,0.9954
"3924","D6","ENSG00000239350",0.6712,1.1845,1.2907,0.9954
"3925","D6","ENSG00000214338",0.0052,-5.6156,-3.1152,0.5474
"3926","D6","ENSG00000205978",0.4825,-5.3688,-4.8973,0.9954
"3927","D6","ENSG00000252153",0.2181,0.2669,0.9587,0.9954
"3928","D6","ENSG00000114251",0.3698,1.0617,1.1558,0.9954
"3929","D6","ENSG00000284934",0.6148,-3.4467,-3.0221,0.9954
"3930","D6","ENSG00000162804",0.3589,0.1891,0.3348,0.9954
"3931","D6","ENSG00000123933",0.2085,1.8608,1.9711,0.9954
"3932","D6","ENSG00000131475",0.2205,4.0948,4.0006,0.9954
"3933","D6","ENSG00000177173",0.6805,4.4004,4.4571,0.9954
"3934","D6","ENSG00000262533",0.8058,0.6441,0.7063,0.9954
"3935","D6","ENSG00000111961",0.6101,-0.0531,-0.0047,0.9954
"3936","D6","ENSG00000251634",0.7197,1.8929,2.3185,0.9954
"3937","D6","ENSG00000199691",0.0214,1.1172,-0.0341,0.8549
"3938","D6","ENSG00000163312",0.7951,2.0769,2.1117,0.9954
"3939","D6","ENSG00000090661",0.7409,3.389,3.3639,0.9954
"3940","D6","ENSG00000106624",0.5197,1.1548,1.0766,0.9954
"3941","D6","ENSG00000115274",0.9917,2.6927,2.6877,0.9998
"3942","D6","ENSG00000279716",0.2411,2.5748,2.7652,0.9954
"3943","D6","ENSG00000105755",0.4585,2.7955,2.9112,0.9954
"3944","D6","ENSG00000233270",0.426,-2.0956,-0.8254,0.9954
"3945","D6","ENSG00000253483",0.4094,-3.5193,-2.2876,0.9954
"3946","D6","ENSG00000221740",0.646,0.249,-0.0906,0.9954
"3947","D6","ENSG00000226471",0.5234,1.0207,1.1405,0.9954
"3948","D6","ENSG00000221214",0.3869,0.3187,-1.1775,0.9954
"3949","D6","ENSG00000172602",0.7462,-0.1126,-0.0483,0.9954
"3950","D6","ENSG00000137936",0.9613,0.5465,0.5388,0.9995
"3951","D6","ENSG00000119446",0.6034,1.9541,2.0263,0.9954
"3952","D6","ENSG00000164074",0.5237,1.2032,1.2813,0.9954
"3953","D6","ENSG00000162728",0.6641,-3.0577,-3.3673,0.9954
"3954","D6","ENSG00000218565",0.5637,-1.4526,-1.7558,0.9954
"3955","D6","ENSG00000100105",0.622,2.935,2.9715,0.9954
"3956","D6","ENSG00000113525",0.8996,-4.6965,-4.8292,0.9967
"3957","D6","ENSG00000187134",0.4154,-6.2602,-5.9109,0.9954
"3958","D6","ENSG00000182566",0.7836,-2.6774,-2.8281,0.9954
"3959","D6","ENSG00000253666",0.1321,2.6949,2.4757,0.9954
"3960","D6","ENSG00000280280",0.9918,1.3958,1.3998,0.9998
"3961","D6","ENSG00000273365",0.2808,-5.4645,-6.6439,0.9954
"3962","D6","ENSG00000254340",0.7947,-3.2047,-2.7444,0.9954
"3963","D6","ENSG00000131089",0.9894,0.5914,0.5927,0.9998
"3964","D6","ENSG00000146205",0.2052,-1.2424,-1.5996,0.9954
"3965","D6","ENSG00000206077",0.9231,-3.5587,-3.6151,0.997
"3966","D6","ENSG00000167447",0.7468,2.7726,2.864,0.9954
"3967","D6","ENSG00000284669",0.4621,-3.2387,-1.4244,0.9954
"3968","D6","ENSG00000223705",0.8438,3.1738,3.1938,0.9954
"3969","D6","ENSG00000163406",0.8581,0.3482,0.3909,0.9954
"3970","D6","ENSG00000132570",0.5123,0.4291,0.3544,0.9954
"3971","D6","ENSG00000167615",0.3091,4.9006,4.8382,0.9954
"3972","D6","ENSG00000237373",0.2869,-2.5704,-4.3538,0.9954
"3973","D6","ENSG00000241959",0.5136,-0.7184,-1.1533,0.9954
"3974","D6","ENSG00000113946",0.3558,-6.2228,-6.6439,0.9954
"3975","D6","ENSG00000226149",0.9474,-2.758,-2.8293,0.9983
"3976","D6","ENSG00000284959",0.3289,-3.897,-3.5034,0.9954
"3977","D6","ENSG00000142178",0.5004,1.8543,1.7976,0.9954
"3978","D6","ENSG00000229326",0.3546,-4.5695,-3.1047,0.9954
"3979","D6","ENSG00000066117",0.9113,3.5671,3.5528,0.997
"3980","D6","ENSG00000201794",0.6306,0.494,0.2741,0.9954
"3981","D6","ENSG00000216141",0.2533,-1.307,-2.31,0.9954
"3982","D6","ENSG00000214212",0.0704,0.8879,0.3351,0.9742
"3983","D6","ENSG00000123838",0.1315,-5.9035,-4.6975,0.9954
"3984","D6","ENSG00000100784",0.8533,-1.3741,-1.3996,0.9954
"3985","D6","ENSG00000261342",0.6112,0.3268,0.1945,0.9954
"3986","D6","ENSG00000198792",0.2465,2.081,1.8819,0.9954
"3987","D6","ENSG00000248585",0.654,-1.8165,-1.5149,0.9954
"3988","D6","ENSG00000283265",0.8138,-3.9792,-4.2837,0.9954
"3989","D6","ENSG00000165948",0.85,0.5746,0.5252,0.9954
"3990","D6","ENSG00000119608",0.0397,-0.2222,0.1017,0.952
"3991","D6","ENSG00000247925",0.9296,1.4559,1.4656,0.997
"3992","D6","ENSG00000232512",0.3047,-0.8021,-0.417,0.9954
"3993","D6","ENSG00000141337",0.3231,2.4025,2.4866,0.9954
"3994","D6","ENSG00000210196",0.4332,5.6241,5.352,0.9954
"3995","D6","ENSG00000229474",0.9128,1.4555,1.4457,0.997
"3996","D6","ENSG00000163032",0.4509,-3.031,-2.6216,0.9954
"3997","D6","ENSG00000125780",0.2389,-5.6938,-6.6439,0.9954
"3998","D6","ENSG00000180096",0.3706,3.6774,3.7555,0.9954
"3999","D6","ENSG00000132321",0.6843,-5.7408,-5.4635,0.9954
"4000","D6","ENSG00000181929",0.3635,2.8222,2.9187,0.9954
"4001","F7","ENSG00000239951",0.7651,-1.2793,-0.8659,0.9934
"4002","F7","ENSG00000211638",0.6654,-4.3313,-3.6413,0.9934
"4003","F7","ENSG00000253333",0.7751,-2.2967,-2.8863,0.9934
"4004","F7","ENSG00000230658",0.6775,-1.78,-1.9909,0.9934
"4005","F7","ENSG00000237525",0.3912,-4.9723,-5.764,0.9934
"4006","F7","ENSG00000183476",0.9859,-4.9379,-4.9237,0.9995
"4007","F7","ENSG00000141858",0.6853,4.4369,4.4671,0.9934
"4008","F7","ENSG00000101230",0.7794,-4.0556,-4.2768,0.9934
"4009","F7","ENSG00000157837",0.0625,3.03,3.151,0.9934
"4010","F7","ENSG00000146066",0.6611,5.8873,5.9293,0.9934
"4011","F7","ENSG00000142512",0.6962,2.0791,2.0365,0.9934
"4012","F7","ENSG00000183604",0.5663,2.8642,2.9085,0.9934
"4013","F7","ENSG00000111266",0.9643,4.532,4.5342,0.9995
"4014","F7","ENSG00000226747",0.714,-4.0659,-4.4111,0.9934
"4015","F7","ENSG00000178522",0.434,-5.4324,-6.043,0.9934
"4016","F7","ENSG00000264456",0.8054,0.4499,0.5116,0.9934
"4017","F7","ENSG00000165475",0.141,2.2458,2.3858,0.9934
"4018","F7","ENSG00000128512",0.3882,-1.7653,-1.6226,0.9934
"4019","F7","ENSG00000204619",0.5704,3.7161,3.6436,0.9934
"4020","F7","ENSG00000248019",0.5007,-1.7514,-1.5382,0.9934
"4021","F7","ENSG00000232573",0.2349,2.6737,2.3238,0.9934
"4022","F7","ENSG00000258388",0.7868,-0.6041,-0.5446,0.9934
"4023","F7","ENSG00000181616",0.585,-1.0083,-0.7985,0.9934
"4024","F7","ENSG00000167106",0.8169,4.0092,4.0762,0.9934
"4025","F7","ENSG00000251568",0.0954,-1.2154,-2.1609,0.9934
"4026","F7","ENSG00000135622",0.2558,0.1508,-0.0607,0.9934
"4027","F7","ENSG00000140939",0.1593,2.4618,2.1874,0.9934
"4028","F7","ENSG00000109814",0.445,3.0485,3.1266,0.9934
"4029","F7","ENSG00000111445",0.046,1.7024,1.8521,0.9934
"4030","F7","ENSG00000263001",0.8659,3.4083,3.3995,0.9934
"4031","F7","ENSG00000265218",0.7652,0.3669,0.4468,0.9934
"4032","F7","ENSG00000130684",0.0055,2.9993,2.4403,0.9934
"4033","F7","ENSG00000214300",0.1046,2.2189,2.0547,0.9934
"4034","F7","ENSG00000100567",0.1888,3.9409,4.0713,0.9934
"4035","F7","ENSG00000275467",0.1998,-0.2982,0.1461,0.9934
"4036","F7","ENSG00000160613",0.7456,2.9254,2.9394,0.9934
"4037","F7","ENSG00000183308",0.9001,-0.9741,-0.9293,0.9958
"4038","F7","ENSG00000277621",0.189,-3.8045,-1.9427,0.9934
"4039","F7","ENSG00000211452",0.9066,-1.0063,-0.9776,0.9963
"4040","F7","ENSG00000278419",0.202,-4.2334,-6.6439,0.9934
"4041","F7","ENSG00000221944",0.4512,0.0207,1.5997,0.9934
"4042","F7","ENSG00000183298",0.6374,-0.8317,-0.6692,0.9934
"4043","F7","ENSG00000227541",0.4707,-1.2153,-0.217,0.9934
"4044","F7","ENSG00000260317",0.5421,-1.6755,-2.0415,0.9934
"4045","F7","ENSG00000260698",0.4649,-1.6873,-1.8747,0.9934
"4046","F7","ENSG00000264071",0.3406,-2.4726,-1.2991,0.9934
"4047","F7","ENSG00000261799",0.2921,2.1917,2.04,0.9934
"4048","F7","ENSG00000046653",0.6613,-0.5787,-0.693,0.9934
"4049","F7","ENSG00000108582",0.299,1.707,1.8038,0.9934
"4050","F7","ENSG00000237991",0.3646,-2.9801,-4.3852,0.9934
"4051","F7","ENSG00000070404",0.3138,0.1281,0.4247,0.9934
"4052","F7","ENSG00000183337",0.6636,2.719,2.6766,0.9934
"4053","F7","ENSG00000275379",0.7972,5.0056,4.9691,0.9934
"4054","F7","ENSG00000103343",0.1243,1.8095,1.626,0.9934
"4055","F7","ENSG00000100319",0.6425,1.4662,1.514,0.9934
"4056","F7","ENSG00000204186",0.1768,2.1783,2.0287,0.9934
"4057","F7","ENSG00000067334",0.2929,1.7732,1.3002,0.9934
"4058","F7","ENSG00000112305",0.6838,2.3063,2.2653,0.9934
"4059","F7","ENSG00000269066",0.6562,0.458,0.3395,0.9934
"4060","F7","ENSG00000008282",0.471,3.0209,3.1153,0.9934
"4061","F7","ENSG00000111832",0.5884,1.8754,1.8104,0.9934
"4062","F7","ENSG00000155307",0.9432,3.8794,3.8706,0.9995
"4063","F7","ENSG00000244730",0.8908,1.2001,1.1331,0.9934
"4064","F7","ENSG00000231969",0.8131,-0.5698,-0.6856,0.9934
"4065","F7","ENSG00000114948",0.6586,-1.9002,-1.9783,0.9934
"4066","F7","ENSG00000143486",0.3413,3.9921,3.9307,0.9934
"4067","F7","ENSG00000259088",0.3749,2.0221,2.2123,0.9934
"4068","F7","ENSG00000130449",0.0712,1.52,1.3045,0.9934
"4069","F7","ENSG00000283683",0.6967,-4.7338,-4.4049,0.9934
"4070","F7","ENSG00000124789",0.5164,4.5367,4.4843,0.9934
"4071","F7","ENSG00000274290",0.61,3.9107,3.8566,0.9934
"4072","F7","ENSG00000176209",0.0573,1.8091,1.6226,0.9934
"4073","F7","ENSG00000123094",0.5031,-6.0806,-5.7027,0.9934
"4074","F7","ENSG00000279434",0.4701,-0.2862,-0.4304,0.9934
"4075","F7","ENSG00000267375",0.1229,-0.6541,0.1179,0.9934
"4076","F7","ENSG00000259999",0.8512,-0.2761,-0.1714,0.9934
"4077","F7","ENSG00000198911",0.8901,5.4735,5.4819,0.9934
"4078","F7","ENSG00000228923",0.7656,0.4849,0.5919,0.9934
"4079","F7","ENSG00000133773",0.0366,2.529,2.2448,0.9934
"4080","F7","ENSG00000272109",0.8073,-0.2372,0.0343,0.9934
"4081","F7","ENSG00000151503",0.6304,2.0282,2.0593,0.9934
"4082","F7","ENSG00000231527",0.1288,1.4959,1.2527,0.9934
"4083","F7","ENSG00000156970",0.5721,1.3671,1.295,0.9934
"4084","F7","ENSG00000273045",0.0405,-2.1012,-3.5079,0.9934
"4085","F7","ENSG00000254726",0.217,-1.2662,-1.5369,0.9934
"4086","F7","ENSG00000226981",0.7779,-3.815,-3.4135,0.9934
"4087","F7","ENSG00000260793",0.4743,-0.2776,-0.0817,0.9934
"4088","F7","ENSG00000279957",0.2851,0.3807,0.0746,0.9934
"4089","F7","ENSG00000160229",0.1072,1.0564,0.8421,0.9934
"4090","F7","ENSG00000251442",0.3794,-3.466,-2.8458,0.9934
"4091","F7","ENSG00000253697",0.2806,0.8409,0.2353,0.9934
"4092","F7","ENSG00000263968",0.0586,2.138,2.5929,0.9934
"4093","F7","ENSG00000249119",0.6698,-0.6944,-0.8819,0.9934
"4094","F7","ENSG00000176903",0.9071,3.7407,3.7314,0.9963
"4095","F7","ENSG00000164176",0.1849,-6.1436,-5.437,0.9934
"4096","F7","ENSG00000058866",0.5208,-0.5154,-0.3884,0.9934
"4097","F7","ENSG00000224707",0.6184,0.4394,0.281,0.9934
"4098","F7","ENSG00000244617",0.3284,-1.2446,-0.8055,0.9934
"4099","F7","ENSG00000157379",0.674,1.9724,2.0066,0.9934
"4100","F7","ENSG00000277662",0.0435,0.8479,0.3271,0.9934
"4101","F7","ENSG00000124097",0.5619,0.0776,0.286,0.9934
"4102","F7","ENSG00000206808",0.6192,-1.6229,-2.3317,0.9934
"4103","F7","ENSG00000206903",0.5436,-3.8919,-5.0053,0.9934
"4104","F7","ENSG00000157456",0.6113,1.7231,1.7749,0.9934
"4105","F7","ENSG00000229243",0.7719,-5.5367,-5.3309,0.9934
"4106","F7","ENSG00000251792",0.8705,-4.8014,-5.0642,0.9934
"4107","F7","ENSG00000251805",0.22,0.8949,0.3915,0.9934
"4108","F7","ENSG00000254352",0.1491,0.5943,1.3856,0.9934
"4109","F7","ENSG00000226268",0.9859,-1.0126,-1.0192,0.9995
"4110","F7","ENSG00000198056",0.7859,2.0749,2.033,0.9934
"4111","F7","ENSG00000116396",0.5083,2.1944,2.1488,0.9934
"4112","F7","ENSG00000203814",0.1824,3.7661,3.5991,0.9934
"4113","F7","ENSG00000215032",0.4368,1.1768,1.3616,0.9934
"4114","F7","ENSG00000281179",0.4388,1.934,1.8183,0.9934
"4115","F7","ENSG00000154645",0.4204,-3.0699,-2.5097,0.9934
"4116","F7","ENSG00000232082",0.5684,0.8788,0.75,0.9934
"4117","F7","ENSG00000011295",0.5489,2.5689,2.4841,0.9934
"4118","F7","ENSG00000279583",0.6548,0.9416,1.3286,0.9934
"4119","F7","ENSG00000243498",0.6339,0.8802,0.6457,0.9934
"4120","F7","ENSG00000258137",0.2576,-3.7125,-2.7802,0.9934
"4121","F7","ENSG00000253456",0.8297,1.5321,1.562,0.9934
"4122","F7","ENSG00000205413",0.757,3.7377,3.6836,0.9934
"4123","F7","ENSG00000223156",0.2675,-2.7178,-1.1777,0.9934
"4124","F7","ENSG00000233044",0.4632,-0.0237,0.2233,0.9934
"4125","F7","ENSG00000280216",0.6586,-3.5705,-2.8551,0.9934
"4126","F7","ENSG00000165406",0.637,2.7944,2.8247,0.9934
"4127","F7","ENSG00000162819",0.6025,2.4454,2.5207,0.9934
"4128","F7","ENSG00000237073",0.9596,0.0824,0.069,0.9995
"4129","F7","ENSG00000235904",0.4077,-4.3642,-5.1572,0.9934
"4130","F7","ENSG00000239713",0.7623,3.8883,3.8702,0.9934
"4131","F7","ENSG00000237646",0.9918,0.0061,0.0034,0.9995
"4132","F7","ENSG00000278816",0.6818,-1.8644,-1.3943,0.9934
"4133","F7","ENSG00000126804",0.6511,2.9894,2.8713,0.9934
"4134","F7","ENSG00000278399",0.0464,-2.6355,-4.4656,0.9934
"4135","F7","ENSG00000275854",0.5212,0.55,0.8112,0.9934
"4136","F7","ENSG00000140612",0.0326,3.1416,3.3232,0.9934
"4137","F7","ENSG00000252615",0.3865,-2.0442,-0.9424,0.9934
"4138","F7","ENSG00000221510",0.6214,0.0178,0.6343,0.9934
"4139","F7","ENSG00000125122",0.5362,0.8001,0.6835,0.9934
"4140","F7","ENSG00000178201",0.5946,-0.782,-0.9426,0.9934
"4141","F7","ENSG00000227290",0.3593,-1.2969,-1.7282,0.9934
"4142","F7","ENSG00000170509",0.7188,-5.298,-5.6237,0.9934
"4143","F7","ENSG00000238009",0.6753,-5.1082,-5.5808,0.9934
"4144","F7","ENSG00000146828",0.8314,1.9687,1.9918,0.9934
"4145","F7","ENSG00000145757",0.9797,-2.2384,-2.2518,0.9995
"4146","F7","ENSG00000270871",0.2463,2.6986,2.83,0.9934
"4147","F7","ENSG00000136936",0.6139,2.3208,2.2282,0.9934
"4148","F7","ENSG00000279278",0.9632,-0.7319,-0.7249,0.9995
"4149","F7","ENSG00000262209",0.8299,-0.3356,-0.2463,0.9934
"4150","F7","ENSG00000265975",0.547,0.7247,0.5637,0.9934
"4151","F7","ENSG00000141452",0.3441,3.5784,3.641,0.9934
"4152","F7","ENSG00000168036",0.0834,3.0059,3.1066,0.9934
"4153","F7","ENSG00000206715",0.4234,-1.0443,0.4178,0.9934
"4154","F7","ENSG00000130711",0.7222,-4.7836,-4.446,0.9934
"4155","F7","ENSG00000169188",0.4332,2.5661,2.5002,0.9934
"4156","F7","ENSG00000243686",0.0017,2.104,-1.7375,0.9934
"4157","F7","ENSG00000171492",0.3565,3.0712,2.7431,0.9934
"4158","F7","ENSG00000265018",0.9715,0.5689,0.5636,0.9995
"4159","F7","ENSG00000263766",0.6845,-0.6513,-0.4604,0.9934
"4160","F7","ENSG00000160404",0.5915,0.0455,0.1512,0.9934
"4161","F7","ENSG00000244540",0.3983,-0.9735,-0.0949,0.9934
"4162","F7","ENSG00000273234",0.7931,-4.1238,-3.7737,0.9934
"4163","F7","ENSG00000228590",0.9394,-1.5054,-1.4729,0.9995
"4164","F7","ENSG00000179141",0.8562,-3.3169,-3.4753,0.9934
"4165","F7","ENSG00000118503",0.6844,6.746,6.762,0.9934
"4166","F7","ENSG00000121879",0.5913,3.4332,3.4861,0.9934
"4167","F7","ENSG00000070371",0.039,-5.1818,-4.2721,0.9934
"4168","F7","ENSG00000260954",0.2743,-2.0776,-1.2159,0.9934
"4169","F7","ENSG00000279507",0.8301,1.3011,1.3714,0.9934
"4170","F7","ENSG00000243871",0.4461,-1.6239,-2.7005,0.9934
"4171","F7","ENSG00000226977",0.4315,0.1003,-0.3902,0.9934
"4172","F7","ENSG00000196620",0.1935,-6.3254,-5.0167,0.9934
"4173","F7","ENSG00000254838",0.9577,3.1031,3.107,0.9995
"4174","F7","ENSG00000170430",0.2593,1.9576,2.0928,0.9934
"4175","F7","ENSG00000144741",0.4387,1.8456,1.9711,0.9934
"4176","F7","ENSG00000110900",0.1318,0.6949,2.0958,0.9934
