"","Var1","Freq","gene","compare","gene_compare","FC","medianp","uchar","ubb","us","uc"
1434,"ENSG00000160683 M8/D6",10,"ENSG00000160683","M8/D6","ENSG00000160683 M8/D6",0.360768601338745,3.61760505422107e-05,8.58958388914247,8.57372882341698,2.1980483840555,12.333742093329
1440,"ENSG00000160991 M8/D6",4,"ENSG00000160991","M8/D6","ENSG00000160991 M8/D6",1.00635488391399,0.150455401499372,2.58772444392127,5.48949577327712,2.1980483840555,6.45463386576993
1444,"ENSG00000161203 M8/D6",5,"ENSG00000161203","M8/D6","ENSG00000161203 M8/D6",0.901872211329685,0.0522710175503813,0.837305084881426,12.4882658856994,2.1980483840555,12.7078432999365
1446,"ENSG00000161682 M8/D6",6,"ENSG00000161682","M8/D6","ENSG00000161682 M8/D6",1.55902693597186,0.0320039373427439,11.2735128236149,22.7209881079266,2.1980483840555,25.459120343865
1449,"ENSG00000161888 M8/D6",10,"ENSG00000161888","M8/D6","ENSG00000161888 M8/D6",2.7269047017988,2.78979909766132e-05,3.76129975397658,26.3757335467172,2.1980483840555,26.7330902191523
1457,"ENSG00000162408 M8/D6",10,"ENSG00000162408","M8/D6","ENSG00000162408 M8/D6",0.765655385268639,5.42143280939421e-05,0.698983212119717,1.9699280646533,2.1980483840555,3.03325086489444
1470,"ENSG00000162804 M8/D6",5,"ENSG00000162804","M8/D6","ENSG00000162804 M8/D6",0.82161367859955,0.0478798015867107,3.96796367486824,2.66719615943232,2.1980483840555,5.26213718717152
1472,"ENSG00000162819 M8/D6",6,"ENSG00000162819","M8/D6","ENSG00000162819 M8/D6",0.907062873748384,0.0398573717000947,1.8757995865701,5.63163839735093,2.1980483840555,6.32972288699457
1477,"ENSG00000163218 M8/D6",8,"ENSG00000163218","M8/D6","ENSG00000163218 M8/D6",2.29017287356963,0.0116705651208961,10.6761174560345,64.4958541338094,2.1980483840555,65.4104433640632
1484,"ENSG00000163376 M8/D6",7,"ENSG00000163376","M8/D6","ENSG00000163376 M8/D6",0.743262450216375,0.00126362453877986,3.35079756048625,13.1287461771987,2.1980483840555,13.7267343958903
1487,"ENSG00000163406 M8/D6",8,"ENSG00000163406","M8/D6","ENSG00000163406 M8/D6",0.605834014955672,0.00159807523988467,7.98038240854303,12.2797435806015,2.1980483840555,14.8091195717556
1494,"ENSG00000163820 M8/D6",9,"ENSG00000163820","M8/D6","ENSG00000163820 M8/D6",1.33363822634158,0.000380380125899076,1.67140934523188,11.4537845431797,2.1980483840555,11.7819440781036
1500,"ENSG00000164199 M8/D6",10,"ENSG00000164199","M8/D6","ENSG00000164199 M8/D6",9.41760359902032,4.98451177071089e-07,10.5193564939971,39.3535447977163,2.1980483840555,40.7944820520167
1502,"ENSG00000164291 M8/D6",8,"ENSG00000164291","M8/D6","ENSG00000164291 M8/D6",1.24777109156231,0.0101195705285666,2.30682033876303,14.8281964754789,2.1980483840555,15.1666821516568
1513,"ENSG00000164880 M8/D6",4,"ENSG00000164880","M8/D6","ENSG00000164880 M8/D6",0.912773535223457,0.104662110855208,1.73536024136226,8.06388795337748,2.1980483840555,8.53634469726805
1516,"ENSG00000165046 M8/D6",9,"ENSG00000165046","M8/D6","ENSG00000165046 M8/D6",1.39952327255431,0.0214461619785455,4.22869533974993,23.2656853863931,2.1980483840555,23.748797811125
1519,"ENSG00000165178 M8/D6",7,"ENSG00000165178","M8/D6","ENSG00000165178 M8/D6",1.16930325372951,0.0221749745620447,2.65915324153003,10.9431096424334,2.1980483840555,11.4740647247132
1523,"ENSG00000165475 M8/D6",5,"ENSG00000165475","M8/D6","ENSG00000165475 M8/D6",1.22108248634424,0.0490771380441416,4.10833713649803,6.43317359596406,2.1980483840555,7.94327219989262
1527,"ENSG00000165548 M8/D6",4,"ENSG00000165548","M8/D6","ENSG00000165548 M8/D6",0.726567867167345,0.130780261037024,7.4368025695375,33.3712926533216,2.1980483840555,34.2604819363442
1530,"ENSG00000165591 M8/D6",9,"ENSG00000165591","M8/D6","ENSG00000165591 M8/D6",0.831345501302223,0.0093238793903099,1.23118429520557,8.13639616362366,2.1980483840555,8.51752158781178
1542,"ENSG00000166257 M8/D6",4,"ENSG00000166257","M8/D6","ENSG00000166257 M8/D6",1.29662380047051,0.181401464662273,10.3132457150394,14.257297400359,2.1980483840555,17.7331605485235
1558,"ENSG00000166860 M8/D6",5,"ENSG00000166860","M8/D6","ENSG00000166860 M8/D6",0.914414757107591,0.0518898015086223,1.39690448824805,6.35994867962849,2.1980483840555,6.87253272494535
1561,"ENSG00000166887 M8/D6",5,"ENSG00000166887","M8/D6","ENSG00000166887 M8/D6",0.89203761635823,0.0467755814098765,2.34565277651315,4.62898516073376,2.1980483840555,5.63569048696841
1564,"ENSG00000167077 M8/D6",10,"ENSG00000167077","M8/D6","ENSG00000167077 M8/D6",0.674264537582956,0.000998864150140637,2.80454703987926,7.18283406661682,2.1980483840555,8.01810488994099
1567,"ENSG00000167106 M8/D6",4,"ENSG00000167106","M8/D6","ENSG00000167106 M8/D6",1.00186015268177,0.102244459117088,4.15669389623587,23.1106865483087,2.1980483840555,23.5841759147915
1574,"ENSG00000167377 M8/D6",4,"ENSG00000167377","M8/D6","ENSG00000167377 M8/D6",0.780682231767781,0.324173891509599,8.65961618106998,19.2777744957309,2.1980483840555,21.2474223992076
1583,"ENSG00000167555 M8/D6",10,"ENSG00000167555","M8/D6","ENSG00000167555 M8/D6",1.92812477914558,0.000108197488425221,3.9379462010702,11.0403505062826,2.1980483840555,11.9259455089627
1586,"ENSG00000167604 M8/D6",9,"ENSG00000167604","M8/D6","ENSG00000167604 M8/D6",0.816541212063461,0.00214578757190698,1.24935370574458,5.6923544330648,2.1980483840555,6.22857932215198
1588,"ENSG00000167608 M8/D6",4,"ENSG00000167608","M8/D6","ENSG00000167608 M8/D6",1.38375674828198,0.164580074138639,10.9375458088614,16.6660953510322,2.1980483840555,20.0554246843413
1592,"ENSG00000167766 M8/D6",7,"ENSG00000167766","M8/D6","ENSG00000167766 M8/D6",1.15096621825788,0.0102342415697442,2.49753525639876,1.96748234885839,2.1980483840555,3.86524072325038
1598,"ENSG00000167900 M8/D6",10,"ENSG00000167900","M8/D6","ENSG00000167900 M8/D6",1.43752020964091,0.000720959034666876,3.64508704320737,14.2685953972663,2.1980483840555,14.8899593975973
1600,"ENSG00000168036 M8/D6",7,"ENSG00000168036","M8/D6","ENSG00000168036 M8/D6",0.910502595521687,0.02586195223477,1.77096442677298,1.16835316138934,2.1980483840555,3.05496003398945
1601,"ENSG00000168126 M8/D6",9,"ENSG00000168126","M8/D6","ENSG00000168126 M8/D6",4.71994438552556,0.000253455672419124,11.1472109276678,175.752127920376,2.1980483840555,176.119000101365
1606,"ENSG00000168246 M8/D6",9,"ENSG00000168246","M8/D6","ENSG00000168246 M8/D6",1.18867518301022,0.00403965963194783,1.06310468252888,7.18912846460464,2.1980483840555,7.59244205412544
1613,"ENSG00000168404 M8/D6",9,"ENSG00000168404","M8/D6","ENSG00000168404 M8/D6",0.823308018052747,0.0143308239453401,0.931326833354485,4.69516241875975,2.1980483840555,5.2671943677549
1619,"ENSG00000168610 M8/D6",10,"ENSG00000168610","M8/D6","ENSG00000168610 M8/D6",0.75577615545339,2.62696208642489e-06,0.663596707014768,1.68843793693466,2.1980483840555,2.85001753592675
1622,"ENSG00000168778 M8/D6",6,"ENSG00000168778","M8/D6","ENSG00000168778 M8/D6",0.854537867763622,0.0297375271218901,1.74204583447495,9.23276200910861,2.1980483840555,9.6493541081722
1624,"ENSG00000168826 M8/D6",5,"ENSG00000168826","M8/D6","ENSG00000168826 M8/D6",0.787834763974714,0.0564088939030826,5.39158850404678,4.64235977065241,2.1980483840555,7.44661987319014
1627,"ENSG00000168887 M8/D6",4,"ENSG00000168887","M8/D6","ENSG00000168887 M8/D6",1.10725779102648,0.272456985357098,3.62416971880263,3.8173327174327,2.1980483840555,5.70421352378372
1640,"ENSG00000169718 M8/D6",5,"ENSG00000169718","M8/D6","ENSG00000169718 M8/D6",0.88274449526398,0.0654787727230108,2.32735506930672,6.7112130587095,2.1980483840555,7.43561557886565
1643,"ENSG00000170006 M8/D6",10,"ENSG00000170006","M8/D6","ENSG00000170006 M8/D6",0.77128418410538,4.96221072546241e-05,1.19627547870297,8.22096671272377,2.1980483840555,8.59341523559215
1652,"ENSG00000170270 M8/D6",4,"ENSG00000170270","M8/D6","ENSG00000170270 M8/D6",0.886792674593786,0.114783982826827,1.22393069750685,14.1702195172593,2.1980483840555,14.3918221298856
1655,"ENSG00000170430 M8/D6",7,"ENSG00000170430","M8/D6","ENSG00000170430 M8/D6",1.28449622144978,0.00573602101512387,3.54545473288313,6.92623126522857,2.1980483840555,8.08544034057528
1658,"ENSG00000170667 M8/D6",7,"ENSG00000170667","M8/D6","ENSG00000170667 M8/D6",1.23857637098428,0.0119012986370858,6.65008487576804,13.3230578518672,2.1980483840555,15.051874171603
1661,"ENSG00000170684 M8/D6",5,"ENSG00000170684","M8/D6","ENSG00000170684 M8/D6",1.13339481307717,0.0488718575854214,2.97457354828743,18.9654535556842,2.1980483840555,19.3227309939779
1672,"ENSG00000171462 M8/D6",7,"ENSG00000171462","M8/D6","ENSG00000171462 M8/D6",1.2365841556056,0.0118412272651402,3.08644006132195,11.2992174422448,2.1980483840555,11.9176274382912
1675,"ENSG00000171467 M8/D6",9,"ENSG00000171467","M8/D6","ENSG00000171467 M8/D6",1.14684512100985,0.000605327596419995,1.01396002747501,1.9897456442829,2.1980483840555,3.13346762627427
1677,"ENSG00000171488 M8/D6",10,"ENSG00000171488","M8/D6","ENSG00000171488 M8/D6",1.47211058610866,0.000279690009033457,1.80543424960199,18.5062861724264,2.1980483840555,18.7236117622649
1682,"ENSG00000171492 M8/D6",8,"ENSG00000171492","M8/D6","ENSG00000171492 M8/D6",0.895778057376143,0.00316822559471186,0.733365235918531,3.89792637941096,2.1980483840555,4.53465228294416
1688,"ENSG00000171786 M8/D6",7,"ENSG00000171786","M8/D6","ENSG00000171786 M8/D6",0.742268673403508,0.0277663337411975,4.54128787449654,19.3869470601273,2.1980483840555,20.0326840081372
1691,"ENSG00000171793 M8/D6",4,"ENSG00000171793","M8/D6","ENSG00000171793 M8/D6",0.947558150158985,0.118106581141161,0.508164142629502,3.19470041824126,2.1980483840555,3.91097919411677
1705,"ENSG00000172602 M8/D6",9,"ENSG00000172602","M8/D6","ENSG00000172602 M8/D6",0.523524117031789,0.000571185594918391,3.90836772701925,16.7882778904441,2.1980483840555,17.3767957205875
1708,"ENSG00000172650 M8/D6",4,"ENSG00000172650","M8/D6","ENSG00000172650 M8/D6",0.844503557026567,0.0920707349321106,9.01138247235239,21.9503583844081,2.1980483840555,23.8297012982879
1711,"ENSG00000172893 M8/D6",4,"ENSG00000172893","M8/D6","ENSG00000172893 M8/D6",1.1027281875414,0.171576925650489,5.21210516092109,16.5176177411377,2.1980483840555,17.4593571688506
1714,"ENSG00000172932 M8/D6",7,"ENSG00000172932","M8/D6","ENSG00000172932 M8/D6",1.11494514463492,0.0185853612247413,1.71913668834083,7.99696243272986,2.1980483840555,8.46984390661015
1718,"ENSG00000172965 M8/D6",4,"ENSG00000172965","M8/D6","ENSG00000172965 M8/D6",1.25611075394251,0.106936625288354,3.43715754434612,13.2625609731691,2.1980483840555,13.8759141050358
1720,"ENSG00000173273 M8/D6",6,"ENSG00000173273","M8/D6","ENSG00000173273 M8/D6",1.08238243947936,0.0354887053038155,0.834719105905191,4.81593602239499,2.1980483840555,5.35923618216382
1723,"ENSG00000173436 M8/D6",5,"ENSG00000173436","M8/D6","ENSG00000173436 M8/D6",0.883994810444574,0.0881907345950858,3.12900635269457,7.21193461649475,2.1980483840555,8.16297117270711
1728,"ENSG00000173930 M8/D6",10,"ENSG00000173930","M8/D6","ENSG00000173930 M8/D6",1.38698927840342,0.000484751488631903,1.29943199578247,4.86833217783062,2.1980483840555,5.49732647784477
1730,"ENSG00000174004 M8/D6",7,"ENSG00000174004","M8/D6","ENSG00000174004 M8/D6",1.13002115751843,0.00628395757918688,1.88281143675438,5.7520353860436,2.1980483840555,6.43912313031206
1734,"ENSG00000174171 M8/D6",5,"ENSG00000174171","M8/D6","ENSG00000174171 M8/D6",0.607454404030969,0.0485991865989798,14.1664124211499,13.4816172978487,2.1980483840555,19.6792444608631
1739,"ENSG00000174405 M8/D6",7,"ENSG00000174405","M8/D6","ENSG00000174405 M8/D6",0.838892116140331,0.0132768333783185,2.32981044167925,5.84639074173896,2.1980483840555,6.66631218125117
1741,"ENSG00000174501 M8/D6",9,"ENSG00000174501","M8/D6","ENSG00000174501 M8/D6",1.28417280256497,0.000923755731153635,3.20952290318651,11.4441664109755,2.1980483840555,12.0872411578006
1744,"ENSG00000174695 M8/D6",7,"ENSG00000174695","M8/D6","ENSG00000174695 M8/D6",0.912907252625045,0.0337037814075145,1.18365053894912,4.61579555129532,2.1980483840555,5.24766746930112
1750,"ENSG00000174749 M8/D6",9,"ENSG00000174749","M8/D6","ENSG00000174749 M8/D6",0.702538373504818,0.000213594301829049,1.73681128304068,8.62639868515828,2.1980483840555,9.06987786063555
1753,"ENSG00000174886 M8/D6",4,"ENSG00000174886","M8/D6","ENSG00000174886 M8/D6",0.90458535352167,0.10275917396447,3.70851545542911,4.83404408845815,2.1980483840555,6.47707386332461
1761,"ENSG00000175104 M8/D6",7,"ENSG00000175104","M8/D6","ENSG00000175104 M8/D6",0.830429716544529,0.0117782504854824,1.64452385682183,6.35220528790607,2.1980483840555,6.91999909205247
1765,"ENSG00000175592 M8/D6",9,"ENSG00000175592","M8/D6","ENSG00000175592 M8/D6",1.709937429904,0.00228546273454479,6.48625317310847,10.3264518728617,2.1980483840555,12.3910655396071
1771,"ENSG00000175711 M8/D6",5,"ENSG00000175711","M8/D6","ENSG00000175711 M8/D6",0.82536644895094,0.0348209971247075,1.93614499250345,11.1949225670337,2.1980483840555,11.5717917978386
1774,"ENSG00000176018 M8/D6",4,"ENSG00000176018","M8/D6","ENSG00000176018 M8/D6",0.855846809074883,0.156335960750495,5.93394658419048,15.6118235652671,2.1980483840555,16.84553869117
1782,"ENSG00000176171 M8/D6",10,"ENSG00000176171","M8/D6","ENSG00000176171 M8/D6",0.800519659046434,0.00031552738802619,1.11518860119705,6.82246113705313,2.1980483840555,7.25403599946189
1787,"ENSG00000176225 M8/D6",5,"ENSG00000176225","M8/D6","ENSG00000176225 M8/D6",1.101081934301,0.0485412374414543,1.2683821531398,9.62854465031222,2.1980483840555,9.95736320860641
1790,"ENSG00000176894 M8/D6",5,"ENSG00000176894","M8/D6","ENSG00000176894 M8/D6",1.18289309354603,0.050950311100632,3.58981398581307,15.1115330964884,2.1980483840555,15.686829306066
1796,"ENSG00000177173 M8/D6",4,"ENSG00000177173","M8/D6","ENSG00000177173 M8/D6",0.937295937800854,0.247673148804627,2.4346073776479,5.19410355489003,2.1980483840555,6.14308078417237
1798,"ENSG00000177888 M8/D6",6,"ENSG00000177888","M8/D6","ENSG00000177888 M8/D6",1.16985713733832,0.0230196440758407,2.2345764232536,16.924129939889,2.1980483840555,17.2119412825008
1801,"ENSG00000177963 M8/D6",6,"ENSG00000177963","M8/D6","ENSG00000177963 M8/D6",0.882799194009561,0.0193986142827353,1.74803662585966,4.74952575718359,2.1980483840555,5.51770275224628
1808,"ENSG00000178163 M8/D6",10,"ENSG00000178163","M8/D6","ENSG00000178163 M8/D6",0.584805276351023,3.25360535457042e-06,1.81582104655595,4.47939326143874,2.1980483840555,5.30976334335037
1811,"ENSG00000178201 M8/D6",6,"ENSG00000178201","M8/D6","ENSG00000178201 M8/D6",1.26792153816071,0.0276666200158987,4.43887982824322,16.4234342694869,2.1980483840555,17.1541325642654
1819,"ENSG00000178718 M8/D6",6,"ENSG00000178718","M8/D6","ENSG00000178718 M8/D6",0.732719284854167,0.0281188755653222,5.84769154767608,17.433180754292,2.1980483840555,18.5187122756208
1839,"ENSG00000179873 M8/D6",10,"ENSG00000179873","M8/D6","ENSG00000179873 M8/D6",2.00566619858064,0.000250561874944643,4.07951267361107,55.1239087649576,2.1980483840555,55.3183437738348
1843,"ENSG00000180096 M8/D6",10,"ENSG00000180096","M8/D6","ENSG00000180096 M8/D6",0.75276606521796,0.00209405426675658,1.77797656625385,1.73512640657473,2.1980483840555,3.31711938518796
1850,"ENSG00000180573 M8/D6",7,"ENSG00000180573","M8/D6","ENSG00000180573 M8/D6",1.18245470769745,0.0232633291370243,2.4470162847148,74.8181736630817,2.1980483840555,74.890442752566
1853,"ENSG00000180667 M8/D6",6,"ENSG00000180667","M8/D6","ENSG00000180667 M8/D6",0.879063653873464,0.00800787160933625,1.98220401003728,11.8321052424217,2.1980483840555,12.1966906947663
1858,"ENSG00000180846 M8/D6",4,"ENSG00000180846","M8/D6","ENSG00000180846 M8/D6",1.31052546985148,0.160258671317098,5.52016533921823,14.8139028726528,2.1980483840555,15.9610576213278
1862,"ENSG00000180884 M8/D6",8,"ENSG00000180884","M8/D6","ENSG00000180884 M8/D6",1.25288737724111,0.0109602143003273,2.1841475443185,12.1473389693568,2.1980483840555,12.5363376322775
1880,"ENSG00000181754 M8/D6",5,"ENSG00000181754","M8/D6","ENSG00000181754 M8/D6",0.786369874379899,0.0700224102935658,3.59777809932099,11.3264442084646,2.1980483840555,12.0856841907301
1883,"ENSG00000181790 M8/D6",6,"ENSG00000181790","M8/D6","ENSG00000181790 M8/D6",0.67319503065468,0.0273564146750098,6.71100097467493,19.8706334648276,2.1980483840555,21.0881726347795
1885,"ENSG00000181804 M8/D6",9,"ENSG00000181804","M8/D6","ENSG00000181804 M8/D6",1.17459787533862,0.0133967990896516,1.35312161893628,5.2994272672823,2.1980483840555,5.89459788072918
1891,"ENSG00000182158 M8/D6",6,"ENSG00000182158","M8/D6","ENSG00000182158 M8/D6",0.718668836262693,0.0309846046421304,20.8602023357227,1.30086104234464,2.1980483840555,21.0159867157702
1894,"ENSG00000182199 M8/D6",8,"ENSG00000182199","M8/D6","ENSG00000182199 M8/D6",0.865130701832403,0.01197181960353,2.17588742065188,5.103036746263,2.1980483840555,5.96715064328952
1905,"ENSG00000182798 M8/D6",10,"ENSG00000182798","M8/D6","ENSG00000182798 M8/D6",2.8919991656055,0.00277326071397031,11.0828656232766,56.5231565216835,2.1980483840555,57.641378802879
1911,"ENSG00000182944 M8/D6",7,"ENSG00000182944","M8/D6","ENSG00000182944 M8/D6",0.883279911288885,0.0103303425258873,1.52182694077486,4.69727632696429,2.1980483840555,5.40479220952816
1914,"ENSG00000183250 M8/D6",9,"ENSG00000183250","M8/D6","ENSG00000183250 M8/D6",2.62927343236962,9.88943390787779e-07,10.49464966571,25.0579586205597,2.1980483840555,27.2556485619829
1925,"ENSG00000183604 M8/D6",6,"ENSG00000183604","M8/D6","ENSG00000183604 M8/D6",1.14019533638879,0.0153837685495244,2.92809256675342,7.18777761341568,2.1980483840555,8.06655377457097
1926,"ENSG00000183763 M8/D6",10,"ENSG00000183763","M8/D6","ENSG00000183763 M8/D6",1.59278942855008,0.00104196781437739,2.69393775353662,15.6474634746958,2.1980483840555,16.029093252911
1927,"ENSG00000183856 M8/D6",10,"ENSG00000183856","M8/D6","ENSG00000183856 M8/D6",2.73133252754967,7.30205125676239e-07,2.55018064504689,25.176722460481,2.1980483840555,25.4008305351047
1932,"ENSG00000184208 M8/D6",5,"ENSG00000184208","M8/D6","ENSG00000184208 M8/D6",0.900821434402855,0.0878751155602083,1.90914657780512,1.82639176629602,2.1980483840555,3.43685382845822
1933,"ENSG00000184270 M8/D6",6,"ENSG00000184270","M8/D6","ENSG00000184270 M8/D6",1.62627011242958,0.0142972648697935,8.56970344290314,5.51657448513857,2.1980483840555,10.426112787038
1938,"ENSG00000184743 M8/D6",4,"ENSG00000184743","M8/D6","ENSG00000184743 M8/D6",0.932502649325736,0.0650543082895087,0.93487190186751,3.93025851084578,2.1980483840555,4.599166678174
1944,"ENSG00000184903 M8/D6",7,"ENSG00000184903","M8/D6","ENSG00000184903 M8/D6",0.739121138359232,0.00885843638921188,2.90984785169523,15.397861011271,2.1980483840555,15.8238034284139
1948,"ENSG00000184923 M8/D6",5,"ENSG00000184923","M8/D6","ENSG00000184923 M8/D6",0.807862562725631,0.043648648984703,4.55111980883706,16.7706609304973,2.1980483840555,17.5156837222743
1954,"ENSG00000185105 M8/D6",7,"ENSG00000185105","M8/D6","ENSG00000185105 M8/D6",1.68651798426121,0.00291002445110092,9.38139903539571,83.6025451350961,2.1980483840555,84.1559719664965
1962,"ENSG00000185269 M8/D6",6,"ENSG00000185269","M8/D6","ENSG00000185269 M8/D6",1.53062743783029,0.0482197034213243,11.7858189036195,45.6635818215363,2.1980483840555,47.2112237577009
1964,"ENSG00000185379 M8/D6",8,"ENSG00000185379","M8/D6","ENSG00000185379 M8/D6",0.890872336918991,0.0179960043197739,1.11186661551154,4.88005409659957,2.1980483840555,5.46649723818428
1972,"ENSG00000185798 M8/D6",5,"ENSG00000185798","M8/D6","ENSG00000185798 M8/D6",0.864881597392386,0.052962241421339,1.81528946519688,2.73829916964272,2.1980483840555,3.95284389820415
