"gene_compare","gene","compare","us"
"ENSG00000262188 F7/D6","ENSG00000262188","F7/D6",1.79457437534489
"ENSG00000262209 F7/D6","ENSG00000262209","F7/D6",1.79457437534489
"ENSG00000262580 F7/D6","ENSG00000262580","F7/D6",1.79457437534489
"ENSG00000262714 F7/D6","ENSG00000262714","F7/D6",1.79457437534489
"ENSG00000263413 F7/D6","ENSG00000263413","F7/D6",1.79457437534489
"ENSG00000263680 F7/D6","ENSG00000263680","F7/D6",1.79457437534489
"ENSG00000263968 F7/D6","ENSG00000263968","F7/D6",1.79457437534489
"ENSG00000265018 F7/D6","ENSG00000265018","F7/D6",1.79457437534489
"ENSG00000265218 F7/D6","ENSG00000265218","F7/D6",1.79457437534489
"ENSG00000265972 F7/D6","ENSG00000265972","F7/D6",1.79457437534489
"ENSG00000266302 F7/D6","ENSG00000266302","F7/D6",1.79457437534489
"ENSG00000266538 F7/D6","ENSG00000266538","F7/D6",1.79457437534489
"ENSG00000266708 F7/D6","ENSG00000266708","F7/D6",1.79457437534489
"ENSG00000266865 F7/D6","ENSG00000266865","F7/D6",1.79457437534489
"ENSG00000267383 F7/D6","ENSG00000267383","F7/D6",1.79457437534489
"ENSG00000267481 F7/D6","ENSG00000267481","F7/D6",1.79457437534489
"ENSG00000267519 F7/D6","ENSG00000267519","F7/D6",1.79457437534489
"ENSG00000267565 F7/D6","ENSG00000267565","F7/D6",1.79457437534489
"ENSG00000267702 F7/D6","ENSG00000267702","F7/D6",1.79457437534489
"ENSG00000268573 F7/D6","ENSG00000268573","F7/D6",1.79457437534489
"ENSG00000269343 F7/D6","ENSG00000269343","F7/D6",1.79457437534489
"ENSG00000269399 F7/D6","ENSG00000269399","F7/D6",1.79457437534489
"ENSG00000271204 F7/D6","ENSG00000271204","F7/D6",1.79457437534489
"ENSG00000271425 F7/D6","ENSG00000271425","F7/D6",1.79457437534489
"ENSG00000271871 F7/D6","ENSG00000271871","F7/D6",1.79457437534489
"ENSG00000271992 F7/D6","ENSG00000271992","F7/D6",1.79457437534489
"ENSG00000272501 F7/D6","ENSG00000272501","F7/D6",1.79457437534489
"ENSG00000272798 F7/D6","ENSG00000272798","F7/D6",1.79457437534489
"ENSG00000272927 F7/D6","ENSG00000272927","F7/D6",1.79457437534489
"ENSG00000273008 F7/D6","ENSG00000273008","F7/D6",1.79457437534489
"ENSG00000273374 F7/D6","ENSG00000273374","F7/D6",1.79457437534489
"ENSG00000273496 F7/D6","ENSG00000273496","F7/D6",1.79457437534489
"ENSG00000274267 F7/D6","ENSG00000274267","F7/D6",1.79457437534489
"ENSG00000275092 F7/D6","ENSG00000275092","F7/D6",1.79457437534489
"ENSG00000275278 F7/D6","ENSG00000275278","F7/D6",1.79457437534489
"ENSG00000275379 F7/D6","ENSG00000275379","F7/D6",1.79457437534489
"ENSG00000275964 F7/D6","ENSG00000275964","F7/D6",1.79457437534489
"ENSG00000276903 F7/D6","ENSG00000276903","F7/D6",1.79457437534489
"ENSG00000277402 F7/D6","ENSG00000277402","F7/D6",1.79457437534489
"ENSG00000277443 F7/D6","ENSG00000277443","F7/D6",1.79457437534489
"ENSG00000278603 F7/D6","ENSG00000278603","F7/D6",1.79457437534489
"ENSG00000279114 F7/D6","ENSG00000279114","F7/D6",1.79457437534489
"ENSG00000279191 F7/D6","ENSG00000279191","F7/D6",1.79457437534489
"ENSG00000279208 F7/D6","ENSG00000279208","F7/D6",1.79457437534489
"ENSG00000279500 F7/D6","ENSG00000279500","F7/D6",1.79457437534489
"ENSG00000279706 F7/D6","ENSG00000279706","F7/D6",1.79457437534489
"ENSG00000279716 F7/D6","ENSG00000279716","F7/D6",1.79457437534489
"ENSG00000280079 F7/D6","ENSG00000280079","F7/D6",1.79457437534489
"ENSG00000280145 F7/D6","ENSG00000280145","F7/D6",1.79457437534489
"ENSG00000281207 F7/D6","ENSG00000281207","F7/D6",1.79457437534489
"ENSG00000283849 F7/D6","ENSG00000283849","F7/D6",1.79457437534489
"ENSG00000284052 F7/D6","ENSG00000284052","F7/D6",1.79457437534489
"ENSG00000284387 F7/D6","ENSG00000284387","F7/D6",1.79457437534489
"ENSG00000285417 F7/D6","ENSG00000285417","F7/D6",1.79457437534489
"ENSG00000001461 M8/D6","ENSG00000001461","M8/D6",2.1980483840555
"ENSG00000002919 M8/D6","ENSG00000002919","M8/D6",2.1980483840555
"ENSG00000006327 M8/D6","ENSG00000006327","M8/D6",2.1980483840555
"ENSG00000006756 M8/D6","ENSG00000006756","M8/D6",2.1980483840555
"ENSG00000007384 M8/D6","ENSG00000007384","M8/D6",2.1980483840555
"ENSG00000008282 M8/D6","ENSG00000008282","M8/D6",2.1980483840555
"ENSG00000011132 M8/D6","ENSG00000011132","M8/D6",2.1980483840555
"ENSG00000011454 M8/D6","ENSG00000011454","M8/D6",2.1980483840555
"ENSG00000011485 M8/D6","ENSG00000011485","M8/D6",2.1980483840555
"ENSG00000012124 M8/D6","ENSG00000012124","M8/D6",2.1980483840555
"ENSG00000012211 M8/D6","ENSG00000012211","M8/D6",2.1980483840555
"ENSG00000013573 M8/D6","ENSG00000013573","M8/D6",2.1980483840555
"ENSG00000023734 M8/D6","ENSG00000023734","M8/D6",2.1980483840555
"ENSG00000031081 M8/D6","ENSG00000031081","M8/D6",2.1980483840555
"ENSG00000051180 M8/D6","ENSG00000051180","M8/D6",2.1980483840555
"ENSG00000052749 M8/D6","ENSG00000052749","M8/D6",2.1980483840555
"ENSG00000053501 M8/D6","ENSG00000053501","M8/D6",2.1980483840555
"ENSG00000054179 M8/D6","ENSG00000054179","M8/D6",2.1980483840555
"ENSG00000055957 M8/D6","ENSG00000055957","M8/D6",2.1980483840555
"ENSG00000057663 M8/D6","ENSG00000057663","M8/D6",2.1980483840555
"ENSG00000058056 M8/D6","ENSG00000058056","M8/D6",2.1980483840555
"ENSG00000058262 M8/D6","ENSG00000058262","M8/D6",2.1980483840555
"ENSG00000058866 M8/D6","ENSG00000058866","M8/D6",2.1980483840555
"ENSG00000065154 M8/D6","ENSG00000065154","M8/D6",2.1980483840555
"ENSG00000065357 M8/D6","ENSG00000065357","M8/D6",2.1980483840555
"ENSG00000065717 M8/D6","ENSG00000065717","M8/D6",2.1980483840555
"ENSG00000065923 M8/D6","ENSG00000065923","M8/D6",2.1980483840555
"ENSG00000066044 M8/D6","ENSG00000066044","M8/D6",2.1980483840555
"ENSG00000067057 M8/D6","ENSG00000067057","M8/D6",2.1980483840555
"ENSG00000067064 M8/D6","ENSG00000067064","M8/D6",2.1980483840555
"ENSG00000067334 M8/D6","ENSG00000067334","M8/D6",2.1980483840555
"ENSG00000067596 M8/D6","ENSG00000067596","M8/D6",2.1980483840555
"ENSG00000068024 M8/D6","ENSG00000068024","M8/D6",2.1980483840555
"ENSG00000069275 M8/D6","ENSG00000069275","M8/D6",2.1980483840555
"ENSG00000070214 M8/D6","ENSG00000070214","M8/D6",2.1980483840555
"ENSG00000071282 M8/D6","ENSG00000071282","M8/D6",2.1980483840555
"ENSG00000072694 M8/D6","ENSG00000072694","M8/D6",2.1980483840555
"ENSG00000075407 M8/D6","ENSG00000075407","M8/D6",2.1980483840555
"ENSG00000076248 M8/D6","ENSG00000076248","M8/D6",2.1980483840555
"ENSG00000079215 M8/D6","ENSG00000079215","M8/D6",2.1980483840555
"ENSG00000079616 M8/D6","ENSG00000079616","M8/D6",2.1980483840555
"ENSG00000079819 M8/D6","ENSG00000079819","M8/D6",2.1980483840555
"ENSG00000080845 M8/D6","ENSG00000080845","M8/D6",2.1980483840555
"ENSG00000081148 M8/D6","ENSG00000081148","M8/D6",2.1980483840555
"ENSG00000085514 M8/D6","ENSG00000085514","M8/D6",2.1980483840555
"ENSG00000085840 M8/D6","ENSG00000085840","M8/D6",2.1980483840555
"ENSG00000086062 M8/D6","ENSG00000086062","M8/D6",2.1980483840555
"ENSG00000086589 M8/D6","ENSG00000086589","M8/D6",2.1980483840555
"ENSG00000086967 M8/D6","ENSG00000086967","M8/D6",2.1980483840555
"ENSG00000090621 M8/D6","ENSG00000090621","M8/D6",2.1980483840555
"ENSG00000090661 M8/D6","ENSG00000090661","M8/D6",2.1980483840555
"ENSG00000093009 M8/D6","ENSG00000093009","M8/D6",2.1980483840555
"ENSG00000095015 M8/D6","ENSG00000095015","M8/D6",2.1980483840555
"ENSG00000095209 M8/D6","ENSG00000095209","M8/D6",2.1980483840555
"ENSG00000099282 M8/D6","ENSG00000099282","M8/D6",2.1980483840555
"ENSG00000099942 M8/D6","ENSG00000099942","M8/D6",2.1980483840555
"ENSG00000100023 M8/D6","ENSG00000100023","M8/D6",2.1980483840555
"ENSG00000100105 M8/D6","ENSG00000100105","M8/D6",2.1980483840555
"ENSG00000100372 M8/D6","ENSG00000100372","M8/D6",2.1980483840555
"ENSG00000100422 M8/D6","ENSG00000100422","M8/D6",2.1980483840555
"ENSG00000100526 M8/D6","ENSG00000100526","M8/D6",2.1980483840555
"ENSG00000100591 M8/D6","ENSG00000100591","M8/D6",2.1980483840555
"ENSG00000100647 M8/D6","ENSG00000100647","M8/D6",2.1980483840555
"ENSG00000100784 M8/D6","ENSG00000100784","M8/D6",2.1980483840555
"ENSG00000100852 M8/D6","ENSG00000100852","M8/D6",2.1980483840555
"ENSG00000100902 M8/D6","ENSG00000100902","M8/D6",2.1980483840555
"ENSG00000100918 M8/D6","ENSG00000100918","M8/D6",2.1980483840555
"ENSG00000100968 M8/D6","ENSG00000100968","M8/D6",2.1980483840555
"ENSG00000100991 M8/D6","ENSG00000100991","M8/D6",2.1980483840555
"ENSG00000101187 M8/D6","ENSG00000101187","M8/D6",2.1980483840555
"ENSG00000101191 M8/D6","ENSG00000101191","M8/D6",2.1980483840555
"ENSG00000101307 M8/D6","ENSG00000101307","M8/D6",2.1980483840555
"ENSG00000101493 M8/D6","ENSG00000101493","M8/D6",2.1980483840555
"ENSG00000101670 M8/D6","ENSG00000101670","M8/D6",2.1980483840555
"ENSG00000102699 M8/D6","ENSG00000102699","M8/D6",2.1980483840555
"ENSG00000103569 M8/D6","ENSG00000103569","M8/D6",2.1980483840555
"ENSG00000103942 M8/D6","ENSG00000103942","M8/D6",2.1980483840555
"ENSG00000104518 M8/D6","ENSG00000104518","M8/D6",2.1980483840555
"ENSG00000104691 M8/D6","ENSG00000104691","M8/D6",2.1980483840555
"ENSG00000104833 M8/D6","ENSG00000104833","M8/D6",2.1980483840555
"ENSG00000104872 M8/D6","ENSG00000104872","M8/D6",2.1980483840555
"ENSG00000104880 M8/D6","ENSG00000104880","M8/D6",2.1980483840555
"ENSG00000104907 M8/D6","ENSG00000104907","M8/D6",2.1980483840555
"ENSG00000104979 M8/D6","ENSG00000104979","M8/D6",2.1980483840555
"ENSG00000105127 M8/D6","ENSG00000105127","M8/D6",2.1980483840555
"ENSG00000105327 M8/D6","ENSG00000105327","M8/D6",2.1980483840555
"ENSG00000105642 M8/D6","ENSG00000105642","M8/D6",2.1980483840555
"ENSG00000105656 M8/D6","ENSG00000105656","M8/D6",2.1980483840555
"ENSG00000105662 M8/D6","ENSG00000105662","M8/D6",2.1980483840555
"ENSG00000105755 M8/D6","ENSG00000105755","M8/D6",2.1980483840555
"ENSG00000105967 M8/D6","ENSG00000105967","M8/D6",2.1980483840555
"ENSG00000106341 M8/D6","ENSG00000106341","M8/D6",2.1980483840555
"ENSG00000106479 M8/D6","ENSG00000106479","M8/D6",2.1980483840555
"ENSG00000106624 M8/D6","ENSG00000106624","M8/D6",2.1980483840555
"ENSG00000106682 M8/D6","ENSG00000106682","M8/D6",2.1980483840555
"ENSG00000106780 M8/D6","ENSG00000106780","M8/D6",2.1980483840555
"ENSG00000107249 M8/D6","ENSG00000107249","M8/D6",2.1980483840555
"ENSG00000108557 M8/D6","ENSG00000108557","M8/D6",2.1980483840555
"ENSG00000109163 M8/D6","ENSG00000109163","M8/D6",2.1980483840555
"ENSG00000109684 M8/D6","ENSG00000109684","M8/D6",2.1980483840555
"ENSG00000109814 M8/D6","ENSG00000109814","M8/D6",2.1980483840555
"ENSG00000109943 M8/D6","ENSG00000109943","M8/D6",2.1980483840555
"ENSG00000110665 M8/D6","ENSG00000110665","M8/D6",2.1980483840555
"ENSG00000110717 M8/D6","ENSG00000110717","M8/D6",2.1980483840555
"ENSG00000110900 M8/D6","ENSG00000110900","M8/D6",2.1980483840555
"ENSG00000111266 M8/D6","ENSG00000111266","M8/D6",2.1980483840555
"ENSG00000111445 M8/D6","ENSG00000111445","M8/D6",2.1980483840555
"ENSG00000111481 M8/D6","ENSG00000111481","M8/D6",2.1980483840555
"ENSG00000111845 M8/D6","ENSG00000111845","M8/D6",2.1980483840555
"ENSG00000112118 M8/D6","ENSG00000112118","M8/D6",2.1980483840555
"ENSG00000113387 M8/D6","ENSG00000113387","M8/D6",2.1980483840555
"ENSG00000114251 M8/D6","ENSG00000114251","M8/D6",2.1980483840555
"ENSG00000114767 M8/D6","ENSG00000114767","M8/D6",2.1980483840555
"ENSG00000114948 M8/D6","ENSG00000114948","M8/D6",2.1980483840555
"ENSG00000115053 M8/D6","ENSG00000115053","M8/D6",2.1980483840555
"ENSG00000115129 M8/D6","ENSG00000115129","M8/D6",2.1980483840555
"ENSG00000115204 M8/D6","ENSG00000115204","M8/D6",2.1980483840555
"ENSG00000115306 M8/D6","ENSG00000115306","M8/D6",2.1980483840555
"ENSG00000115339 M8/D6","ENSG00000115339","M8/D6",2.1980483840555
"ENSG00000115541 M8/D6","ENSG00000115541","M8/D6",2.1980483840555
"ENSG00000116062 M8/D6","ENSG00000116062","M8/D6",2.1980483840555
"ENSG00000116209 M8/D6","ENSG00000116209","M8/D6",2.1980483840555
"ENSG00000116396 M8/D6","ENSG00000116396","M8/D6",2.1980483840555
"ENSG00000116678 M8/D6","ENSG00000116678","M8/D6",2.1980483840555
"ENSG00000116871 M8/D6","ENSG00000116871","M8/D6",2.1980483840555
"ENSG00000116874 M8/D6","ENSG00000116874","M8/D6",2.1980483840555
"ENSG00000117748 M8/D6","ENSG00000117748","M8/D6",2.1980483840555
"ENSG00000118200 M8/D6","ENSG00000118200","M8/D6",2.1980483840555
"ENSG00000118363 M8/D6","ENSG00000118363","M8/D6",2.1980483840555
"ENSG00000118503 M8/D6","ENSG00000118503","M8/D6",2.1980483840555
"ENSG00000118680 M8/D6","ENSG00000118680","M8/D6",2.1980483840555
"ENSG00000118976 M8/D6","ENSG00000118976","M8/D6",2.1980483840555
"ENSG00000119227 M8/D6","ENSG00000119227","M8/D6",2.1980483840555
"ENSG00000119608 M8/D6","ENSG00000119608","M8/D6",2.1980483840555
"ENSG00000119707 M8/D6","ENSG00000119707","M8/D6",2.1980483840555
"ENSG00000119777 M8/D6","ENSG00000119777","M8/D6",2.1980483840555
"ENSG00000119927 M8/D6","ENSG00000119927","M8/D6",2.1980483840555
"ENSG00000120370 M8/D6","ENSG00000120370","M8/D6",2.1980483840555
"ENSG00000120675 M8/D6","ENSG00000120675","M8/D6",2.1980483840555
"ENSG00000120694 M8/D6","ENSG00000120694","M8/D6",2.1980483840555
"ENSG00000121350 M8/D6","ENSG00000121350","M8/D6",2.1980483840555
"ENSG00000122026 M8/D6","ENSG00000122026","M8/D6",2.1980483840555
"ENSG00000122545 M8/D6","ENSG00000122545","M8/D6",2.1980483840555
"ENSG00000122778 M8/D6","ENSG00000122778","M8/D6",2.1980483840555
"ENSG00000122966 M8/D6","ENSG00000122966","M8/D6",2.1980483840555
"ENSG00000122970 M8/D6","ENSG00000122970","M8/D6",2.1980483840555
"ENSG00000123094 M8/D6","ENSG00000123094","M8/D6",2.1980483840555
"ENSG00000123485 M8/D6","ENSG00000123485","M8/D6",2.1980483840555
"ENSG00000123595 M8/D6","ENSG00000123595","M8/D6",2.1980483840555
"ENSG00000123609 M8/D6","ENSG00000123609","M8/D6",2.1980483840555
"ENSG00000123892 M8/D6","ENSG00000123892","M8/D6",2.1980483840555
"ENSG00000124074 M8/D6","ENSG00000124074","M8/D6",2.1980483840555
"ENSG00000124097 M8/D6","ENSG00000124097","M8/D6",2.1980483840555
"ENSG00000124098 M8/D6","ENSG00000124098","M8/D6",2.1980483840555
"ENSG00000124120 M8/D6","ENSG00000124120","M8/D6",2.1980483840555
"ENSG00000124143 M8/D6","ENSG00000124143","M8/D6",2.1980483840555
"ENSG00000124155 M8/D6","ENSG00000124155","M8/D6",2.1980483840555
"ENSG00000124177 M8/D6","ENSG00000124177","M8/D6",2.1980483840555
"ENSG00000124181 M8/D6","ENSG00000124181","M8/D6",2.1980483840555
"ENSG00000124224 M8/D6","ENSG00000124224","M8/D6",2.1980483840555
"ENSG00000124422 M8/D6","ENSG00000124422","M8/D6",2.1980483840555
"ENSG00000124496 M8/D6","ENSG00000124496","M8/D6",2.1980483840555
"ENSG00000124541 M8/D6","ENSG00000124541","M8/D6",2.1980483840555
"ENSG00000124813 M8/D6","ENSG00000124813","M8/D6",2.1980483840555
"ENSG00000124942 M8/D6","ENSG00000124942","M8/D6",2.1980483840555
"ENSG00000125388 M8/D6","ENSG00000125388","M8/D6",2.1980483840555
"ENSG00000125484 M8/D6","ENSG00000125484","M8/D6",2.1980483840555
"ENSG00000125772 M8/D6","ENSG00000125772","M8/D6",2.1980483840555
"ENSG00000125827 M8/D6","ENSG00000125827","M8/D6",2.1980483840555
"ENSG00000126001 M8/D6","ENSG00000126001","M8/D6",2.1980483840555
"ENSG00000126243 M8/D6","ENSG00000126243","M8/D6",2.1980483840555
"ENSG00000126261 M8/D6","ENSG00000126261","M8/D6",2.1980483840555
"ENSG00000126458 M8/D6","ENSG00000126458","M8/D6",2.1980483840555
"ENSG00000127663 M8/D6","ENSG00000127663","M8/D6",2.1980483840555
"ENSG00000128050 M8/D6","ENSG00000128050","M8/D6",2.1980483840555
"ENSG00000128268 M8/D6","ENSG00000128268","M8/D6",2.1980483840555
"ENSG00000128512 M8/D6","ENSG00000128512","M8/D6",2.1980483840555
"ENSG00000129355 M8/D6","ENSG00000129355","M8/D6",2.1980483840555
"ENSG00000129566 M8/D6","ENSG00000129566","M8/D6",2.1980483840555
"ENSG00000129757 M8/D6","ENSG00000129757","M8/D6",2.1980483840555
"ENSG00000129911 M8/D6","ENSG00000129911","M8/D6",2.1980483840555
"ENSG00000130449 M8/D6","ENSG00000130449","M8/D6",2.1980483840555
"ENSG00000130517 M8/D6","ENSG00000130517","M8/D6",2.1980483840555
"ENSG00000130768 M8/D6","ENSG00000130768","M8/D6",2.1980483840555
"ENSG00000130985 M8/D6","ENSG00000130985","M8/D6",2.1980483840555
"ENSG00000131187 M8/D6","ENSG00000131187","M8/D6",2.1980483840555
"ENSG00000131398 M8/D6","ENSG00000131398","M8/D6",2.1980483840555
"ENSG00000131475 M8/D6","ENSG00000131475","M8/D6",2.1980483840555
"ENSG00000131558 M8/D6","ENSG00000131558","M8/D6",2.1980483840555
"ENSG00000131626 M8/D6","ENSG00000131626","M8/D6",2.1980483840555
"ENSG00000132196 M8/D6","ENSG00000132196","M8/D6",2.1980483840555
"ENSG00000132773 M8/D6","ENSG00000132773","M8/D6",2.1980483840555
"ENSG00000132823 M8/D6","ENSG00000132823","M8/D6",2.1980483840555
"ENSG00000132938 M8/D6","ENSG00000132938","M8/D6",2.1980483840555
"ENSG00000133216 M8/D6","ENSG00000133216","M8/D6",2.1980483840555
"ENSG00000133466 M8/D6","ENSG00000133466","M8/D6",2.1980483840555
"ENSG00000133773 M8/D6","ENSG00000133773","M8/D6",2.1980483840555
"ENSG00000134453 M8/D6","ENSG00000134453","M8/D6",2.1980483840555
"ENSG00000134508 M8/D6","ENSG00000134508","M8/D6",2.1980483840555
"ENSG00000134590 M8/D6","ENSG00000134590","M8/D6",2.1980483840555
"ENSG00000134802 M8/D6","ENSG00000134802","M8/D6",2.1980483840555
"ENSG00000134884 M8/D6","ENSG00000134884","M8/D6",2.1980483840555
"ENSG00000135048 M8/D6","ENSG00000135048","M8/D6",2.1980483840555
"ENSG00000135070 M8/D6","ENSG00000135070","M8/D6",2.1980483840555
"ENSG00000135506 M8/D6","ENSG00000135506","M8/D6",2.1980483840555
"ENSG00000135622 M8/D6","ENSG00000135622","M8/D6",2.1980483840555
"ENSG00000135838 M8/D6","ENSG00000135838","M8/D6",2.1980483840555
"ENSG00000136379 M8/D6","ENSG00000136379","M8/D6",2.1980483840555
"ENSG00000136861 M8/D6","ENSG00000136861","M8/D6",2.1980483840555
"ENSG00000136878 M8/D6","ENSG00000136878","M8/D6",2.1980483840555
"ENSG00000137309 M8/D6","ENSG00000137309","M8/D6",2.1980483840555
"ENSG00000137404 M8/D6","ENSG00000137404","M8/D6",2.1980483840555
"ENSG00000137491 M8/D6","ENSG00000137491","M8/D6",2.1980483840555
"ENSG00000137936 M8/D6","ENSG00000137936","M8/D6",2.1980483840555
"ENSG00000138642 M8/D6","ENSG00000138642","M8/D6",2.1980483840555
"ENSG00000139083 M8/D6","ENSG00000139083","M8/D6",2.1980483840555
"ENSG00000140525 M8/D6","ENSG00000140525","M8/D6",2.1980483840555
"ENSG00000140612 M8/D6","ENSG00000140612","M8/D6",2.1980483840555
"ENSG00000140853 M8/D6","ENSG00000140853","M8/D6",2.1980483840555
"ENSG00000140939 M8/D6","ENSG00000140939","M8/D6",2.1980483840555
"ENSG00000141337 M8/D6","ENSG00000141337","M8/D6",2.1980483840555
"ENSG00000141452 M8/D6","ENSG00000141452","M8/D6",2.1980483840555
"ENSG00000141741 M8/D6","ENSG00000141741","M8/D6",2.1980483840555
"ENSG00000141858 M8/D6","ENSG00000141858","M8/D6",2.1980483840555
"ENSG00000141971 M8/D6","ENSG00000141971","M8/D6",2.1980483840555
"ENSG00000142178 M8/D6","ENSG00000142178","M8/D6",2.1980483840555
"ENSG00000142327 M8/D6","ENSG00000142327","M8/D6",2.1980483840555
"ENSG00000142512 M8/D6","ENSG00000142512","M8/D6",2.1980483840555
"ENSG00000142556 M8/D6","ENSG00000142556","M8/D6",2.1980483840555
"ENSG00000142765 M8/D6","ENSG00000142765","M8/D6",2.1980483840555
"ENSG00000143033 M8/D6","ENSG00000143033","M8/D6",2.1980483840555
"ENSG00000143297 M8/D6","ENSG00000143297","M8/D6",2.1980483840555
"ENSG00000143303 M8/D6","ENSG00000143303","M8/D6",2.1980483840555
"ENSG00000143353 M8/D6","ENSG00000143353","M8/D6",2.1980483840555
"ENSG00000143393 M8/D6","ENSG00000143393","M8/D6",2.1980483840555
"ENSG00000143486 M8/D6","ENSG00000143486","M8/D6",2.1980483840555
"ENSG00000143799 M8/D6","ENSG00000143799","M8/D6",2.1980483840555
"ENSG00000144635 M8/D6","ENSG00000144635","M8/D6",2.1980483840555
"ENSG00000144741 M8/D6","ENSG00000144741","M8/D6",2.1980483840555
"ENSG00000145391 M8/D6","ENSG00000145391","M8/D6",2.1980483840555
"ENSG00000145687 M8/D6","ENSG00000145687","M8/D6",2.1980483840555
"ENSG00000145780 M8/D6","ENSG00000145780","M8/D6",2.1980483840555
"ENSG00000145936 M8/D6","ENSG00000145936","M8/D6",2.1980483840555
"ENSG00000145949 M8/D6","ENSG00000145949","M8/D6",2.1980483840555
"ENSG00000146350 M8/D6","ENSG00000146350","M8/D6",2.1980483840555
"ENSG00000146426 M8/D6","ENSG00000146426","M8/D6",2.1980483840555
"ENSG00000146828 M8/D6","ENSG00000146828","M8/D6",2.1980483840555
"ENSG00000146856 M8/D6","ENSG00000146856","M8/D6",2.1980483840555
"ENSG00000147364 M8/D6","ENSG00000147364","M8/D6",2.1980483840555
"ENSG00000147403 M8/D6","ENSG00000147403","M8/D6",2.1980483840555
"ENSG00000148158 M8/D6","ENSG00000148158","M8/D6",2.1980483840555
"ENSG00000148219 M8/D6","ENSG00000148219","M8/D6",2.1980483840555
"ENSG00000148450 M8/D6","ENSG00000148450","M8/D6",2.1980483840555
"ENSG00000148483 M8/D6","ENSG00000148483","M8/D6",2.1980483840555
"ENSG00000148773 M8/D6","ENSG00000148773","M8/D6",2.1980483840555
"ENSG00000149809 M8/D6","ENSG00000149809","M8/D6",2.1980483840555
"ENSG00000150867 M8/D6","ENSG00000150867","M8/D6",2.1980483840555
"ENSG00000150967 M8/D6","ENSG00000150967","M8/D6",2.1980483840555
"ENSG00000151422 M8/D6","ENSG00000151422","M8/D6",2.1980483840555
"ENSG00000151474 M8/D6","ENSG00000151474","M8/D6",2.1980483840555
"ENSG00000151503 M8/D6","ENSG00000151503","M8/D6",2.1980483840555
"ENSG00000152253 M8/D6","ENSG00000152253","M8/D6",2.1980483840555
"ENSG00000152454 M8/D6","ENSG00000152454","M8/D6",2.1980483840555
"ENSG00000152778 M8/D6","ENSG00000152778","M8/D6",2.1980483840555
"ENSG00000153250 M8/D6","ENSG00000153250","M8/D6",2.1980483840555
"ENSG00000154645 M8/D6","ENSG00000154645","M8/D6",2.1980483840555
"ENSG00000154845 M8/D6","ENSG00000154845","M8/D6",2.1980483840555
"ENSG00000154978 M8/D6","ENSG00000154978","M8/D6",2.1980483840555
"ENSG00000155307 M8/D6","ENSG00000155307","M8/D6",2.1980483840555
"ENSG00000155561 M8/D6","ENSG00000155561","M8/D6",2.1980483840555
"ENSG00000155592 M8/D6","ENSG00000155592","M8/D6",2.1980483840555
"ENSG00000155760 M8/D6","ENSG00000155760","M8/D6",2.1980483840555
"ENSG00000155792 M8/D6","ENSG00000155792","M8/D6",2.1980483840555
"ENSG00000155970 M8/D6","ENSG00000155970","M8/D6",2.1980483840555
"ENSG00000156273 M8/D6","ENSG00000156273","M8/D6",2.1980483840555
"ENSG00000156802 M8/D6","ENSG00000156802","M8/D6",2.1980483840555
"ENSG00000156970 M8/D6","ENSG00000156970","M8/D6",2.1980483840555
"ENSG00000157303 M8/D6","ENSG00000157303","M8/D6",2.1980483840555
"ENSG00000157456 M8/D6","ENSG00000157456","M8/D6",2.1980483840555
"ENSG00000157470 M8/D6","ENSG00000157470","M8/D6",2.1980483840555
"ENSG00000157483 M8/D6","ENSG00000157483","M8/D6",2.1980483840555
"ENSG00000157833 M8/D6","ENSG00000157833","M8/D6",2.1980483840555
"ENSG00000157837 M8/D6","ENSG00000157837","M8/D6",2.1980483840555
"ENSG00000157978 M8/D6","ENSG00000157978","M8/D6",2.1980483840555
"ENSG00000157992 M8/D6","ENSG00000157992","M8/D6",2.1980483840555
"ENSG00000158006 M8/D6","ENSG00000158006","M8/D6",2.1980483840555
"ENSG00000158286 M8/D6","ENSG00000158286","M8/D6",2.1980483840555
"ENSG00000158402 M8/D6","ENSG00000158402","M8/D6",2.1980483840555
"ENSG00000158869 M8/D6","ENSG00000158869","M8/D6",2.1980483840555
"ENSG00000159335 M8/D6","ENSG00000159335","M8/D6",2.1980483840555
"ENSG00000160172 M8/D6","ENSG00000160172","M8/D6",2.1980483840555
"ENSG00000160193 M8/D6","ENSG00000160193","M8/D6",2.1980483840555
"ENSG00000160200 M8/D6","ENSG00000160200","M8/D6",2.1980483840555
"ENSG00000160229 M8/D6","ENSG00000160229","M8/D6",2.1980483840555
"ENSG00000160299 M8/D6","ENSG00000160299","M8/D6",2.1980483840555
"ENSG00000160439 M8/D6","ENSG00000160439","M8/D6",2.1980483840555
"ENSG00000160613 M8/D6","ENSG00000160613","M8/D6",2.1980483840555
"ENSG00000160679 M8/D6","ENSG00000160679","M8/D6",2.1980483840555
"ENSG00000160683 M8/D6","ENSG00000160683","M8/D6",2.1980483840555
"ENSG00000160991 M8/D6","ENSG00000160991","M8/D6",2.1980483840555
"ENSG00000161203 M8/D6","ENSG00000161203","M8/D6",2.1980483840555
"ENSG00000161682 M8/D6","ENSG00000161682","M8/D6",2.1980483840555
"ENSG00000161888 M8/D6","ENSG00000161888","M8/D6",2.1980483840555
"ENSG00000162408 M8/D6","ENSG00000162408","M8/D6",2.1980483840555
