"","Var1","Freq","gene","compare","gene_compare","FC","medianp"
"2031","ENSG00000196418 M8/D6",10,"ENSG00000196418","M8/D6","ENSG00000196418 M8/D6",1.42283539023167,0.000358811739995538
"2037","ENSG00000196466 M8/D6",6,"ENSG00000196466","M8/D6","ENSG00000196466 M8/D6",1.192201481768,0.0360703070849304
"2046","ENSG00000197013 M8/D6",10,"ENSG00000197013","M8/D6","ENSG00000197013 M8/D6",1.43312076962077,0.000736588952915705
"2049","ENSG00000197093 M8/D6",7,"ENSG00000197093","M8/D6","ENSG00000197093 M8/D6",1.48224594054798,0.0131457676095314
"2054","ENSG00000197157 M8/D6",10,"ENSG00000197157","M8/D6","ENSG00000197157 M8/D6",0.766722968010948,1.34636913240786e-05
"2057","ENSG00000197444 M8/D6",9,"ENSG00000197444","M8/D6","ENSG00000197444 M8/D6",0.637371892570875,0.0100124854641115
"2060","ENSG00000197498 M8/D6",6,"ENSG00000197498","M8/D6","ENSG00000197498 M8/D6",0.912815146626732,0.032453382129465
"2062","ENSG00000197728 M8/D6",6,"ENSG00000197728","M8/D6","ENSG00000197728 M8/D6",0.870597822845822,0.0261221560875744
"2068","ENSG00000197822 M8/D6",8,"ENSG00000197822","M8/D6","ENSG00000197822 M8/D6",1.32824113494539,0.00346506897140605
"2071","ENSG00000198003 M8/D6",7,"ENSG00000198003","M8/D6","ENSG00000198003 M8/D6",1.62799327016385,0.0286475315067241
"2074","ENSG00000198039 M8/D6",7,"ENSG00000198039","M8/D6","ENSG00000198039 M8/D6",1.20680895683541,0.0262606944660378
"2085","ENSG00000198393 M8/D6",4,"ENSG00000198393","M8/D6","ENSG00000198393 M8/D6",1.02262106553627,0.146448060680556
"2093","ENSG00000198554 M8/D6",5,"ENSG00000198554","M8/D6","ENSG00000198554 M8/D6",1.13180770120003,0.051316304455088
"2098","ENSG00000198663 M8/D6",5,"ENSG00000198663","M8/D6","ENSG00000198663 M8/D6",0.787377375394741,0.0498420724228677
"2103","ENSG00000198783 M8/D6",8,"ENSG00000198783","M8/D6","ENSG00000198783 M8/D6",0.850804323738644,0.00860757062686112
"2105","ENSG00000198792 M8/D6",8,"ENSG00000198792","M8/D6","ENSG00000198792 M8/D6",0.536668127635634,0.00549816531351351
"2108","ENSG00000198816 M8/D6",10,"ENSG00000198816","M8/D6","ENSG00000198816 M8/D6",0.590423928384849,0.00150737438243256
"2111","ENSG00000198826 M8/D6",9,"ENSG00000198826","M8/D6","ENSG00000198826 M8/D6",1.52048630045566,0.00135601400311176
"2116","ENSG00000198841 M8/D6",9,"ENSG00000198841","M8/D6","ENSG00000198841 M8/D6",0.759958218108836,0.000496389183794801
"2119","ENSG00000198874 M8/D6",8,"ENSG00000198874","M8/D6","ENSG00000198874 M8/D6",0.85928964181261,0.00548088600448898
"2122","ENSG00000198899 M8/D6",4,"ENSG00000198899","M8/D6","ENSG00000198899 M8/D6",1.06825363634339,0.278583545629003
"2132","ENSG00000203761 M8/D6",6,"ENSG00000203761","M8/D6","ENSG00000203761 M8/D6",0.865427086919426,0.0402980493771362
"2135","ENSG00000203799 M8/D6",5,"ENSG00000203799","M8/D6","ENSG00000203799 M8/D6",1.25127653576419,0.109881835562953
"2138","ENSG00000203814 M8/D6",9,"ENSG00000203814","M8/D6","ENSG00000203814 M8/D6",1.64345756029619,0.000886283855930136
"2141","ENSG00000203872 M8/D6",6,"ENSG00000203872","M8/D6","ENSG00000203872 M8/D6",1.21318425301009,0.0313962657066277
"2144","ENSG00000203995 M8/D6",10,"ENSG00000203995","M8/D6","ENSG00000203995 M8/D6",0.286809465397947,1.17740505816519e-07
"2158","ENSG00000204186 M8/D6",10,"ENSG00000204186","M8/D6","ENSG00000204186 M8/D6",1.33454891446686,0.00023426008391377
"2160","ENSG00000204220 M8/D6",4,"ENSG00000204220","M8/D6","ENSG00000204220 M8/D6",0.898231630497373,0.173450525209675
"2171","ENSG00000204619 M8/D6",9,"ENSG00000204619","M8/D6","ENSG00000204619 M8/D6",0.812013996472267,0.00142799715740994
"2179","ENSG00000204673 M8/D6",10,"ENSG00000204673","M8/D6","ENSG00000204673 M8/D6",1.73433773434712,1.07505087299753e-05
"2182","ENSG00000204767 M8/D6",4,"ENSG00000204767","M8/D6","ENSG00000204767 M8/D6",1.22262670962312,0.133179752463748
"2185","ENSG00000205089 M8/D6",10,"ENSG00000205089","M8/D6","ENSG00000205089 M8/D6",1.84541930913742,1.19522212345759e-05
"2188","ENSG00000205356 M8/D6",10,"ENSG00000205356","M8/D6","ENSG00000205356 M8/D6",0.720128563095013,0.000180356150061949
"2191","ENSG00000205413 M8/D6",9,"ENSG00000205413","M8/D6","ENSG00000205413 M8/D6",1.23578448572085,0.000730717859411615
"2195","ENSG00000205710 M8/D6",7,"ENSG00000205710","M8/D6","ENSG00000205710 M8/D6",0.83619947918879,0.023805245064028
"2202","ENSG00000206013 M8/D6",9,"ENSG00000206013","M8/D6","ENSG00000206013 M8/D6",0.301272532903893,0.00197034719933724
"2203","ENSG00000206077 M8/D6",8,"ENSG00000206077","M8/D6","ENSG00000206077 M8/D6",0.440039665725901,0.0107864351147856
"2206","ENSG00000206418 M8/D6",9,"ENSG00000206418","M8/D6","ENSG00000206418 M8/D6",0.728521882058104,8.00835981528518e-05
"2209","ENSG00000206561 M8/D6",4,"ENSG00000206561","M8/D6","ENSG00000206561 M8/D6",0.783665065863842,0.0909587222031326
"2211","ENSG00000206573 M8/D6",6,"ENSG00000206573","M8/D6","ENSG00000206573 M8/D6",1.18923616080871,0.026707062502484
"2226","ENSG00000210112 M8/D6",8,"ENSG00000210112","M8/D6","ENSG00000210112 M8/D6",1.30343510395819,0.0218303769941258
"2229","ENSG00000210196 M8/D6",5,"ENSG00000210196","M8/D6","ENSG00000210196 M8/D6",1.20706586344491,0.032615018738542
"2234","ENSG00000211638 M8/D6",10,"ENSG00000211638","M8/D6","ENSG00000211638 M8/D6",18.0408688339158,1.31325801419752e-09
"2239","ENSG00000211891 M8/D6",9,"ENSG00000211891","M8/D6","ENSG00000211891 M8/D6",0.331018772322527,0.000186201882949669
"2242","ENSG00000211937 M8/D6",10,"ENSG00000211937","M8/D6","ENSG00000211937 M8/D6",0.12124174936438,2.8965501007487e-06
"2248","ENSG00000213064 M8/D6",9,"ENSG00000213064","M8/D6","ENSG00000213064 M8/D6",0.792481856422376,0.000122969858302382
"2249","ENSG00000213139 M8/D6",8,"ENSG00000213139","M8/D6","ENSG00000213139 M8/D6",0.793342092771359,0.00949782421959939
"2263","ENSG00000213928 M8/D6",4,"ENSG00000213928","M8/D6","ENSG00000213928 M8/D6",0.939397043616995,0.109887773835323
"2285","ENSG00000214827 M8/D6",4,"ENSG00000214827","M8/D6","ENSG00000214827 M8/D6",0.777144247981771,0.0970655245337121
"2287","ENSG00000214940 M8/D6",4,"ENSG00000214940","M8/D6","ENSG00000214940 M8/D6",0.744340486360746,0.13330973079531
"2292","ENSG00000215190 M8/D6",6,"ENSG00000215190","M8/D6","ENSG00000215190 M8/D6",0.813622344342204,0.0259972590986832
"2295","ENSG00000215347 M8/D6",6,"ENSG00000215347","M8/D6","ENSG00000215347 M8/D6",1.49067986961232,0.0417329593949141
"2298","ENSG00000215493 M8/D6",9,"ENSG00000215493","M8/D6","ENSG00000215493 M8/D6",1.62112364183111,0.00257532623979797
"2300","ENSG00000215817 M8/D6",4,"ENSG00000215817","M8/D6","ENSG00000215817 M8/D6",1.19890037212129,0.209494436995611
"2305","ENSG00000216937 M8/D6",8,"ENSG00000216937","M8/D6","ENSG00000216937 M8/D6",1.47049611438826,0.000716610463422874
"2312","ENSG00000218018 M8/D6",5,"ENSG00000218018","M8/D6","ENSG00000218018 M8/D6",0.770053744242424,0.0344963695744803
"2322","ENSG00000220614 M8/D6",4,"ENSG00000220614","M8/D6","ENSG00000220614 M8/D6",1.18832853012075,0.243572008605777
"2334","ENSG00000223685 M8/D6",5,"ENSG00000223685","M8/D6","ENSG00000223685 M8/D6",0.573858965675704,0.0440786555503863
"2337","ENSG00000223722 M8/D6",7,"ENSG00000223722","M8/D6","ENSG00000223722 M8/D6",0.424394937886249,0.00986959229766594
"2344","ENSG00000224137 M8/D6",10,"ENSG00000224137","M8/D6","ENSG00000224137 M8/D6",1.90023968856697,2.30629069549542e-06
"2348","ENSG00000224566 M8/D6",4,"ENSG00000224566","M8/D6","ENSG00000224566 M8/D6",1.36448845385311,0.114317047740301
"2353","ENSG00000224809 M8/D6",8,"ENSG00000224809","M8/D6","ENSG00000224809 M8/D6",0.209678416681968,0.01027594150258
"2359","ENSG00000225556 M8/D6",9,"ENSG00000225556","M8/D6","ENSG00000225556 M8/D6",3.09562005341825,0.000993944419758683
"2363","ENSG00000225988 M8/D6",6,"ENSG00000225988","M8/D6","ENSG00000225988 M8/D6",2.49182621181846,0.0412306833020639
"2373","ENSG00000226397 M8/D6",9,"ENSG00000226397","M8/D6","ENSG00000226397 M8/D6",2.61692557236461,0.00278796413990246
"2380","ENSG00000226747 M8/D6",5,"ENSG00000226747","M8/D6","ENSG00000226747 M8/D6",0.736322900756558,0.136171733518955
"2383","ENSG00000226942 M8/D6",10,"ENSG00000226942","M8/D6","ENSG00000226942 M8/D6",1.83462570190586,0.00035716357569992
"2386","ENSG00000227057 M8/D6",4,"ENSG00000227057","M8/D6","ENSG00000227057 M8/D6",0.914430313100869,0.0763037570343784
"2398","ENSG00000228063 M8/D6",4,"ENSG00000228063","M8/D6","ENSG00000228063 M8/D6",1.60234047921094,0.102200762709981
"2400","ENSG00000228382 M8/D6",8,"ENSG00000228382","M8/D6","ENSG00000228382 M8/D6",2.09620615028847,0.00263339414761451
"2415","ENSG00000229153 M8/D6",8,"ENSG00000229153","M8/D6","ENSG00000229153 M8/D6",0.48479691199415,0.00845879456703115
"2426","ENSG00000230266 M8/D6",9,"ENSG00000230266","M8/D6","ENSG00000230266 M8/D6",0.722145762363478,0.00267376637722553
"2428","ENSG00000230300 M8/D6",6,"ENSG00000230300","M8/D6","ENSG00000230300 M8/D6",1.77838847056205,0.0344228163642886
"2437","ENSG00000230638 M8/D6",6,"ENSG00000230638","M8/D6","ENSG00000230638 M8/D6",2.14139957971087,0.00216298299167712
"2445","ENSG00000230795 M8/D6",10,"ENSG00000230795","M8/D6","ENSG00000230795 M8/D6",5.17591717984102,6.0561921531113e-06
"2452","ENSG00000231160 M8/D6",7,"ENSG00000231160","M8/D6","ENSG00000231160 M8/D6",0.622987104175891,0.0163436960304463
"2455","ENSG00000231177 M8/D6",4,"ENSG00000231177","M8/D6","ENSG00000231177 M8/D6",1.22250997481713,0.064987632364251
"2488","ENSG00000232133 M8/D6",4,"ENSG00000232133","M8/D6","ENSG00000232133 M8/D6",0.699987992648334,0.131784240896489
"2490","ENSG00000232398 M8/D6",4,"ENSG00000232398","M8/D6","ENSG00000232398 M8/D6",0.804514084750485,0.229279296621951
"2495","ENSG00000232611 M8/D6",4,"ENSG00000232611","M8/D6","ENSG00000232611 M8/D6",1.21782318585823,0.0976418794372328
"2516","ENSG00000234367 M8/D6",8,"ENSG00000234367","M8/D6","ENSG00000234367 M8/D6",1.8590748896299,0.0129196557207245
"2519","ENSG00000234473 M8/D6",5,"ENSG00000234473","M8/D6","ENSG00000234473 M8/D6",1.27701782989171,0.0858759815944002
"2529","ENSG00000235033 M8/D6",10,"ENSG00000235033","M8/D6","ENSG00000235033 M8/D6",5.23990843830639,2.7947125229192e-05
"2552","ENSG00000236056 M8/D6",10,"ENSG00000236056","M8/D6","ENSG00000236056 M8/D6",17.530803646143,5.51039282521889e-05
"2558","ENSG00000236129 M8/D6",9,"ENSG00000236129","M8/D6","ENSG00000236129 M8/D6",0.359011819383212,0.00241298000617051
"2566","ENSG00000236449 M8/D6",4,"ENSG00000236449","M8/D6","ENSG00000236449 M8/D6",1.4051435742416,0.101074723161406
"2568","ENSG00000236567 M8/D6",4,"ENSG00000236567","M8/D6","ENSG00000236567 M8/D6",1.73599285402556,0.0994124158987701
"2572","ENSG00000237039 M8/D6",8,"ENSG00000237039","M8/D6","ENSG00000237039 M8/D6",2.06207791795186,0.00510744432014816
"2576","ENSG00000237111 M8/D6",10,"ENSG00000237111","M8/D6","ENSG00000237111 M8/D6",0.411012072251158,1.32988304952631e-05
"2579","ENSG00000237301 M8/D6",9,"ENSG00000237301","M8/D6","ENSG00000237301 M8/D6",0.435193596785913,0.00233842768767937
"2582","ENSG00000237399 M8/D6",4,"ENSG00000237399","M8/D6","ENSG00000237399 M8/D6",0.655329596711948,0.180611754400922
"2606","ENSG00000239257 M8/D6",5,"ENSG00000239257","M8/D6","ENSG00000239257 M8/D6",1.16481251122232,0.0946143717821873
"2610","ENSG00000239523 M8/D6",7,"ENSG00000239523","M8/D6","ENSG00000239523 M8/D6",1.57240824307441,0.00777199996998808
"2616","ENSG00000239951 M8/D6",10,"ENSG00000239951","M8/D6","ENSG00000239951 M8/D6",0.00589862225430827,1.30067007487881e-08
"2627","ENSG00000240429 M8/D6",10,"ENSG00000240429","M8/D6","ENSG00000240429 M8/D6",0.675407114765713,0.00109202741449548
"2636","ENSG00000241404 M8/D6",9,"ENSG00000241404","M8/D6","ENSG00000241404 M8/D6",2.15797050057383,0.0268496665751831
"2637","ENSG00000242852 M8/D6",4,"ENSG00000242852","M8/D6","ENSG00000242852 M8/D6",1.58618974201846,0.0731759371779488
"2643","ENSG00000243566 M8/D6",4,"ENSG00000243566","M8/D6","ENSG00000243566 M8/D6",1.14705541437603,0.127716460338715
"2646","ENSG00000243660 M8/D6",4,"ENSG00000243660","M8/D6","ENSG00000243660 M8/D6",1.55409292418134,0.0873627064840891
"2652","ENSG00000244159 M8/D6",10,"ENSG00000244159","M8/D6","ENSG00000244159 M8/D6",4.59633617537112,8.1506633640382e-05
"2653","ENSG00000244306 M8/D6",10,"ENSG00000244306","M8/D6","ENSG00000244306 M8/D6",29.240695629341,4.75821576252246e-08
"2668","ENSG00000246596 M8/D6",7,"ENSG00000246596","M8/D6","ENSG00000246596 M8/D6",1.4276555678606,0.0167613699290226
"2677","ENSG00000247157 M8/D6",6,"ENSG00000247157","M8/D6","ENSG00000247157 M8/D6",1.57108074744969,0.00503090579514092
"2689","ENSG00000248019 M8/D6",10,"ENSG00000248019","M8/D6","ENSG00000248019 M8/D6",1.97135003920431,0.00175293746215038
"2705","ENSG00000249087 M8/D6",5,"ENSG00000249087","M8/D6","ENSG00000249087 M8/D6",1.24761046973625,0.0500427706064276
"2717","ENSG00000249509 M8/D6",5,"ENSG00000249509","M8/D6","ENSG00000249509 M8/D6",0.747406689292199,0.05106407519618
"2723","ENSG00000250011 M8/D6",4,"ENSG00000250011","M8/D6","ENSG00000250011 M8/D6",1.02619967266344,0.228864332045563
"2729","ENSG00000250182 M8/D6",5,"ENSG00000250182","M8/D6","ENSG00000250182 M8/D6",0.833533756036768,0.132708358852435
"2745","ENSG00000250673 M8/D6",9,"ENSG00000250673","M8/D6","ENSG00000250673 M8/D6",2.195701156572,0.00276013688400827
"2749","ENSG00000250859 M8/D6",4,"ENSG00000250859","M8/D6","ENSG00000250859 M8/D6",0.523984548732424,0.193347215571942
"2754","ENSG00000251230 M8/D6",6,"ENSG00000251230","M8/D6","ENSG00000251230 M8/D6",0.727611632665478,0.0298490101474784
"2762","ENSG00000251634 M8/D6",5,"ENSG00000251634","M8/D6","ENSG00000251634 M8/D6",0.778969374598137,0.0477855312246957
"2771","ENSG00000253368 M8/D6",8,"ENSG00000253368","M8/D6","ENSG00000253368 M8/D6",2.48331475289316,0.0125412624176088
"2774","ENSG00000253426 M8/D6",6,"ENSG00000253426","M8/D6","ENSG00000253426 M8/D6",0.528988515178112,0.025318593556229
"2778","ENSG00000253666 M8/D6",4,"ENSG00000253666","M8/D6","ENSG00000253666 M8/D6",1.14406686675404,0.231552021638722
"2780","ENSG00000253741 M8/D6",5,"ENSG00000253741","M8/D6","ENSG00000253741 M8/D6",0.575834094543549,0.0535522994189677
"2786","ENSG00000253831 M8/D6",10,"ENSG00000253831","M8/D6","ENSG00000253831 M8/D6",2.22350900429007,0.00055567159961084
"2796","ENSG00000254298 M8/D6",5,"ENSG00000254298","M8/D6","ENSG00000254298 M8/D6",1.406209654947,0.055619634144779
"2804","ENSG00000254701 M8/D6",5,"ENSG00000254701","M8/D6","ENSG00000254701 M8/D6",1.22043983930633,0.0314897826378669
"2807","ENSG00000254726 M8/D6",9,"ENSG00000254726","M8/D6","ENSG00000254726 M8/D6",2.47227076088364,0.00022033412647012
"2810","ENSG00000254802 M8/D6",10,"ENSG00000254802","M8/D6","ENSG00000254802 M8/D6",0.441348971783743,1.38081288426965e-05
"2813","ENSG00000254838 M8/D6",8,"ENSG00000254838","M8/D6","ENSG00000254838 M8/D6",0.818127442561483,0.00278686468497432
"2829","ENSG00000256234 M8/D6",4,"ENSG00000256234","M8/D6","ENSG00000256234 M8/D6",0.702849130872457,0.0829120333364915
"2837","ENSG00000256683 M8/D6",6,"ENSG00000256683","M8/D6","ENSG00000256683 M8/D6",1.17688919867664,0.00652765466756164
"2851","ENSG00000257621 M8/D6",7,"ENSG00000257621","M8/D6","ENSG00000257621 M8/D6",1.14210770581389,0.0146598296737505
"2860","ENSG00000258388 M8/D6",6,"ENSG00000258388","M8/D6","ENSG00000258388 M8/D6",1.35100456710518,0.0328342456832174
"2862","ENSG00000258449 M8/D6",5,"ENSG00000258449","M8/D6","ENSG00000258449 M8/D6",1.672195004973,0.0446177640795872
"2865","ENSG00000258818 M8/D6",9,"ENSG00000258818","M8/D6","ENSG00000258818 M8/D6",0.420808488432807,0.00231708148536983
"2867","ENSG00000258920 M8/D6",8,"ENSG00000258920","M8/D6","ENSG00000258920 M8/D6",0.600476347675577,0.0176928671514415
"2896","ENSG00000260103 M8/D6",8,"ENSG00000260103","M8/D6","ENSG00000260103 M8/D6",1.39476832455578,0.00949701675635898
"2898","ENSG00000260136 M8/D6",4,"ENSG00000260136","M8/D6","ENSG00000260136 M8/D6",0.720559589338605,0.138390323537743
"2902","ENSG00000260253 M8/D6",6,"ENSG00000260253","M8/D6","ENSG00000260253 M8/D6",1.931291934161,0.0314717960576452
"2904","ENSG00000260317 M8/D6",4,"ENSG00000260317","M8/D6","ENSG00000260317 M8/D6",0.684665832823807,0.0951520422318582
"2912","ENSG00000260386 M8/D6",7,"ENSG00000260386","M8/D6","ENSG00000260386 M8/D6",0.603316582537736,0.0128010192644311
"2917","ENSG00000260719 M8/D6",7,"ENSG00000260719","M8/D6","ENSG00000260719 M8/D6",0.770217898207508,0.0214560005092655
"2928","ENSG00000260912 M8/D6",4,"ENSG00000260912","M8/D6","ENSG00000260912 M8/D6",1.1868812192777,0.146141784280416
"2932","ENSG00000261159 M8/D6",6,"ENSG00000261159","M8/D6","ENSG00000261159 M8/D6",0.730776351737495,0.0228387090902325
"2959","ENSG00000261770 M8/D6",10,"ENSG00000261770","M8/D6","ENSG00000261770 M8/D6",0.585085145607905,6.09067797526391e-05
"2962","ENSG00000261794 M8/D6",10,"ENSG00000261794","M8/D6","ENSG00000261794 M8/D6",2.20416372183288,0.000511774980915296
