"","uchar","gene_compare","gene","compare"
"ENSG00000076248 F7/D6",12.2132903958468,"ENSG00000076248 F7/D6","ENSG00000076248","F7/D6"
"ENSG00000076248 M8/D6",10.2507902860858,"ENSG00000076248 M8/D6","ENSG00000076248","M8/D6"
"ENSG00000076924 D5/D6",1.81742064211901,"ENSG00000076924 D5/D6","ENSG00000076924","D5/D6"
"ENSG00000076924 F7/D6",1.05278111911257,"ENSG00000076924 F7/D6","ENSG00000076924","F7/D6"
"ENSG00000076924 M8/D6",2.50518913620988,"ENSG00000076924 M8/D6","ENSG00000076924","M8/D6"
"ENSG00000077380 D5/D6",2.42677922653801,"ENSG00000077380 D5/D6","ENSG00000077380","D5/D6"
"ENSG00000077380 F7/D6",2.04954061621067,"ENSG00000077380 F7/D6","ENSG00000077380","F7/D6"
"ENSG00000077380 M8/D6",2.83093951724877,"ENSG00000077380 M8/D6","ENSG00000077380","M8/D6"
"ENSG00000078070 D5/D6",1.06813199690931,"ENSG00000078070 D5/D6","ENSG00000078070","D5/D6"
"ENSG00000078070 F7/D6",0.841946741562658,"ENSG00000078070 F7/D6","ENSG00000078070","F7/D6"
"ENSG00000078070 M8/D6",1.25200815422901,"ENSG00000078070 M8/D6","ENSG00000078070","M8/D6"
"ENSG00000078114 D5/D6",29.8570127778651,"ENSG00000078114 D5/D6","ENSG00000078114","D5/D6"
"ENSG00000078114 F7/D6",14.7042318849804,"ENSG00000078114 F7/D6","ENSG00000078114","F7/D6"
"ENSG00000078114 M8/D6",16.3234144443091,"ENSG00000078114 M8/D6","ENSG00000078114","M8/D6"
"ENSG00000078369 D5/D6",0.69649221845126,"ENSG00000078369 D5/D6","ENSG00000078369","D5/D6"
"ENSG00000078369 F7/D6",1.02573799311735,"ENSG00000078369 F7/D6","ENSG00000078369","F7/D6"
"ENSG00000078369 M8/D6",0.932352439175418,"ENSG00000078369 M8/D6","ENSG00000078369","M8/D6"
"ENSG00000078699 D5/D6",2.83924600631891,"ENSG00000078699 D5/D6","ENSG00000078699","D5/D6"
"ENSG00000078699 F7/D6",2.47998460651836,"ENSG00000078699 F7/D6","ENSG00000078699","F7/D6"
"ENSG00000078699 M8/D6",2.76372322343667,"ENSG00000078699 M8/D6","ENSG00000078699","M8/D6"
"ENSG00000078804 D5/D6",2.08512118936791,"ENSG00000078804 D5/D6","ENSG00000078804","D5/D6"
"ENSG00000078804 F7/D6",1.48265457846733,"ENSG00000078804 F7/D6","ENSG00000078804","F7/D6"
"ENSG00000078804 M8/D6",14.3664279097219,"ENSG00000078804 M8/D6","ENSG00000078804","M8/D6"
"ENSG00000079215 D5/D6",13.9124825055645,"ENSG00000079215 D5/D6","ENSG00000079215","D5/D6"
"ENSG00000079215 F7/D6",10.5373926496313,"ENSG00000079215 F7/D6","ENSG00000079215","F7/D6"
"ENSG00000079215 M8/D6",14.9012130876941,"ENSG00000079215 M8/D6","ENSG00000079215","M8/D6"
"ENSG00000079616 D5/D6",1.60444385953887,"ENSG00000079616 D5/D6","ENSG00000079616","D5/D6"
"ENSG00000079616 F7/D6",1.21516497707391,"ENSG00000079616 F7/D6","ENSG00000079616","F7/D6"
"ENSG00000079616 M8/D6",2.47620826592799,"ENSG00000079616 M8/D6","ENSG00000079616","M8/D6"
"ENSG00000079819 D5/D6",2.39830083870327,"ENSG00000079819 D5/D6","ENSG00000079819","D5/D6"
"ENSG00000079819 F7/D6",1.45586284844442,"ENSG00000079819 F7/D6","ENSG00000079819","F7/D6"
"ENSG00000079819 M8/D6",1.80827284064896,"ENSG00000079819 M8/D6","ENSG00000079819","M8/D6"
"ENSG00000080573 D5/D6",41.4296920276961,"ENSG00000080573 D5/D6","ENSG00000080573","D5/D6"
"ENSG00000080573 F7/D6",35.1561702512577,"ENSG00000080573 F7/D6","ENSG00000080573","F7/D6"
"ENSG00000080573 M8/D6",34.642721302048,"ENSG00000080573 M8/D6","ENSG00000080573","M8/D6"
"ENSG00000080603 D5/D6",1.74591951304927,"ENSG00000080603 D5/D6","ENSG00000080603","D5/D6"
"ENSG00000080603 F7/D6",2.20696208116387,"ENSG00000080603 F7/D6","ENSG00000080603","F7/D6"
"ENSG00000080603 M8/D6",2.70871752982594,"ENSG00000080603 M8/D6","ENSG00000080603","M8/D6"
"ENSG00000080845 D5/D6",2.43079515049285,"ENSG00000080845 D5/D6","ENSG00000080845","D5/D6"
"ENSG00000080845 F7/D6",1.46453892890985,"ENSG00000080845 F7/D6","ENSG00000080845","F7/D6"
"ENSG00000080845 M8/D6",1.45050086295054,"ENSG00000080845 M8/D6","ENSG00000080845","M8/D6"
"ENSG00000081019 D5/D6",2.57945878145492,"ENSG00000081019 D5/D6","ENSG00000081019","D5/D6"
"ENSG00000081019 F7/D6",2.95889646987804,"ENSG00000081019 F7/D6","ENSG00000081019","F7/D6"
"ENSG00000081019 M8/D6",3.80172975023423,"ENSG00000081019 M8/D6","ENSG00000081019","M8/D6"
"ENSG00000081148 D5/D6",2.75073898501316,"ENSG00000081148 D5/D6","ENSG00000081148","D5/D6"
"ENSG00000081148 F7/D6",2.40881017389658,"ENSG00000081148 F7/D6","ENSG00000081148","F7/D6"
"ENSG00000081148 M8/D6",4.7996018357119,"ENSG00000081148 M8/D6","ENSG00000081148","M8/D6"
"ENSG00000083857 D5/D6",9.28076571266896,"ENSG00000083857 D5/D6","ENSG00000083857","D5/D6"
"ENSG00000083857 F7/D6",4.67246733630261,"ENSG00000083857 F7/D6","ENSG00000083857","F7/D6"
"ENSG00000083857 M8/D6",12.1045652393829,"ENSG00000083857 M8/D6","ENSG00000083857","M8/D6"
"ENSG00000085514 D5/D6",5.0410752416489,"ENSG00000085514 D5/D6","ENSG00000085514","D5/D6"
"ENSG00000085514 F7/D6",2.46786177267057,"ENSG00000085514 F7/D6","ENSG00000085514","F7/D6"
"ENSG00000085514 M8/D6",2.20254627958059,"ENSG00000085514 M8/D6","ENSG00000085514","M8/D6"
"ENSG00000085840 D5/D6",2.26379165366186,"ENSG00000085840 D5/D6","ENSG00000085840","D5/D6"
"ENSG00000085840 F7/D6",2.64550088567934,"ENSG00000085840 F7/D6","ENSG00000085840","F7/D6"
"ENSG00000085840 M8/D6",1.71173881292501,"ENSG00000085840 M8/D6","ENSG00000085840","M8/D6"
"ENSG00000086061 D5/D6",0.595325712935754,"ENSG00000086061 D5/D6","ENSG00000086061","D5/D6"
"ENSG00000086061 F7/D6",1.13378139331873,"ENSG00000086061 F7/D6","ENSG00000086061","F7/D6"
"ENSG00000086061 M8/D6",1.05997841021448,"ENSG00000086061 M8/D6","ENSG00000086061","M8/D6"
"ENSG00000086062 D5/D6",0.626836100229302,"ENSG00000086062 D5/D6","ENSG00000086062","D5/D6"
"ENSG00000086062 F7/D6",0.81260174824412,"ENSG00000086062 F7/D6","ENSG00000086062","F7/D6"
"ENSG00000086062 M8/D6",0.463538794745803,"ENSG00000086062 M8/D6","ENSG00000086062","M8/D6"
"ENSG00000086589 D5/D6",0.963459902540374,"ENSG00000086589 D5/D6","ENSG00000086589","D5/D6"
"ENSG00000086589 F7/D6",0.992656516595185,"ENSG00000086589 F7/D6","ENSG00000086589","F7/D6"
"ENSG00000086589 M8/D6",0.85972887766653,"ENSG00000086589 M8/D6","ENSG00000086589","M8/D6"
"ENSG00000086967 D5/D6",1.51203678751796,"ENSG00000086967 D5/D6","ENSG00000086967","D5/D6"
"ENSG00000086967 F7/D6",3.7084444210698,"ENSG00000086967 F7/D6","ENSG00000086967","F7/D6"
"ENSG00000086967 M8/D6",1.94212950332004,"ENSG00000086967 M8/D6","ENSG00000086967","M8/D6"
"ENSG00000087053 D5/D6",3.97330273959592,"ENSG00000087053 D5/D6","ENSG00000087053","D5/D6"
"ENSG00000087053 F7/D6",3.10463361196053,"ENSG00000087053 F7/D6","ENSG00000087053","F7/D6"
"ENSG00000087053 M8/D6",4.08717539245778,"ENSG00000087053 M8/D6","ENSG00000087053","M8/D6"
"ENSG00000087152 D5/D6",0.933432139741958,"ENSG00000087152 D5/D6","ENSG00000087152","D5/D6"
"ENSG00000087152 F7/D6",0.952169233663906,"ENSG00000087152 F7/D6","ENSG00000087152","F7/D6"
"ENSG00000087152 M8/D6",1.71717726933769,"ENSG00000087152 M8/D6","ENSG00000087152","M8/D6"
"ENSG00000088367 D5/D6",4.38786514299814,"ENSG00000088367 D5/D6","ENSG00000088367","D5/D6"
"ENSG00000088367 F7/D6",5.79001740282705,"ENSG00000088367 F7/D6","ENSG00000088367","F7/D6"
"ENSG00000088367 M8/D6",13.5031311922532,"ENSG00000088367 M8/D6","ENSG00000088367","M8/D6"
"ENSG00000088682 D5/D6",3.55691944889406,"ENSG00000088682 D5/D6","ENSG00000088682","D5/D6"
"ENSG00000088682 F7/D6",4.1546206638811,"ENSG00000088682 F7/D6","ENSG00000088682","F7/D6"
"ENSG00000088682 M8/D6",2.12752544888683,"ENSG00000088682 M8/D6","ENSG00000088682","M8/D6"
"ENSG00000088727 D5/D6",5.21750301319519,"ENSG00000088727 D5/D6","ENSG00000088727","D5/D6"
"ENSG00000088727 F7/D6",2.6250758611803,"ENSG00000088727 F7/D6","ENSG00000088727","F7/D6"
"ENSG00000088727 M8/D6",3.65957623047665,"ENSG00000088727 M8/D6","ENSG00000088727","M8/D6"
"ENSG00000088766 D5/D6",3.275656113854,"ENSG00000088766 D5/D6","ENSG00000088766","D5/D6"
"ENSG00000088766 F7/D6",0.741945489118392,"ENSG00000088766 F7/D6","ENSG00000088766","F7/D6"
"ENSG00000088766 M8/D6",3.76845778492925,"ENSG00000088766 M8/D6","ENSG00000088766","M8/D6"
"ENSG00000089335 D5/D6",11.6132800108888,"ENSG00000089335 D5/D6","ENSG00000089335","D5/D6"
"ENSG00000089335 F7/D6",9.29009000792128,"ENSG00000089335 F7/D6","ENSG00000089335","F7/D6"
"ENSG00000089335 M8/D6",12.0141429675061,"ENSG00000089335 M8/D6","ENSG00000089335","M8/D6"
"ENSG00000090621 D5/D6",1.94188235825304,"ENSG00000090621 D5/D6","ENSG00000090621","D5/D6"
"ENSG00000090621 F7/D6",1.81912315858428,"ENSG00000090621 F7/D6","ENSG00000090621","F7/D6"
"ENSG00000090621 M8/D6",1.15979448380501,"ENSG00000090621 M8/D6","ENSG00000090621","M8/D6"
"ENSG00000090661 D5/D6",1.29362874188352,"ENSG00000090661 D5/D6","ENSG00000090661","D5/D6"
"ENSG00000090661 F7/D6",0.763278144260443,"ENSG00000090661 F7/D6","ENSG00000090661","F7/D6"
"ENSG00000090661 M8/D6",1.2768954317661,"ENSG00000090661 M8/D6","ENSG00000090661","M8/D6"
"ENSG00000090975 D5/D6",6.56190637167482,"ENSG00000090975 D5/D6","ENSG00000090975","D5/D6"
"ENSG00000090975 F7/D6",2.56239090453765,"ENSG00000090975 F7/D6","ENSG00000090975","F7/D6"
"ENSG00000090975 M8/D6",5.2546706440426,"ENSG00000090975 M8/D6","ENSG00000090975","M8/D6"
"ENSG00000091010 D5/D6",23.815381275292,"ENSG00000091010 D5/D6","ENSG00000091010","D5/D6"
"ENSG00000091010 F7/D6",31.176266654618,"ENSG00000091010 F7/D6","ENSG00000091010","F7/D6"
"ENSG00000091010 M8/D6",31.4228823145644,"ENSG00000091010 M8/D6","ENSG00000091010","M8/D6"
"ENSG00000091136 D5/D6",10.0710001791202,"ENSG00000091136 D5/D6","ENSG00000091136","D5/D6"
"ENSG00000091136 F7/D6",6.63087097854645,"ENSG00000091136 F7/D6","ENSG00000091136","F7/D6"
"ENSG00000091136 M8/D6",7.08387419267328,"ENSG00000091136 M8/D6","ENSG00000091136","M8/D6"
"ENSG00000091164 D5/D6",2.00957458623011,"ENSG00000091164 D5/D6","ENSG00000091164","D5/D6"
"ENSG00000091164 F7/D6",2.58695841079152,"ENSG00000091164 F7/D6","ENSG00000091164","F7/D6"
"ENSG00000091164 M8/D6",2.78915366776011,"ENSG00000091164 M8/D6","ENSG00000091164","M8/D6"
"ENSG00000092931 D5/D6",5.88496616194326,"ENSG00000092931 D5/D6","ENSG00000092931","D5/D6"
"ENSG00000092931 F7/D6",3.21382081270576,"ENSG00000092931 F7/D6","ENSG00000092931","F7/D6"
"ENSG00000092931 M8/D6",5.45346783339531,"ENSG00000092931 M8/D6","ENSG00000092931","M8/D6"
"ENSG00000093009 D5/D6",4.23517391925993,"ENSG00000093009 D5/D6","ENSG00000093009","D5/D6"
"ENSG00000093009 F7/D6",4.28900213421226,"ENSG00000093009 F7/D6","ENSG00000093009","F7/D6"
"ENSG00000093009 M8/D6",2.92991502631797,"ENSG00000093009 M8/D6","ENSG00000093009","M8/D6"
"ENSG00000095015 D5/D6",2.39673276877075,"ENSG00000095015 D5/D6","ENSG00000095015","D5/D6"
"ENSG00000095015 F7/D6",0.877772571467592,"ENSG00000095015 F7/D6","ENSG00000095015","F7/D6"
"ENSG00000095015 M8/D6",1.06116991184507,"ENSG00000095015 M8/D6","ENSG00000095015","M8/D6"
"ENSG00000095209 D5/D6",2.35640189493221,"ENSG00000095209 D5/D6","ENSG00000095209","D5/D6"
"ENSG00000095209 F7/D6",4.44406429342074,"ENSG00000095209 F7/D6","ENSG00000095209","F7/D6"
"ENSG00000095209 M8/D6",3.67183515876239,"ENSG00000095209 M8/D6","ENSG00000095209","M8/D6"
"ENSG00000099139 D5/D6",27.1868982119111,"ENSG00000099139 D5/D6","ENSG00000099139","D5/D6"
"ENSG00000099139 F7/D6",28.7274566676531,"ENSG00000099139 F7/D6","ENSG00000099139","F7/D6"
"ENSG00000099139 M8/D6",19.1478392904493,"ENSG00000099139 M8/D6","ENSG00000099139","M8/D6"
"ENSG00000099282 D5/D6",8.16059226049949,"ENSG00000099282 D5/D6","ENSG00000099282","D5/D6"
"ENSG00000099282 F7/D6",6.99081040164511,"ENSG00000099282 F7/D6","ENSG00000099282","F7/D6"
"ENSG00000099282 M8/D6",4.94431024841067,"ENSG00000099282 M8/D6","ENSG00000099282","M8/D6"
"ENSG00000099331 D5/D6",1.5572374109148,"ENSG00000099331 D5/D6","ENSG00000099331","D5/D6"
"ENSG00000099331 F7/D6",1.26891366561786,"ENSG00000099331 F7/D6","ENSG00000099331","F7/D6"
"ENSG00000099331 M8/D6",0.996485276872267,"ENSG00000099331 M8/D6","ENSG00000099331","M8/D6"
"ENSG00000099889 D5/D6",1.88130505609245,"ENSG00000099889 D5/D6","ENSG00000099889","D5/D6"
"ENSG00000099889 F7/D6",1.98620778649223,"ENSG00000099889 F7/D6","ENSG00000099889","F7/D6"
"ENSG00000099889 M8/D6",3.14772979343618,"ENSG00000099889 M8/D6","ENSG00000099889","M8/D6"
"ENSG00000099904 D5/D6",3.74018665902999,"ENSG00000099904 D5/D6","ENSG00000099904","D5/D6"
"ENSG00000099904 F7/D6",2.16955253336806,"ENSG00000099904 F7/D6","ENSG00000099904","F7/D6"
"ENSG00000099904 M8/D6",2.24449111800485,"ENSG00000099904 M8/D6","ENSG00000099904","M8/D6"
"ENSG00000099942 D5/D6",0.62018876031684,"ENSG00000099942 D5/D6","ENSG00000099942","D5/D6"
"ENSG00000099942 F7/D6",0.573713022930352,"ENSG00000099942 F7/D6","ENSG00000099942","F7/D6"
"ENSG00000099942 M8/D6",0.835094434878137,"ENSG00000099942 M8/D6","ENSG00000099942","M8/D6"
"ENSG00000099998 D5/D6",25.4508401908587,"ENSG00000099998 D5/D6","ENSG00000099998","D5/D6"
"ENSG00000099998 F7/D6",18.3907731845852,"ENSG00000099998 F7/D6","ENSG00000099998","F7/D6"
"ENSG00000099998 M8/D6",22.0439420443982,"ENSG00000099998 M8/D6","ENSG00000099998","M8/D6"
"ENSG00000100023 D5/D6",1.13019164868419,"ENSG00000100023 D5/D6","ENSG00000100023","D5/D6"
"ENSG00000100023 F7/D6",1.82711189121361,"ENSG00000100023 F7/D6","ENSG00000100023","F7/D6"
"ENSG00000100023 M8/D6",2.15596332952984,"ENSG00000100023 M8/D6","ENSG00000100023","M8/D6"
"ENSG00000100030 D5/D6",0.832416605815829,"ENSG00000100030 D5/D6","ENSG00000100030","D5/D6"
"ENSG00000100030 F7/D6",0.895239314955728,"ENSG00000100030 F7/D6","ENSG00000100030","F7/D6"
"ENSG00000100030 M8/D6",0.694098428623214,"ENSG00000100030 M8/D6","ENSG00000100030","M8/D6"
"ENSG00000100105 D5/D6",1.3102531725372,"ENSG00000100105 D5/D6","ENSG00000100105","D5/D6"
"ENSG00000100105 F7/D6",1.72004477112204,"ENSG00000100105 F7/D6","ENSG00000100105","F7/D6"
"ENSG00000100105 M8/D6",0.929447047133275,"ENSG00000100105 M8/D6","ENSG00000100105","M8/D6"
"ENSG00000100156 D5/D6",6.98517589656418,"ENSG00000100156 D5/D6","ENSG00000100156","D5/D6"
"ENSG00000100156 F7/D6",8.04584434344481,"ENSG00000100156 F7/D6","ENSG00000100156","F7/D6"
"ENSG00000100156 M8/D6",8.93191826310115,"ENSG00000100156 M8/D6","ENSG00000100156","M8/D6"
"ENSG00000100234 D5/D6",24.5095442160929,"ENSG00000100234 D5/D6","ENSG00000100234","D5/D6"
"ENSG00000100234 F7/D6",15.2882152684148,"ENSG00000100234 F7/D6","ENSG00000100234","F7/D6"
"ENSG00000100234 M8/D6",19.6991707518209,"ENSG00000100234 M8/D6","ENSG00000100234","M8/D6"
"ENSG00000100239 D5/D6",1.09675221776899,"ENSG00000100239 D5/D6","ENSG00000100239","D5/D6"
"ENSG00000100239 F7/D6",0.939654163018319,"ENSG00000100239 F7/D6","ENSG00000100239","F7/D6"
"ENSG00000100239 M8/D6",1.63592925873444,"ENSG00000100239 M8/D6","ENSG00000100239","M8/D6"
"ENSG00000100242 D5/D6",2.27406112762905,"ENSG00000100242 D5/D6","ENSG00000100242","D5/D6"
"ENSG00000100242 F7/D6",0.71297940562332,"ENSG00000100242 F7/D6","ENSG00000100242","F7/D6"
"ENSG00000100242 M8/D6",1.66139925287749,"ENSG00000100242 M8/D6","ENSG00000100242","M8/D6"
"ENSG00000100319 D5/D6",1.17823359727044,"ENSG00000100319 D5/D6","ENSG00000100319","D5/D6"
"ENSG00000100319 F7/D6",2.26791759751841,"ENSG00000100319 F7/D6","ENSG00000100319","F7/D6"
"ENSG00000100319 M8/D6",2.62179694867865,"ENSG00000100319 M8/D6","ENSG00000100319","M8/D6"
"ENSG00000100325 D5/D6",1.05515575015125,"ENSG00000100325 D5/D6","ENSG00000100325","D5/D6"
"ENSG00000100325 F7/D6",1.44480029618399,"ENSG00000100325 F7/D6","ENSG00000100325","F7/D6"
"ENSG00000100325 M8/D6",1.66073357215466,"ENSG00000100325 M8/D6","ENSG00000100325","M8/D6"
"ENSG00000100372 D5/D6",4.04985967604411,"ENSG00000100372 D5/D6","ENSG00000100372","D5/D6"
"ENSG00000100372 F7/D6",3.35058841190602,"ENSG00000100372 F7/D6","ENSG00000100372","F7/D6"
"ENSG00000100372 M8/D6",3.20365053647935,"ENSG00000100372 M8/D6","ENSG00000100372","M8/D6"
"ENSG00000100422 D5/D6",1.19661846776756,"ENSG00000100422 D5/D6","ENSG00000100422","D5/D6"
"ENSG00000100422 F7/D6",0.766298389046819,"ENSG00000100422 F7/D6","ENSG00000100422","F7/D6"
"ENSG00000100422 M8/D6",0.909585137921571,"ENSG00000100422 M8/D6","ENSG00000100422","M8/D6"
"ENSG00000100445 D5/D6",3.02202001884456,"ENSG00000100445 D5/D6","ENSG00000100445","D5/D6"
"ENSG00000100445 F7/D6",1.77151031468957,"ENSG00000100445 F7/D6","ENSG00000100445","F7/D6"
"ENSG00000100445 M8/D6",3.59130837342921,"ENSG00000100445 M8/D6","ENSG00000100445","M8/D6"
"ENSG00000100483 D5/D6",7.54451189351218,"ENSG00000100483 D5/D6","ENSG00000100483","D5/D6"
"ENSG00000100483 F7/D6",8.50875797848798,"ENSG00000100483 F7/D6","ENSG00000100483","F7/D6"
"ENSG00000100483 M8/D6",8.34867119107179,"ENSG00000100483 M8/D6","ENSG00000100483","M8/D6"
"ENSG00000100526 D5/D6",3.72234313502525,"ENSG00000100526 D5/D6","ENSG00000100526","D5/D6"
"ENSG00000100526 F7/D6",5.99679083560314,"ENSG00000100526 F7/D6","ENSG00000100526","F7/D6"
"ENSG00000100526 M8/D6",5.68050510563243,"ENSG00000100526 M8/D6","ENSG00000100526","M8/D6"
"ENSG00000100567 D5/D6",0.920038236643116,"ENSG00000100567 D5/D6","ENSG00000100567","D5/D6"
"ENSG00000100567 F7/D6",1.29917291359729,"ENSG00000100567 F7/D6","ENSG00000100567","F7/D6"
"ENSG00000100567 M8/D6",0.961762937315055,"ENSG00000100567 M8/D6","ENSG00000100567","M8/D6"
"ENSG00000100591 D5/D6",3.13303398161897,"ENSG00000100591 D5/D6","ENSG00000100591","D5/D6"
"ENSG00000100591 F7/D6",1.55676414519423,"ENSG00000100591 F7/D6","ENSG00000100591","F7/D6"
"ENSG00000100591 M8/D6",1.61552877883937,"ENSG00000100591 M8/D6","ENSG00000100591","M8/D6"
"ENSG00000100603 D5/D6",1.59206747070722,"ENSG00000100603 D5/D6","ENSG00000100603","D5/D6"
"ENSG00000100603 F7/D6",0.971488673494353,"ENSG00000100603 F7/D6","ENSG00000100603","F7/D6"
"ENSG00000100603 M8/D6",1.56674764313149,"ENSG00000100603 M8/D6","ENSG00000100603","M8/D6"
"ENSG00000100647 D5/D6",0.511757695193417,"ENSG00000100647 D5/D6","ENSG00000100647","D5/D6"
"ENSG00000100647 F7/D6",0.676551320702775,"ENSG00000100647 F7/D6","ENSG00000100647","F7/D6"
"ENSG00000100647 M8/D6",1.0350133056715,"ENSG00000100647 M8/D6","ENSG00000100647","M8/D6"
"ENSG00000100744 D5/D6",1.11975265243933,"ENSG00000100744 D5/D6","ENSG00000100744","D5/D6"
"ENSG00000100744 F7/D6",6.03705491544039,"ENSG00000100744 F7/D6","ENSG00000100744","F7/D6"
"ENSG00000100744 M8/D6",3.02281950745978,"ENSG00000100744 M8/D6","ENSG00000100744","M8/D6"
"ENSG00000100784 D5/D6",1.37542610920247,"ENSG00000100784 D5/D6","ENSG00000100784","D5/D6"
"ENSG00000100784 F7/D6",1.6460571743777,"ENSG00000100784 F7/D6","ENSG00000100784","F7/D6"
"ENSG00000100784 M8/D6",2.49560686829767,"ENSG00000100784 M8/D6","ENSG00000100784","M8/D6"
"ENSG00000100852 D5/D6",9.1804365145597,"ENSG00000100852 D5/D6","ENSG00000100852","D5/D6"
"ENSG00000100852 F7/D6",11.0743180949292,"ENSG00000100852 F7/D6","ENSG00000100852","F7/D6"
"ENSG00000100852 M8/D6",18.4830363338416,"ENSG00000100852 M8/D6","ENSG00000100852","M8/D6"
"ENSG00000100902 D5/D6",1.71669318436404,"ENSG00000100902 D5/D6","ENSG00000100902","D5/D6"
"ENSG00000100902 F7/D6",1.8624224955767,"ENSG00000100902 F7/D6","ENSG00000100902","F7/D6"
"ENSG00000100902 M8/D6",2.22832693407599,"ENSG00000100902 M8/D6","ENSG00000100902","M8/D6"
"ENSG00000100918 D5/D6",1.78174043562421,"ENSG00000100918 D5/D6","ENSG00000100918","D5/D6"
"ENSG00000100918 F7/D6",2.35951070417242,"ENSG00000100918 F7/D6","ENSG00000100918","F7/D6"
"ENSG00000100918 M8/D6",1.68367948705225,"ENSG00000100918 M8/D6","ENSG00000100918","M8/D6"
"ENSG00000100949 D5/D6",2.21110819550755,"ENSG00000100949 D5/D6","ENSG00000100949","D5/D6"
"ENSG00000100949 F7/D6",1.93597318994805,"ENSG00000100949 F7/D6","ENSG00000100949","F7/D6"
"ENSG00000100949 M8/D6",1.59814437812401,"ENSG00000100949 M8/D6","ENSG00000100949","M8/D6"
"ENSG00000100968 D5/D6",4.68472315200832,"ENSG00000100968 D5/D6","ENSG00000100968","D5/D6"
"ENSG00000100968 F7/D6",2.65222658182087,"ENSG00000100968 F7/D6","ENSG00000100968","F7/D6"
"ENSG00000100968 M8/D6",4.39811390634805,"ENSG00000100968 M8/D6","ENSG00000100968","M8/D6"
"ENSG00000100991 D5/D6",1.06530167953488,"ENSG00000100991 D5/D6","ENSG00000100991","D5/D6"
"ENSG00000100991 F7/D6",0.805272491260538,"ENSG00000100991 F7/D6","ENSG00000100991","F7/D6"
"ENSG00000100991 M8/D6",1.01147445347326,"ENSG00000100991 M8/D6","ENSG00000100991","M8/D6"
"ENSG00000101187 D5/D6",2.28237302630119,"ENSG00000101187 D5/D6","ENSG00000101187","D5/D6"
"ENSG00000101187 F7/D6",1.41322800702121,"ENSG00000101187 F7/D6","ENSG00000101187","F7/D6"
"ENSG00000101187 M8/D6",1.77737153250401,"ENSG00000101187 M8/D6","ENSG00000101187","M8/D6"
"ENSG00000101191 D5/D6",1.61810974566781,"ENSG00000101191 D5/D6","ENSG00000101191","D5/D6"
"ENSG00000101191 F7/D6",2.59043139357065,"ENSG00000101191 F7/D6","ENSG00000101191","F7/D6"
"ENSG00000101191 M8/D6",2.28373779304967,"ENSG00000101191 M8/D6","ENSG00000101191","M8/D6"
"ENSG00000101230 D5/D6",9.47441203344719,"ENSG00000101230 D5/D6","ENSG00000101230","D5/D6"
"ENSG00000101230 F7/D6",38.7971114587206,"ENSG00000101230 F7/D6","ENSG00000101230","F7/D6"
"ENSG00000101230 M8/D6",31.8739399067824,"ENSG00000101230 M8/D6","ENSG00000101230","M8/D6"
"ENSG00000101282 D5/D6",15.3890151255142,"ENSG00000101282 D5/D6","ENSG00000101282","D5/D6"
"ENSG00000101282 F7/D6",15.4444895161178,"ENSG00000101282 F7/D6","ENSG00000101282","F7/D6"
"ENSG00000101282 M8/D6",14.0438062070082,"ENSG00000101282 M8/D6","ENSG00000101282","M8/D6"
"ENSG00000101307 D5/D6",1.85761424073946,"ENSG00000101307 D5/D6","ENSG00000101307","D5/D6"
"ENSG00000101307 F7/D6",4.37819947178834,"ENSG00000101307 F7/D6","ENSG00000101307","F7/D6"
"ENSG00000101307 M8/D6",6.76727408015204,"ENSG00000101307 M8/D6","ENSG00000101307","M8/D6"
"ENSG00000101342 D5/D6",6.65858434815257,"ENSG00000101342 D5/D6","ENSG00000101342","D5/D6"
"ENSG00000101342 F7/D6",5.29089192162778,"ENSG00000101342 F7/D6","ENSG00000101342","F7/D6"
"ENSG00000101342 M8/D6",3.25311643919078,"ENSG00000101342 M8/D6","ENSG00000101342","M8/D6"
"ENSG00000101421 D5/D6",1.25874956815472,"ENSG00000101421 D5/D6","ENSG00000101421","D5/D6"
"ENSG00000101421 F7/D6",0.967509946027474,"ENSG00000101421 F7/D6","ENSG00000101421","F7/D6"
"ENSG00000101421 M8/D6",1.4879128443508,"ENSG00000101421 M8/D6","ENSG00000101421","M8/D6"
"ENSG00000101493 D5/D6",1.33918578029959,"ENSG00000101493 D5/D6","ENSG00000101493","D5/D6"
"ENSG00000101493 F7/D6",2.48447196291043,"ENSG00000101493 F7/D6","ENSG00000101493","F7/D6"
"ENSG00000101493 M8/D6",1.62459743242728,"ENSG00000101493 M8/D6","ENSG00000101493","M8/D6"
