"","gene","Freq","sample"
"6797","ENSG00000177144",10,"M8"
"6798","ENSG00000177173",10,"M8"
"6799","ENSG00000177888",10,"M8"
"6800","ENSG00000177963",10,"M8"
"6802","ENSG00000178105",10,"M8"
"6803","ENSG00000178163",10,"M8"
"6804","ENSG00000178201",10,"M8"
"6805","ENSG00000178297",10,"M8"
"6806","ENSG00000178307",10,"M8"
"6808","ENSG00000178718",10,"M8"
"6809","ENSG00000178764",10,"M8"
"6810","ENSG00000178789",10,"M8"
"6811","ENSG00000179141",10,"M8"
"6812","ENSG00000179222",10,"M8"
"6813","ENSG00000179304",10,"M8"
"6816","ENSG00000179454",10,"M8"
"6817","ENSG00000179846",10,"M8"
"6818","ENSG00000179873",10,"M8"
"6819","ENSG00000179978",10,"M8"
"6820","ENSG00000180096",10,"M8"
"6821","ENSG00000180098",10,"M8"
"6825","ENSG00000180423",10,"M8"
"6826","ENSG00000180573",10,"M8"
"6827","ENSG00000180667",10,"M8"
"6828","ENSG00000180815",10,"M8"
"6829","ENSG00000180846",10,"M8"
"6830","ENSG00000180878",10,"M8"
"6831","ENSG00000180884",10,"M8"
"6832","ENSG00000180929",10,"M8"
"6833","ENSG00000180998",10,"M8"
"6834","ENSG00000181035",10,"M8"
"6835","ENSG00000181038",10,"M8"
"6836","ENSG00000181222",10,"M8"
"6837","ENSG00000181350",10,"M8"
"6840","ENSG00000181524",10,"M8"
"6841","ENSG00000181588",10,"M8"
"6843","ENSG00000181754",10,"M8"
"6844","ENSG00000181790",10,"M8"
"6845","ENSG00000181804",10,"M8"
"6846","ENSG00000181929",10,"M8"
"6847","ENSG00000182158",10,"M8"
"6848","ENSG00000182199",10,"M8"
"6849","ENSG00000182247",10,"M8"
"6850","ENSG00000182308",10,"M8"
"6851","ENSG00000182489",10,"M8"
"6852","ENSG00000182566",10,"M8"
"6853","ENSG00000182798",10,"M8"
"6854","ENSG00000182858",10,"M8"
"6855","ENSG00000182944",10,"M8"
"6856","ENSG00000183250",10,"M8"
"6857","ENSG00000183298",10,"M8"
"6858","ENSG00000183308",10,"M8"
"6860","ENSG00000183337",10,"M8"
"6861","ENSG00000183476",10,"M8"
"6862","ENSG00000183604",10,"M8"
"6863","ENSG00000183763",10,"M8"
"6864","ENSG00000183856",10,"M8"
"6865","ENSG00000183889",10,"M8"
"6866","ENSG00000184208",10,"M8"
"6867","ENSG00000184270",10,"M8"
"6869","ENSG00000184507",10,"M8"
"6870","ENSG00000184523",10,"M8"
"6871","ENSG00000184743",10,"M8"
"6872","ENSG00000184792",10,"M8"
"6873","ENSG00000184903",10,"M8"
"6874","ENSG00000184916",10,"M8"
"6875","ENSG00000184923",10,"M8"
"6876","ENSG00000185049",10,"M8"
"6877","ENSG00000185105",10,"M8"
"6878","ENSG00000185201",10,"M8"
"6879","ENSG00000185246",10,"M8"
"6880","ENSG00000185269",10,"M8"
"6881","ENSG00000185379",10,"M8"
"6882","ENSG00000185641",10,"M8"
"6883","ENSG00000185787",10,"M8"
"6884","ENSG00000185798",10,"M8"
"6885","ENSG00000185800",10,"M8"
"6886","ENSG00000185933",10,"M8"
"6887","ENSG00000186111",10,"M8"
"6888","ENSG00000186272",10,"M8"
"6889","ENSG00000186298",10,"M8"
"6890","ENSG00000186468",10,"M8"
"6891","ENSG00000186566",10,"M8"
"6892","ENSG00000186642",10,"M8"
"6893","ENSG00000186765",10,"M8"
"6894","ENSG00000186814",10,"M8"
"6896","ENSG00000187097",10,"M8"
"6897","ENSG00000187122",10,"M8"
"6898","ENSG00000187123",10,"M8"
"6900","ENSG00000187609",10,"M8"
"6901","ENSG00000187801",10,"M8"
"6903","ENSG00000187862",10,"M8"
"6904","ENSG00000187950",10,"M8"
"6906","ENSG00000188026",10,"M8"
"6907","ENSG00000188636",10,"M8"
"6908","ENSG00000188760",10,"M8"
"6909","ENSG00000188761",10,"M8"
"6910","ENSG00000188985",10,"M8"
"6911","ENSG00000188992",10,"M8"
"6912","ENSG00000189316",10,"M8"
"6914","ENSG00000189420",10,"M8"
"6916","ENSG00000196268",10,"M8"
"6917","ENSG00000196365",10,"M8"
"6918","ENSG00000196418",10,"M8"
"6919","ENSG00000196456",10,"M8"
"6920","ENSG00000196466",10,"M8"
"6922","ENSG00000196678",10,"M8"
"6923","ENSG00000196741",10,"M8"
"6924","ENSG00000196911",10,"M8"
"6925","ENSG00000196993",10,"M8"
"6926","ENSG00000197013",10,"M8"
"6927","ENSG00000197093",10,"M8"
"6928","ENSG00000197140",10,"M8"
"6929","ENSG00000197157",10,"M8"
"6930","ENSG00000197444",10,"M8"
"6931","ENSG00000197498",10,"M8"
"6932","ENSG00000197728",10,"M8"
"6933","ENSG00000197782",10,"M8"
"6934","ENSG00000197822",10,"M8"
"6935","ENSG00000198003",10,"M8"
"6936","ENSG00000198039",10,"M8"
"6937","ENSG00000198056",10,"M8"
"6938","ENSG00000198130",10,"M8"
"6939","ENSG00000198231",10,"M8"
"6940","ENSG00000198393",10,"M8"
"6941","ENSG00000198420",10,"M8"
"6942","ENSG00000198492",10,"M8"
"6943","ENSG00000198538",10,"M8"
"6944","ENSG00000198554",10,"M8"
"6945","ENSG00000198646",10,"M8"
"6946","ENSG00000198663",10,"M8"
"6947","ENSG00000198740",10,"M8"
"6948","ENSG00000198783",10,"M8"
"6949","ENSG00000198792",10,"M8"
"6951","ENSG00000198816",10,"M8"
"6952","ENSG00000198821",10,"M8"
"6953","ENSG00000198826",10,"M8"
"6954","ENSG00000198837",10,"M8"
"6955","ENSG00000198841",10,"M8"
"6956","ENSG00000198874",10,"M8"
"6957","ENSG00000198899",10,"M8"
"6958","ENSG00000198909",10,"M8"
"6959","ENSG00000198911",10,"M8"
"6961","ENSG00000199072",10,"M8"
"6966","ENSG00000199691",10,"M8"
"6967","ENSG00000199906",10,"M8"
"6986","ENSG00000203761",10,"M8"
"6987","ENSG00000203799",10,"M8"
"6988","ENSG00000203814",10,"M8"
"6989","ENSG00000203872",10,"M8"
"6991","ENSG00000203995",10,"M8"
"6992","ENSG00000204010",10,"M8"
"6993","ENSG00000204025",10,"M8"
"6994","ENSG00000204084",10,"M8"
"6995","ENSG00000204116",10,"M8"
"6996","ENSG00000204138",10,"M8"
"6997","ENSG00000204186",10,"M8"
"6998","ENSG00000204220",10,"M8"
"6999","ENSG00000204366",10,"M8"
"7000","ENSG00000204385",10,"M8"
"7001","ENSG00000204386",10,"M8"
"7002","ENSG00000204519",10,"M8"
"7003","ENSG00000204619",10,"M8"
"7004","ENSG00000204623",10,"M8"
"7006","ENSG00000204634",10,"M8"
"7007","ENSG00000204673",10,"M8"
"7008","ENSG00000204767",10,"M8"
"7010","ENSG00000205086",10,"M8"
"7011","ENSG00000205089",10,"M8"
"7012","ENSG00000205356",10,"M8"
"7013","ENSG00000205413",10,"M8"
"7014","ENSG00000205639",10,"M8"
"7015","ENSG00000205710",10,"M8"
"7016","ENSG00000205765",10,"M8"
"7017","ENSG00000205838",10,"M8"
"7018","ENSG00000205937",10,"M8"
"7019","ENSG00000205978",10,"M8"
"7020","ENSG00000206013",10,"M8"
"7021","ENSG00000206077",10,"M8"
"7022","ENSG00000206418",10,"M8"
"7023","ENSG00000206561",10,"M8"
"7024","ENSG00000206573",10,"M8"
"7026","ENSG00000206651",10,"M8"
"7027","ENSG00000206652",10,"M8"
"7032","ENSG00000206815",10,"M8"
"7036","ENSG00000207034",10,"M8"
"7041","ENSG00000207392",10,"M8"
"7045","ENSG00000207563",10,"M8"
"7048","ENSG00000207932",10,"M8"
"7051","ENSG00000208028",10,"M8"
"7052","ENSG00000209482",10,"M8"
"7053","ENSG00000210112",10,"M8"
"7054","ENSG00000210196",10,"M8"
"7056","ENSG00000211452",10,"M8"
"7058","ENSG00000211638",10,"M8"
"7059","ENSG00000211639",10,"M8"
"7063","ENSG00000211891",10,"M8"
"7064","ENSG00000211937",10,"M8"
"7065","ENSG00000211964",10,"M8"
"7068","ENSG00000212719",10,"M8"
"7070","ENSG00000213064",10,"M8"
"7073","ENSG00000213139",10,"M8"
"7075","ENSG00000213399",10,"M8"
"7076","ENSG00000213590",10,"M8"
"7077","ENSG00000213740",10,"M8"
"7078","ENSG00000213860",10,"M8"
"7079","ENSG00000213901",10,"M8"
"7080","ENSG00000213928",10,"M8"
"7081","ENSG00000214093",10,"M8"
"7082","ENSG00000214203",10,"M8"
"7083","ENSG00000214212",10,"M8"
"7084","ENSG00000214215",10,"M8"
"7085","ENSG00000214248",10,"M8"
"7086","ENSG00000214300",10,"M8"
"7090","ENSG00000214745",10,"M8"
"7091","ENSG00000214783",10,"M8"
"7092","ENSG00000214820",10,"M8"
"7093","ENSG00000214827",10,"M8"
"7094","ENSG00000214940",10,"M8"
"7095","ENSG00000215032",10,"M8"
"7096","ENSG00000215190",10,"M8"
"7097","ENSG00000215347",10,"M8"
"7098","ENSG00000215493",10,"M8"
"7099","ENSG00000215817",10,"M8"
"7100","ENSG00000215840",10,"M8"
"7103","ENSG00000216937",10,"M8"
"7105","ENSG00000217643",10,"M8"
"7106","ENSG00000217801",10,"M8"
"7107","ENSG00000218018",10,"M8"
"7108","ENSG00000218565",10,"M8"
"7109","ENSG00000218891",10,"M8"
"7111","ENSG00000219201",10,"M8"
"7115","ENSG00000220201",10,"M8"
"7117","ENSG00000220614",10,"M8"
"7118","ENSG00000221164",10,"M8"
"7123","ENSG00000221740",10,"M8"
"7124","ENSG00000221916",10,"M8"
"7125","ENSG00000221944",10,"M8"
"7126","ENSG00000222009",10,"M8"
"7129","ENSG00000222389",10,"M8"
"7133","ENSG00000223284",10,"M8"
"7134","ENSG00000223356",10,"M8"
"7135","ENSG00000223396",10,"M8"
"7136","ENSG00000223505",10,"M8"
"7137","ENSG00000223685",10,"M8"
"7138","ENSG00000223705",10,"M8"
"7139","ENSG00000223722",10,"M8"
"7141","ENSG00000223791",10,"M8"
"7143","ENSG00000223960",10,"M8"
"7144","ENSG00000224051",10,"M8"
"7145","ENSG00000224137",10,"M8"
"7146","ENSG00000224195",10,"M8"
"7148","ENSG00000224533",10,"M8"
"7149","ENSG00000224566",10,"M8"
"7150","ENSG00000224648",10,"M8"
"7151","ENSG00000224699",10,"M8"
"7154","ENSG00000224809",10,"M8"
"7157","ENSG00000224831",10,"M8"
"7158","ENSG00000224897",10,"M8"
"7159","ENSG00000224967",10,"M8"
"7161","ENSG00000225062",10,"M8"
"7163","ENSG00000225285",10,"M8"
"7165","ENSG00000225556",10,"M8"
"7169","ENSG00000225871",10,"M8"
"7170","ENSG00000225988",10,"M8"
"7171","ENSG00000226049",10,"M8"
"7172","ENSG00000226067",10,"M8"
"7173","ENSG00000226107",10,"M8"
"7175","ENSG00000226121",10,"M8"
"7179","ENSG00000226268",10,"M8"
"7180","ENSG00000226360",10,"M8"
"7182","ENSG00000226397",10,"M8"
"7183","ENSG00000226471",10,"M8"
"7188","ENSG00000226647",10,"M8"
"7189","ENSG00000226747",10,"M8"
"7192","ENSG00000226942",10,"M8"
"7193","ENSG00000226944",10,"M8"
"7195","ENSG00000226981",10,"M8"
"7197","ENSG00000227038",10,"M8"
"7198","ENSG00000227057",10,"M8"
"7200","ENSG00000227176",10,"M8"
"7201","ENSG00000227232",10,"M8"
"7204","ENSG00000227344",10,"M8"
"7206","ENSG00000227398",10,"M8"
"7208","ENSG00000227541",10,"M8"
"7209","ENSG00000227712",10,"M8"
"7213","ENSG00000228063",10,"M8"
"7215","ENSG00000228237",10,"M8"
"7216","ENSG00000228278",10,"M8"
"7217","ENSG00000228382",10,"M8"
"7218","ENSG00000228446",10,"M8"
"7219","ENSG00000228507",10,"M8"
"7220","ENSG00000228590",10,"M8"
"7221","ENSG00000228923",10,"M8"
"7222","ENSG00000228955",10,"M8"
"7223","ENSG00000229153",10,"M8"
"7227","ENSG00000229372",10,"M8"
"7228","ENSG00000229473",10,"M8"
"7229","ENSG00000229474",10,"M8"
"7230","ENSG00000229534",10,"M8"
"7231","ENSG00000229591",10,"M8"
"7232","ENSG00000229930",10,"M8"
"7235","ENSG00000230266",10,"M8"
"7237","ENSG00000230300",10,"M8"
"7238","ENSG00000230325",10,"M8"
"7239","ENSG00000230530",10,"M8"
"7240","ENSG00000230590",10,"M8"
"7241","ENSG00000230637",10,"M8"
"7242","ENSG00000230638",10,"M8"
"7243","ENSG00000230641",10,"M8"
"7244","ENSG00000230649",10,"M8"
"7245","ENSG00000230658",10,"M8"
"7246","ENSG00000230733",10,"M8"
"7247","ENSG00000230795",10,"M8"
"7249","ENSG00000231066",10,"M8"
"7250","ENSG00000231104",10,"M8"
"7251","ENSG00000231160",10,"M8"
"7253","ENSG00000231177",10,"M8"
"7254","ENSG00000231181",10,"M8"
"7255","ENSG00000231327",10,"M8"
"7256","ENSG00000231468",10,"M8"
"7257","ENSG00000231500",10,"M8"
"7258","ENSG00000231507",10,"M8"
"7259","ENSG00000231527",10,"M8"
"7261","ENSG00000231584",10,"M8"
"7263","ENSG00000231701",10,"M8"
"7265","ENSG00000231789",10,"M8"
"7266","ENSG00000231827",10,"M8"
"7267","ENSG00000231969",10,"M8"
"7269","ENSG00000232006",10,"M8"
"7271","ENSG00000232082",10,"M8"
"7273","ENSG00000232133",10,"M8"
"7276","ENSG00000232398",10,"M8"
"7279","ENSG00000232573",10,"M8"
"7280","ENSG00000232611",10,"M8"
"7281","ENSG00000232630",10,"M8"
"7283","ENSG00000232963",10,"M8"
"7289","ENSG00000233270",10,"M8"
"7291","ENSG00000233382",10,"M8"
"7292","ENSG00000233509",10,"M8"
"7295","ENSG00000233554",10,"M8"
"7296","ENSG00000233560",10,"M8"
"7299","ENSG00000233621",10,"M8"
"7300","ENSG00000233885",10,"M8"
"7301","ENSG00000234006",10,"M8"
"7302","ENSG00000234118",10,"M8"
"7304","ENSG00000234175",10,"M8"
"7305","ENSG00000234184",10,"M8"
"7306","ENSG00000234193",10,"M8"
"7308","ENSG00000234287",10,"M8"
"7310","ENSG00000234367",10,"M8"
"7311","ENSG00000234473",10,"M8"
"7312","ENSG00000234616",10,"M8"
"7314","ENSG00000234678",10,"M8"
"7315","ENSG00000234694",10,"M8"
"7316","ENSG00000234785",10,"M8"
"7318","ENSG00000235033",10,"M8"
"7320","ENSG00000235100",10,"M8"
"7323","ENSG00000235330",10,"M8"
"7324","ENSG00000235413",10,"M8"
"7325","ENSG00000235475",10,"M8"
"7326","ENSG00000235530",10,"M8"
"7327","ENSG00000235703",10,"M8"
"7328","ENSG00000235724",10,"M8"
"7331","ENSG00000235776",10,"M8"
"7335","ENSG00000235989",10,"M8"
"7337","ENSG00000236056",10,"M8"
"7338","ENSG00000236104",10,"M8"
"7339","ENSG00000236129",10,"M8"
"7340","ENSG00000236144",10,"M8"
"7341","ENSG00000236263",10,"M8"
"7342","ENSG00000236317",10,"M8"
"7344","ENSG00000236397",10,"M8"
"7346","ENSG00000236449",10,"M8"
"7347","ENSG00000236559",10,"M8"
"7348","ENSG00000236567",10,"M8"
"7349","ENSG00000236583",10,"M8"
"7355","ENSG00000236894",10,"M8"
"7356","ENSG00000236928",10,"M8"
"7358","ENSG00000237007",10,"M8"
"7359","ENSG00000237039",10,"M8"
"7360","ENSG00000237073",10,"M8"
"7361","ENSG00000237111",10,"M8"
"7363","ENSG00000237286",10,"M8"
"7365","ENSG00000237301",10,"M8"
"7367","ENSG00000237399",10,"M8"
"7368","ENSG00000237437",10,"M8"
"7370","ENSG00000237646",10,"M8"
"7374","ENSG00000237892",10,"M8"
"7375","ENSG00000237938",10,"M8"
"7378","ENSG00000238103",10,"M8"
"7381","ENSG00000238228",10,"M8"
"7382","ENSG00000238273",10,"M8"
"7387","ENSG00000239203",10,"M8"
"7388","ENSG00000239246",10,"M8"
"7389","ENSG00000239257",10,"M8"
"7390","ENSG00000239300",10,"M8"
"7391","ENSG00000239350",10,"M8"
"7392","ENSG00000239523",10,"M8"
"7393","ENSG00000239670",10,"M8"
"7394","ENSG00000239713",10,"M8"
"7395","ENSG00000239791",10,"M8"
"7396","ENSG00000239951",10,"M8"
"7397","ENSG00000240065",10,"M8"
"7399","ENSG00000240087",10,"M8"
"7400","ENSG00000240399",10,"M8"
"7401","ENSG00000240429",10,"M8"
"7404","ENSG00000240770",10,"M8"
"7405","ENSG00000241014",10,"M8"
"7408","ENSG00000241352",10,"M8"
"7409","ENSG00000241404",10,"M8"
"7421","ENSG00000242852",10,"M8"
"7423","ENSG00000243230",10,"M8"
"7425","ENSG00000243498",10,"M8"
"7427","ENSG00000243566",10,"M8"
"7429","ENSG00000243660",10,"M8"
"7430","ENSG00000243686",10,"M8"
"7431","ENSG00000243789",10,"M8"
"7433","ENSG00000243871",10,"M8"
"7436","ENSG00000244097",10,"M8"
"7437","ENSG00000244159",10,"M8"
"7440","ENSG00000244306",10,"M8"
"7441","ENSG00000244490",10,"M8"
"7443","ENSG00000244560",10,"M8"
"7445","ENSG00000244617",10,"M8"
"7446","ENSG00000244627",10,"M8"
"7449","ENSG00000246089",10,"M8"
"7450","ENSG00000246375",10,"M8"
"7451","ENSG00000246596",10,"M8"
"7452","ENSG00000246777",10,"M8"
"7453","ENSG00000247092",10,"M8"
"7454","ENSG00000247121",10,"M8"
"7455","ENSG00000247151",10,"M8"
"7456","ENSG00000247157",10,"M8"
"7457","ENSG00000247473",10,"M8"
"7459","ENSG00000247853",10,"M8"
"7460","ENSG00000247877",10,"M8"
"7461","ENSG00000247925",10,"M8"
"7462","ENSG00000248019",10,"M8"
"7463","ENSG00000248152",10,"M8"
"7464","ENSG00000248202",10,"M8"
"7465","ENSG00000248240",10,"M8"
"7466","ENSG00000248333",10,"M8"
"7470","ENSG00000248508",10,"M8"
"7472","ENSG00000248672",10,"M8"
"7473","ENSG00000249042",10,"M8"
"7475","ENSG00000249087",10,"M8"
"7476","ENSG00000249119",10,"M8"
"7477","ENSG00000249207",10,"M8"
"7479","ENSG00000249286",10,"M8"
"7482","ENSG00000249465",10,"M8"
"7483","ENSG00000249493",10,"M8"
"7484","ENSG00000249509",10,"M8"
"7485","ENSG00000249855",10,"M8"
"7486","ENSG00000250011",10,"M8"
"7487","ENSG00000250012",10,"M8"
"7488","ENSG00000250116",10,"M8"
"7489","ENSG00000250182",10,"M8"
"7490","ENSG00000250317",10,"M8"
"7492","ENSG00000250474",10,"M8"
"7493","ENSG00000250479",10,"M8"
"7494","ENSG00000250565",10,"M8"
"7495","ENSG00000250571",10,"M8"
"7496","ENSG00000250673",10,"M8"
"7498","ENSG00000250790",10,"M8"
"7499","ENSG00000250859",10,"M8"
"7500","ENSG00000250938",10,"M8"
"7501","ENSG00000251184",10,"M8"
"7502","ENSG00000251230",10,"M8"
"7503","ENSG00000251364",10,"M8"
"7504","ENSG00000251442",10,"M8"
"7505","ENSG00000251568",10,"M8"
"7506","ENSG00000251634",10,"M8"
"7510","ENSG00000252026",10,"M8"
"7516","ENSG00000252503",10,"M8"
"7520","ENSG00000252835",10,"M8"
"7521","ENSG00000252915",10,"M8"
"7524","ENSG00000253047",10,"M8"
"7527","ENSG00000253366",10,"M8"
"7528","ENSG00000253368",10,"M8"
"7529","ENSG00000253426",10,"M8"
"7533","ENSG00000253492",10,"M8"
"7534","ENSG00000253666",10,"M8"
"7536","ENSG00000253741",10,"M8"
"7537","ENSG00000253744",10,"M8"
"7538","ENSG00000253831",10,"M8"
"7539","ENSG00000253846",10,"M8"
"7540","ENSG00000253893",10,"M8"
"7543","ENSG00000254003",10,"M8"
"7546","ENSG00000254099",10,"M8"
"7547","ENSG00000254165",10,"M8"
"7549","ENSG00000254298",10,"M8"
"7552","ENSG00000254352",10,"M8"
"7554","ENSG00000254593",10,"M8"
"7555","ENSG00000254634",10,"M8"
"7556","ENSG00000254641",10,"M8"
"7557","ENSG00000254701",10,"M8"
"7558","ENSG00000254726",10,"M8"
"7560","ENSG00000254802",10,"M8"
"7561","ENSG00000254838",10,"M8"
"7565","ENSG00000254997",10,"M8"
"7566","ENSG00000255234",10,"M8"
"7567","ENSG00000255302",10,"M8"
"7569","ENSG00000255337",10,"M8"
"7570","ENSG00000255445",10,"M8"
"7571","ENSG00000255669",10,"M8"
"7572","ENSG00000255823",10,"M8"
"7574","ENSG00000255949",10,"M8"
"7575","ENSG00000256030",10,"M8"
"7576","ENSG00000256087",10,"M8"
"7577","ENSG00000256234",10,"M8"
"7578","ENSG00000256274",10,"M8"
"7582","ENSG00000256407",10,"M8"
"7583","ENSG00000256683",10,"M8"
"7585","ENSG00000257122",10,"M8"
"7587","ENSG00000257241",10,"M8"
"7588","ENSG00000257355",10,"M8"
"7589","ENSG00000257379",10,"M8"
"7591","ENSG00000257446",10,"M8"
"7592","ENSG00000257529",10,"M8"
"7595","ENSG00000257596",10,"M8"
"7596","ENSG00000257621",10,"M8"
"7598","ENSG00000257718",10,"M8"
"7600","ENSG00000257896",10,"M8"
"7602","ENSG00000258137",10,"M8"
"7603","ENSG00000258186",10,"M8"
"7604","ENSG00000258230",10,"M8"
"7605","ENSG00000258334",10,"M8"
"7606","ENSG00000258388",10,"M8"
"7608","ENSG00000258449",10,"M8"
"7612","ENSG00000258730",10,"M8"
"7613","ENSG00000258818",10,"M8"
"7615","ENSG00000258920",10,"M8"
"7617","ENSG00000259015",10,"M8"
"7618","ENSG00000259049",10,"M8"
"7620","ENSG00000259088",10,"M8"
"7627","ENSG00000259238",10,"M8"
"7628","ENSG00000259244",10,"M8"
"7629","ENSG00000259295",10,"M8"
"7630","ENSG00000259322",10,"M8"
"7632","ENSG00000259438",10,"M8"
"7636","ENSG00000259529",10,"M8"
"7638","ENSG00000259673",10,"M8"
"7641","ENSG00000259810",10,"M8"
"7642","ENSG00000259935",10,"M8"
"7644","ENSG00000260017",10,"M8"
"7645","ENSG00000260063",10,"M8"
"7647","ENSG00000260103",10,"M8"
"7648","ENSG00000260136",10,"M8"
"7649","ENSG00000260190",10,"M8"
"7650","ENSG00000260253",10,"M8"
"7652","ENSG00000260317",10,"M8"
"7653","ENSG00000260351",10,"M8"
"7654","ENSG00000260367",10,"M8"
"7655","ENSG00000260386",10,"M8"
"7657","ENSG00000260698",10,"M8"
"7658","ENSG00000260719",10,"M8"
"7659","ENSG00000260778",10,"M8"
"7660","ENSG00000260790",10,"M8"
"7661","ENSG00000260793",10,"M8"
"7662","ENSG00000260805",10,"M8"
"7663","ENSG00000260912",10,"M8"
"7665","ENSG00000260954",10,"M8"
"7666","ENSG00000260979",10,"M8"
"7667","ENSG00000261019",10,"M8"
"7668","ENSG00000261159",10,"M8"
"7669","ENSG00000261187",10,"M8"
"7670","ENSG00000261242",10,"M8"
"7672","ENSG00000261302",10,"M8"
"7673","ENSG00000261335",10,"M8"
"7674","ENSG00000261341",10,"M8"
"7675","ENSG00000261342",10,"M8"
"7676","ENSG00000261490",10,"M8"
"7679","ENSG00000261582",10,"M8"
"7680","ENSG00000261612",10,"M8"
"7681","ENSG00000261654",10,"M8"
"7682","ENSG00000261723",10,"M8"
"7684","ENSG00000261762",10,"M8"
"7685","ENSG00000261770",10,"M8"
"7687","ENSG00000261794",10,"M8"
"7688","ENSG00000261799",10,"M8"
"7689","ENSG00000261971",10,"M8"
"7691","ENSG00000262188",10,"M8"
"7692","ENSG00000262209",10,"M8"
"7693","ENSG00000262339",10,"M8"
"7694","ENSG00000262413",10,"M8"
"7696","ENSG00000262533",10,"M8"
"7697","ENSG00000262539",10,"M8"
"7698","ENSG00000262580",10,"M8"
"7699","ENSG00000262714",10,"M8"
"7700","ENSG00000262728",10,"M8"
"7701","ENSG00000263001",10,"M8"
"7703","ENSG00000263235",10,"M8"
"7704","ENSG00000263338",10,"M8"
"7706","ENSG00000263413",10,"M8"
"7707","ENSG00000263466",10,"M8"
"7709","ENSG00000263680",10,"M8"
"7711","ENSG00000263766",10,"M8"
"7714","ENSG00000263968",10,"M8"
"7718","ENSG00000264278",10,"M8"
"7719","ENSG00000264281",10,"M8"
"7721","ENSG00000264456",10,"M8"
"7722","ENSG00000264808",10,"M8"
"7723","ENSG00000265008",10,"M8"
"7724","ENSG00000265018",10,"M8"
"7726","ENSG00000265205",10,"M8"
"7727","ENSG00000265218",10,"M8"
"7729","ENSG00000265462",10,"M8"
"7730","ENSG00000265490",10,"M8"
"7732","ENSG00000265943",10,"M8"
"7733","ENSG00000265972",10,"M8"
"7734","ENSG00000265975",10,"M8"
"7736","ENSG00000266126",10,"M8"
"7737","ENSG00000266171",10,"M8"
"7738","ENSG00000266236",10,"M8"
"7740","ENSG00000266302",10,"M8"
"7741","ENSG00000266495",10,"M8"
"7742","ENSG00000266538",10,"M8"
"7744","ENSG00000266654",10,"M8"
"7745","ENSG00000266708",10,"M8"
"7747","ENSG00000266840",10,"M8"
"7748","ENSG00000266865",10,"M8"
"7749","ENSG00000266993",10,"M8"
"7752","ENSG00000267128",10,"M8"
"7754","ENSG00000267216",10,"M8"
"7755","ENSG00000267302",10,"M8"
"7756","ENSG00000267353",10,"M8"
"7759","ENSG00000267383",10,"M8"
"7760","ENSG00000267481",10,"M8"
"7761","ENSG00000267500",10,"M8"
"7762","ENSG00000267501",10,"M8"
"7763","ENSG00000267519",10,"M8"
"7764","ENSG00000267565",10,"M8"
"7766","ENSG00000267702",10,"M8"
"7767","ENSG00000267740",10,"M8"
"7768","ENSG00000267939",10,"M8"
"7769","ENSG00000267980",10,"M8"
"7771","ENSG00000268088",10,"M8"
"7773","ENSG00000268333",10,"M8"
"7774","ENSG00000268573",10,"M8"
"7776","ENSG00000268670",10,"M8"
"7778","ENSG00000268975",10,"M8"
"7781","ENSG00000269148",10,"M8"
"7783","ENSG00000269335",10,"M8"
"7784","ENSG00000269343",10,"M8"
"7785","ENSG00000269399",10,"M8"
"7786","ENSG00000269481",10,"M8"
"7787","ENSG00000269559",10,"M8"
"7788","ENSG00000269560",10,"M8"
"7790","ENSG00000269843",10,"M8"
"7791","ENSG00000269901",10,"M8"
"7792","ENSG00000269903",10,"M8"
"7794","ENSG00000270019",10,"M8"
"7795","ENSG00000270038",10,"M8"
"7796","ENSG00000270177",10,"M8"
"7797","ENSG00000270424",10,"M8"
"7798","ENSG00000270441",10,"M8"
"7799","ENSG00000270503",10,"M8"
"7800","ENSG00000270728",10,"M8"
"7801","ENSG00000270751",10,"M8"
"7803","ENSG00000270871",10,"M8"
"7806","ENSG00000270948",10,"M8"
"7808","ENSG00000271199",10,"M8"
"7809","ENSG00000271204",10,"M8"
"7812","ENSG00000271425",10,"M8"
