"gene_compare","log2fc_p","gene","compare"
"ENSG00000143033 D5/D6",0.08641423315814,"ENSG00000143033","D5/D6"
"ENSG00000008282 D5/D6",0.600661296706274,"ENSG00000008282","D5/D6"
"ENSG00000231584 D5/D6",0.584537926154968,"ENSG00000231584","D5/D6"
"ENSG00000125772 D5/D6",0.374183723459585,"ENSG00000125772","D5/D6"
"ENSG00000157837 D5/D6",0.362234581908974,"ENSG00000157837","D5/D6"
"ENSG00000015479 D5/D6",0.703292139035753,"ENSG00000015479","D5/D6"
"ENSG00000099889 D5/D6",0.408247922895585,"ENSG00000099889","D5/D6"
"ENSG00000133216 D5/D6",0.0683585181114345,"ENSG00000133216","D5/D6"
"ENSG00000124181 D5/D6",0.0753470544776913,"ENSG00000124181","D5/D6"
"ENSG00000160714 D5/D6",0.686246220691577,"ENSG00000160714","D5/D6"
"ENSG00000174171 D5/D6",0.00945842615234174,"ENSG00000174171","D5/D6"
"ENSG00000100242 D5/D6",0.379924067061414,"ENSG00000100242","D5/D6"
"ENSG00000258230 D5/D6",0.773372507463675,"ENSG00000258230","D5/D6"
"ENSG00000157379 D5/D6",0.304149433849506,"ENSG00000157379","D5/D6"
"ENSG00000270871 D5/D6",0.659840536527354,"ENSG00000270871","D5/D6"
"ENSG00000100023 D5/D6",0.226015414873441,"ENSG00000100023","D5/D6"
"ENSG00000106351 D5/D6",0.571899455862036,"ENSG00000106351","D5/D6"
"ENSG00000198841 D5/D6",0.659589261787894,"ENSG00000198841","D5/D6"
"ENSG00000067334 D5/D6",0.0364171282298486,"ENSG00000067334","D5/D6"
"ENSG00000230590 D5/D6",0.253656788487951,"ENSG00000230590","D5/D6"
"ENSG00000112305 D5/D6",0.515519015639932,"ENSG00000112305","D5/D6"
"ENSG00000106336 D5/D6",0.76213718488936,"ENSG00000106336","D5/D6"
"ENSG00000167363 D5/D6",0.648121367138473,"ENSG00000167363","D5/D6"
"ENSG00000181038 D5/D6",0.927423081689224,"ENSG00000181038","D5/D6"
"ENSG00000119729 D5/D6",0.752626467604787,"ENSG00000119729","D5/D6"
"ENSG00000223791 D5/D6",0.938913331045621,"ENSG00000223791","D5/D6"
"ENSG00000215032 D5/D6",0.245732768558576,"ENSG00000215032","D5/D6"
"ENSG00000104833 D5/D6",0.692556744514072,"ENSG00000104833","D5/D6"
"ENSG00000007255 D5/D6",0.820156517279101,"ENSG00000007255","D5/D6"
"ENSG00000136936 D5/D6",0.923402869472619,"ENSG00000136936","D5/D6"
"ENSG00000146247 D5/D6",0.408112072498499,"ENSG00000146247","D5/D6"
"ENSG00000166887 D5/D6",0.171542009180662,"ENSG00000166887","D5/D6"
"ENSG00000250182 D5/D6",0.351707159941348,"ENSG00000250182","D5/D6"
"ENSG00000236603 D5/D6",0.564793587379935,"ENSG00000236603","D5/D6"
"ENSG00000163312 D5/D6",0.958616803212461,"ENSG00000163312","D5/D6"
"ENSG00000006712 D5/D6",0.7936207606685,"ENSG00000006712","D5/D6"
"ENSG00000106479 D5/D6",0.8747676326011,"ENSG00000106479","D5/D6"
"ENSG00000215347 D5/D6",0.493760953282242,"ENSG00000215347","D5/D6"
"ENSG00000104979 D5/D6",0.3746113614449,"ENSG00000104979","D5/D6"
"ENSG00000151503 D5/D6",0.597532084145317,"ENSG00000151503","D5/D6"
"ENSG00000143303 D5/D6",0.593660894140065,"ENSG00000143303","D5/D6"
"ENSG00000132436 D5/D6",0.0697478961396965,"ENSG00000132436","D5/D6"
"ENSG00000226049 D5/D6",0.790304680030309,"ENSG00000226049","D5/D6"
"ENSG00000125484 D5/D6",0.363082383086681,"ENSG00000125484","D5/D6"
"ENSG00000255302 D5/D6",0.0147161425483838,"ENSG00000255302","D5/D6"
"ENSG00000172965 D5/D6",0.0133492797359864,"ENSG00000172965","D5/D6"
"ENSG00000124177 D5/D6",0.565496588048175,"ENSG00000124177","D5/D6"
"ENSG00000277462 D5/D6",0.963827512186563,"ENSG00000277462","D5/D6"
"ENSG00000127663 D5/D6",0.0119929196829005,"ENSG00000127663","D5/D6"
"ENSG00000142327 D5/D6",0.503860539430753,"ENSG00000142327","D5/D6"
"ENSG00000247151 D5/D6",0.793045346734974,"ENSG00000247151","D5/D6"
"ENSG00000171492 D5/D6",0.383795059761886,"ENSG00000171492","D5/D6"
"ENSG00000272501 D5/D6",0.300940293884326,"ENSG00000272501","D5/D6"
"ENSG00000132938 D5/D6",0.204601541354217,"ENSG00000132938","D5/D6"
"ENSG00000166595 D5/D6",0.117046003019022,"ENSG00000166595","D5/D6"
"ENSG00000173614 D5/D6",0.266830610721867,"ENSG00000173614","D5/D6"
"ENSG00000224051 D5/D6",0.025152974546168,"ENSG00000224051","D5/D6"
"ENSG00000206573 D5/D6",0.251515516122755,"ENSG00000206573","D5/D6"
"ENSG00000176160 D5/D6",0.261506518828176,"ENSG00000176160","D5/D6"
"ENSG00000157349 D5/D6",0.211514318974149,"ENSG00000157349","D5/D6"
"ENSG00000265943 D5/D6",0.277344873682513,"ENSG00000265943","D5/D6"
"ENSG00000131475 D5/D6",0.822120535789671,"ENSG00000131475","D5/D6"
"ENSG00000095015 D5/D6",0.32633645421744,"ENSG00000095015","D5/D6"
"ENSG00000213064 D5/D6",0.659371150447391,"ENSG00000213064","D5/D6"
"ENSG00000182247 D5/D6",0.686010185613354,"ENSG00000182247","D5/D6"
"ENSG00000111832 D5/D6",0.0611961140746289,"ENSG00000111832","D5/D6"
"ENSG00000254266 D5/D6",0.0812004086656397,"ENSG00000254266","D5/D6"
"ENSG00000271752 D5/D6",0.531290924198293,"ENSG00000271752","D5/D6"
"ENSG00000270441 D5/D6",0.81526067488392,"ENSG00000270441","D5/D6"
"ENSG00000167766 D5/D6",0.661751192403191,"ENSG00000167766","D5/D6"
"ENSG00000231527 D5/D6",0.873390704708613,"ENSG00000231527","D5/D6"
"ENSG00000165406 D5/D6",0.643793315764267,"ENSG00000165406","D5/D6"
"ENSG00000146066 D5/D6",0.773725721464288,"ENSG00000146066","D5/D6"
"ENSG00000100591 D5/D6",0.380612712492712,"ENSG00000100591","D5/D6"
"ENSG00000241014 D5/D6",0.569425186209004,"ENSG00000241014","D5/D6"
"ENSG00000204386 D5/D6",0.153941477723154,"ENSG00000204386","D5/D6"
"ENSG00000140259 D5/D6",0.752265843069872,"ENSG00000140259","D5/D6"
"ENSG00000233270 D5/D6",0.128393990152317,"ENSG00000233270","D5/D6"
"ENSG00000167552 D5/D6",0.797129440633329,"ENSG00000167552","D5/D6"
"ENSG00000111266 D5/D6",0.325299404769237,"ENSG00000111266","D5/D6"
"ENSG00000198837 D5/D6",0.0215268580682662,"ENSG00000198837","D5/D6"
"ENSG00000100445 D5/D6",0.775756095347639,"ENSG00000100445","D5/D6"
"ENSG00000205765 D5/D6",0.0639344234220315,"ENSG00000205765","D5/D6"
"ENSG00000009335 D5/D6",0.320662479955037,"ENSG00000009335","D5/D6"
"ENSG00000136861 D5/D6",0.355527740875818,"ENSG00000136861","D5/D6"
"ENSG00000105137 D5/D6",0.403811240013618,"ENSG00000105137","D5/D6"
"ENSG00000160613 D5/D6",0.654895935943597,"ENSG00000160613","D5/D6"
"ENSG00000240399 D5/D6",0.143811045511167,"ENSG00000240399","D5/D6"
"ENSG00000206077 D5/D6",0.458007929803475,"ENSG00000206077","D5/D6"
"ENSG00000282034 D5/D6",0.963058141412804,"ENSG00000282034","D5/D6"
"ENSG00000198231 D5/D6",0.0514366415979824,"ENSG00000198231","D5/D6"
"ENSG00000198130 D5/D6",0.0540267744315085,"ENSG00000198130","D5/D6"
"ENSG00000116489 D5/D6",0.103505727302828,"ENSG00000116489","D5/D6"
"ENSG00000124074 D5/D6",0.852381501058655,"ENSG00000124074","D5/D6"
"ENSG00000253366 D5/D6",0.0446060678062819,"ENSG00000253366","D5/D6"
"ENSG00000131089 D5/D6",0.862337939468984,"ENSG00000131089","D5/D6"
"ENSG00000281649 D5/D6",0.991602572261849,"ENSG00000281649","D5/D6"
"ENSG00000121879 D5/D6",0.124454021079735,"ENSG00000121879","D5/D6"
"ENSG00000053501 D5/D6",0.983134064112214,"ENSG00000053501","D5/D6"
"ENSG00000261335 D5/D6",0.88357504810052,"ENSG00000261335","D5/D6"
"ENSG00000239523 D5/D6",0.193970244961869,"ENSG00000239523","D5/D6"
"ENSG00000119446 D5/D6",0.505171875148813,"ENSG00000119446","D5/D6"
"ENSG00000258186 D5/D6",0.137826066898006,"ENSG00000258186","D5/D6"
"ENSG00000269148 D5/D6",0.888955187996387,"ENSG00000269148","D5/D6"
"ENSG00000260805 D5/D6",0.824816030147547,"ENSG00000260805","D5/D6"
"ENSG00000046653 D5/D6",0.0273636849151151,"ENSG00000046653","D5/D6"
"ENSG00000283683 D5/D6",0.891115862424352,"ENSG00000283683","D5/D6"
"ENSG00000241229 D5/D6",0.00868657435218158,"ENSG00000241229","D5/D6"
"ENSG00000108406 D5/D6",0.0482275963480849,"ENSG00000108406","D5/D6"
"ENSG00000246089 D5/D6",0.339721731079795,"ENSG00000246089","D5/D6"
"ENSG00000113387 D5/D6",0.00102654249071604,"ENSG00000113387","D5/D6"
"ENSG00000076924 D5/D6",0.89555715463527,"ENSG00000076924","D5/D6"
"ENSG00000166169 D5/D6",0.805245575765254,"ENSG00000166169","D5/D6"
"ENSG00000110717 D5/D6",0.0964729956627024,"ENSG00000110717","D5/D6"
"ENSG00000255669 D5/D6",0.490410031586444,"ENSG00000255669","D5/D6"
"ENSG00000164880 D5/D6",0.507805361623143,"ENSG00000164880","D5/D6"
"ENSG00000127184 D5/D6",0.101507610794373,"ENSG00000127184","D5/D6"
"ENSG00000219201 D5/D6",0.374732326861007,"ENSG00000219201","D5/D6"
"ENSG00000251634 D5/D6",0.0121838012938591,"ENSG00000251634","D5/D6"
"ENSG00000070061 D5/D6",0.586304929911007,"ENSG00000070061","D5/D6"
"ENSG00000179978 D5/D6",0.739584091021069,"ENSG00000179978","D5/D6"
"ENSG00000180878 D5/D6",0.00945797500039201,"ENSG00000180878","D5/D6"
"ENSG00000115306 D5/D6",0.148941479338357,"ENSG00000115306","D5/D6"
"ENSG00000187801 D5/D6",0.219827255480899,"ENSG00000187801","D5/D6"
"ENSG00000117748 D5/D6",0.609637617822035,"ENSG00000117748","D5/D6"
"ENSG00000162408 D5/D6",0.0679653012153433,"ENSG00000162408","D5/D6"
"ENSG00000253333 D5/D6",0.0202997124556251,"ENSG00000253333","D5/D6"
"ENSG00000099942 D5/D6",0.544531575553346,"ENSG00000099942","D5/D6"
"ENSG00000248508 D5/D6",0.387250175937917,"ENSG00000248508","D5/D6"
"ENSG00000184208 D5/D6",0.0409893807379061,"ENSG00000184208","D5/D6"
"ENSG00000173436 D5/D6",0.462266055874038,"ENSG00000173436","D5/D6"
"ENSG00000160404 D5/D6",0.587374348472791,"ENSG00000160404","D5/D6"
"ENSG00000182489 D5/D6",0.901576208480791,"ENSG00000182489","D5/D6"
"ENSG00000234118 D5/D6",0.117326863508689,"ENSG00000234118","D5/D6"
"ENSG00000284642 D5/D6",0.786463207668558,"ENSG00000284642","D5/D6"
"ENSG00000155850 D5/D6",0.693172973717348,"ENSG00000155850","D5/D6"
"ENSG00000078070 D5/D6",0.0353090809338193,"ENSG00000078070","D5/D6"
"ENSG00000087152 D5/D6",0.203912247071962,"ENSG00000087152","D5/D6"
"ENSG00000100744 D5/D6",0.595492533345719,"ENSG00000100744","D5/D6"
"ENSG00000256683 D5/D6",0.998848235911109,"ENSG00000256683","D5/D6"
"ENSG00000234232 D5/D6",0.0311223338241405,"ENSG00000234232","D5/D6"
"ENSG00000260317 D5/D6",0.997697798224791,"ENSG00000260317","D5/D6"
"ENSG00000185379 D5/D6",0.614086205759742,"ENSG00000185379","D5/D6"
"ENSG00000198783 D5/D6",0.462989673800564,"ENSG00000198783","D5/D6"
"ENSG00000072694 D5/D6",0.488739566040396,"ENSG00000072694","D5/D6"
"ENSG00000244184 D5/D6",0.999995580226749,"ENSG00000244184","D5/D6"
"ENSG00000213197 D5/D6",0.00192555458801227,"ENSG00000213197","D5/D6"
"ENSG00000244183 D5/D6",0.00418763949744748,"ENSG00000244183","D5/D6"
"ENSG00000099998 D5/D6",0.233058967897607,"ENSG00000099998","D5/D6"
"ENSG00000230287 D5/D6",0.00643321754076808,"ENSG00000230287","D5/D6"
"ENSG00000113525 D5/D6",0.276409449960139,"ENSG00000113525","D5/D6"
"ENSG00000248585 D5/D6",0.00142025010558538,"ENSG00000248585","D5/D6"
"ENSG00000276282 D5/D6",0.263197753480114,"ENSG00000276282","D5/D6"
"ENSG00000240669 D5/D6",0.240166793619396,"ENSG00000240669","D5/D6"
"ENSG00000271245 D5/D6",0.86390494897314,"ENSG00000271245","D5/D6"
"ENSG00000105549 D5/D6",0.941163204908325,"ENSG00000105549","D5/D6"
"ENSG00000251805 D5/D6",0.134523956656232,"ENSG00000251805","D5/D6"
"ENSG00000214626 D5/D6",0.0106617175840171,"ENSG00000214626","D5/D6"
"ENSG00000206903 D5/D6",0.117417518846977,"ENSG00000206903","D5/D6"
"ENSG00000279526 D5/D6",0.0616564874559344,"ENSG00000279526","D5/D6"
"ENSG00000243799 D5/D6",0.00603693179323842,"ENSG00000243799","D5/D6"
"ENSG00000201736 D5/D6",0.502331459378254,"ENSG00000201736","D5/D6"
"ENSG00000237373 D5/D6",0.102098865835533,"ENSG00000237373","D5/D6"
"ENSG00000168878 D5/D6",0.431704401427389,"ENSG00000168878","D5/D6"
"ENSG00000271360 D5/D6",0.31739372555551,"ENSG00000271360","D5/D6"
"ENSG00000282865 D5/D6",0.755793510289512,"ENSG00000282865","D5/D6"
"ENSG00000259109 D5/D6",0.4392468026091,"ENSG00000259109","D5/D6"
"ENSG00000258922 D5/D6",0.270837122080826,"ENSG00000258922","D5/D6"
"ENSG00000232862 D5/D6",0.50125863919295,"ENSG00000232862","D5/D6"
"ENSG00000259096 D5/D6",0.548359650160239,"ENSG00000259096","D5/D6"
"ENSG00000270874 D5/D6",0.0029538477565637,"ENSG00000270874","D5/D6"
"ENSG00000271803 D5/D6",0.985465484811204,"ENSG00000271803","D5/D6"
"ENSG00000242510 D5/D6",0.0629548356060786,"ENSG00000242510","D5/D6"
"ENSG00000253456 D5/D6",0.0294319685550748,"ENSG00000253456","D5/D6"
"ENSG00000275278 D5/D6",0.735137838161166,"ENSG00000275278","D5/D6"
"ENSG00000220600 D5/D6",0.320551663411196,"ENSG00000220600","D5/D6"
"ENSG00000257169 D5/D6",0.0496121070687428,"ENSG00000257169","D5/D6"
"ENSG00000257568 D5/D6",0.00673952925628296,"ENSG00000257568","D5/D6"
"ENSG00000219608 D5/D6",0.809482525147492,"ENSG00000219608","D5/D6"
"ENSG00000242327 D5/D6",0.0452784737462509,"ENSG00000242327","D5/D6"
"ENSG00000101958 D5/D6",0.511342748522729,"ENSG00000101958","D5/D6"
"ENSG00000279361 D5/D6",0.0723218224421823,"ENSG00000279361","D5/D6"
"ENSG00000259999 D5/D6",0.226196923662554,"ENSG00000259999","D5/D6"
"ENSG00000199347 D5/D6",0.400270078000035,"ENSG00000199347","D5/D6"
"ENSG00000253475 D5/D6",0.86364792755204,"ENSG00000253475","D5/D6"
"ENSG00000270809 D5/D6",0.222459392944173,"ENSG00000270809","D5/D6"
"ENSG00000199933 D5/D6",0.533489402809017,"ENSG00000199933","D5/D6"
"ENSG00000244730 D5/D6",0.0881402484586275,"ENSG00000244730","D5/D6"
"ENSG00000019186 D5/D6",0.845774347966201,"ENSG00000019186","D5/D6"
"ENSG00000243607 D5/D6",0.713698694550534,"ENSG00000243607","D5/D6"
"ENSG00000042832 D5/D6",0.991445738684378,"ENSG00000042832","D5/D6"
"ENSG00000219188 D5/D6",0.656961686274669,"ENSG00000219188","D5/D6"
"ENSG00000283980 D5/D6",0.673214184969012,"ENSG00000283980","D5/D6"
"ENSG00000233044 D5/D6",0.392712167469877,"ENSG00000233044","D5/D6"
"ENSG00000221263 D5/D6",0.810772743906233,"ENSG00000221263","D5/D6"
"ENSG00000256314 D5/D6",0.155393565565892,"ENSG00000256314","D5/D6"
"ENSG00000139780 D5/D6",0.0660186581698155,"ENSG00000139780","D5/D6"
"ENSG00000232466 D5/D6",0.655808990660792,"ENSG00000232466","D5/D6"
"ENSG00000207588 D5/D6",0.432191129936965,"ENSG00000207588","D5/D6"
"ENSG00000205086 D5/D6",0.502067625385936,"ENSG00000205086","D5/D6"
"ENSG00000240074 D5/D6",0.0672014511572002,"ENSG00000240074","D5/D6"
"ENSG00000226576 D5/D6",0.927048265585385,"ENSG00000226576","D5/D6"
"ENSG00000226117 D5/D6",0.772672372770808,"ENSG00000226117","D5/D6"
"ENSG00000259073 D5/D6",0.327486950326863,"ENSG00000259073","D5/D6"
"ENSG00000223825 D5/D6",0.108968418480624,"ENSG00000223825","D5/D6"
"ENSG00000223156 D5/D6",0.0408594045311699,"ENSG00000223156","D5/D6"
"ENSG00000259750 D5/D6",0.616170602363586,"ENSG00000259750","D5/D6"
"ENSG00000279957 D5/D6",0.469810351903029,"ENSG00000279957","D5/D6"
"ENSG00000228171 D5/D6",0.619795977294545,"ENSG00000228171","D5/D6"
"ENSG00000280232 D5/D6",0.538586331334471,"ENSG00000280232","D5/D6"
"ENSG00000249222 D5/D6",0.90980647430831,"ENSG00000249222","D5/D6"
"ENSG00000207022 D5/D6",0.223014102496493,"ENSG00000207022","D5/D6"
"ENSG00000226977 D5/D6",0.752377413629543,"ENSG00000226977","D5/D6"
"ENSG00000256811 D5/D6",0.747118980692198,"ENSG00000256811","D5/D6"
"ENSG00000263368 D5/D6",0.000191089545145847,"ENSG00000263368","D5/D6"
"ENSG00000237249 D5/D6",0.36509799541633,"ENSG00000237249","D5/D6"
"ENSG00000280474 D5/D6",0.0809923446797966,"ENSG00000280474","D5/D6"
"ENSG00000279176 D5/D6",0.284572062859987,"ENSG00000279176","D5/D6"
"ENSG00000267375 D5/D6",0.762017091959337,"ENSG00000267375","D5/D6"
"ENSG00000266840 D5/D6",0.914996157493188,"ENSG00000266840","D5/D6"
"ENSG00000259710 D5/D6",0.791639742421803,"ENSG00000259710","D5/D6"
"ENSG00000236375 D5/D6",0.940681365649387,"ENSG00000236375","D5/D6"
"ENSG00000241939 D5/D6",0.824968509428172,"ENSG00000241939","D5/D6"
"ENSG00000224208 D5/D6",0.00710082744770777,"ENSG00000224208","D5/D6"
"ENSG00000124440 D5/D6",0.159079575760845,"ENSG00000124440","D5/D6"
"ENSG00000201469 D5/D6",0.988969988216172,"ENSG00000201469","D5/D6"
"ENSG00000167117 D5/D6",0.350344744429469,"ENSG00000167117","D5/D6"
"ENSG00000225779 D5/D6",0.977293887025715,"ENSG00000225779","D5/D6"
"ENSG00000248152 D5/D6",0.166143384124606,"ENSG00000248152","D5/D6"
"ENSG00000277634 D5/D6",0.560833051752995,"ENSG00000277634","D5/D6"
"ENSG00000236928 D5/D6",0.926673224969986,"ENSG00000236928","D5/D6"
"ENSG00000269066 D5/D6",0.0466302096092751,"ENSG00000269066","D5/D6"
"ENSG00000206706 D5/D6",0.665316307591488,"ENSG00000206706","D5/D6"
"ENSG00000277411 D5/D6",0.0058462640523629,"ENSG00000277411","D5/D6"
"ENSG00000231169 D5/D6",0.0770001157360552,"ENSG00000231169","D5/D6"
"ENSG00000241429 D5/D6",0.988827693757577,"ENSG00000241429","D5/D6"
"ENSG00000269275 D5/D6",0.0598024233662244,"ENSG00000269275","D5/D6"
"ENSG00000234619 D5/D6",0.192176541640658,"ENSG00000234619","D5/D6"
"ENSG00000231978 D5/D6",0.189571907532272,"ENSG00000231978","D5/D6"
"ENSG00000267083 D5/D6",0.455661823188935,"ENSG00000267083","D5/D6"
"ENSG00000201794 D5/D6",0.881801539547769,"ENSG00000201794","D5/D6"
"ENSG00000261736 D5/D6",0.920493120724083,"ENSG00000261736","D5/D6"
"ENSG00000233541 D5/D6",0.689882803615986,"ENSG00000233541","D5/D6"
"ENSG00000232963 D5/D6",0.133349013086409,"ENSG00000232963","D5/D6"
"ENSG00000235869 D5/D6",0.646034531407893,"ENSG00000235869","D5/D6"
"ENSG00000224815 D5/D6",0.0258012058713893,"ENSG00000224815","D5/D6"
"ENSG00000227813 D5/D6",0.0231796086742649,"ENSG00000227813","D5/D6"
"ENSG00000171017 D5/D6",0.300912494209314,"ENSG00000171017","D5/D6"
"ENSG00000162630 D5/D6",0.103429998758509,"ENSG00000162630","D5/D6"
"ENSG00000206808 D5/D6",0.87908434521612,"ENSG00000206808","D5/D6"
"ENSG00000241409 D5/D6",0.154133666953882,"ENSG00000241409","D5/D6"
"ENSG00000233603 D5/D6",0.106317887570373,"ENSG00000233603","D5/D6"
"ENSG00000278978 D5/D6",0.856768376629476,"ENSG00000278978","D5/D6"
"ENSG00000123838 D5/D6",0.00360125956826583,"ENSG00000123838","D5/D6"
"ENSG00000258334 D5/D6",0.330027879482166,"ENSG00000258334","D5/D6"
"ENSG00000126838 D5/D6",0.350162673637297,"ENSG00000126838","D5/D6"
"ENSG00000253190 D5/D6",0.298777789422739,"ENSG00000253190","D5/D6"
"ENSG00000206922 D5/D6",0.226710156199874,"ENSG00000206922","D5/D6"
"ENSG00000227712 D5/D6",0.911371888476188,"ENSG00000227712","D5/D6"
"ENSG00000260405 D5/D6",0.163205377196723,"ENSG00000260405","D5/D6"
"ENSG00000241278 D5/D6",0.63837294893519,"ENSG00000241278","D5/D6"
"ENSG00000225528 D5/D6",0.467272579127409,"ENSG00000225528","D5/D6"
"ENSG00000266648 D5/D6",0.0354938606041672,"ENSG00000266648","D5/D6"
"ENSG00000225235 D5/D6",0.167189481718014,"ENSG00000225235","D5/D6"
"ENSG00000203392 D5/D6",0.0679258128177203,"ENSG00000203392","D5/D6"
"ENSG00000257563 D5/D6",0.901448649589274,"ENSG00000257563","D5/D6"
"ENSG00000250770 D5/D6",0.175003652049866,"ENSG00000250770","D5/D6"
"ENSG00000263098 D5/D6",0.580149133796746,"ENSG00000263098","D5/D6"
"ENSG00000207956 D5/D6",0.306735007078291,"ENSG00000207956","D5/D6"
"ENSG00000278399 D5/D6",0.0349863760869975,"ENSG00000278399","D5/D6"
"ENSG00000238835 D5/D6",0.538737381944962,"ENSG00000238835","D5/D6"
"ENSG00000257391 D5/D6",0.993797503200769,"ENSG00000257391","D5/D6"
"ENSG00000171459 D5/D6",0.640183003588707,"ENSG00000171459","D5/D6"
"ENSG00000269959 D5/D6",0.150117471589138,"ENSG00000269959","D5/D6"
"ENSG00000244604 D5/D6",0.270364955444377,"ENSG00000244604","D5/D6"
"ENSG00000259498 D5/D6",0.996681859893378,"ENSG00000259498","D5/D6"
"ENSG00000279201 D5/D6",0.983820187022222,"ENSG00000279201","D5/D6"
"ENSG00000237525 D5/D6",0.0123554166967056,"ENSG00000237525","D5/D6"
"ENSG00000175202 D5/D6",0.167282451803419,"ENSG00000175202","D5/D6"
"ENSG00000259106 D5/D6",0.864133957723859,"ENSG00000259106","D5/D6"
"ENSG00000283532 D5/D6",0.230230163197758,"ENSG00000283532","D5/D6"
"ENSG00000201867 D5/D6",0.735041258585523,"ENSG00000201867","D5/D6"
"ENSG00000279629 D5/D6",0.735604993290877,"ENSG00000279629","D5/D6"
"ENSG00000180116 D5/D6",0.0619811141383933,"ENSG00000180116","D5/D6"
"ENSG00000199592 D5/D6",0.270773020471665,"ENSG00000199592","D5/D6"
"ENSG00000225741 D5/D6",0.673402522689689,"ENSG00000225741","D5/D6"
"ENSG00000258662 D5/D6",0.294391955524127,"ENSG00000258662","D5/D6"
"ENSG00000236004 D5/D6",0.0292964094595479,"ENSG00000236004","D5/D6"
"ENSG00000222145 D5/D6",0.607148092165769,"ENSG00000222145","D5/D6"
"ENSG00000109832 D5/D6",0.101627969510567,"ENSG00000109832","D5/D6"
"ENSG00000227067 D5/D6",0.63154413860499,"ENSG00000227067","D5/D6"
"ENSG00000202100 D5/D6",0.119529524376684,"ENSG00000202100","D5/D6"
"ENSG00000259191 D5/D6",0.627883669066326,"ENSG00000259191","D5/D6"
"ENSG00000212211 D5/D6",0.693022195509704,"ENSG00000212211","D5/D6"
"ENSG00000217231 D5/D6",0.973794226768325,"ENSG00000217231","D5/D6"
"ENSG00000232994 D5/D6",0.478580691314772,"ENSG00000232994","D5/D6"
"ENSG00000236733 D5/D6",0.770701070256499,"ENSG00000236733","D5/D6"
"ENSG00000230825 D5/D6",0.389130916547734,"ENSG00000230825","D5/D6"
"ENSG00000254865 D5/D6",0.0504850609222279,"ENSG00000254865","D5/D6"
"ENSG00000253926 D5/D6",0.195985971926071,"ENSG00000253926","D5/D6"
"ENSG00000252822 D5/D6",0.324698597362502,"ENSG00000252822","D5/D6"
"ENSG00000207380 D5/D6",0.310464001901808,"ENSG00000207380","D5/D6"
"ENSG00000263813 D5/D6",0.670191780537088,"ENSG00000263813","D5/D6"
"ENSG00000275001 D5/D6",0.694219514744512,"ENSG00000275001","D5/D6"
"ENSG00000263755 D5/D6",0.193233966068083,"ENSG00000263755","D5/D6"
"ENSG00000264071 D5/D6",0.250354756788626,"ENSG00000264071","D5/D6"
"ENSG00000216069 D5/D6",0.117758121120333,"ENSG00000216069","D5/D6"
"ENSG00000207142 D5/D6",0.589525553633525,"ENSG00000207142","D5/D6"
"ENSG00000259196 D5/D6",0.366894808172577,"ENSG00000259196","D5/D6"
"ENSG00000227330 D5/D6",0.847754491057754,"ENSG00000227330","D5/D6"
"ENSG00000222506 D5/D6",0.468051073978824,"ENSG00000222506","D5/D6"
"ENSG00000278095 D5/D6",0.790724257415216,"ENSG00000278095","D5/D6"
"ENSG00000262179 D5/D6",0.904134656676158,"ENSG00000262179","D5/D6"
"ENSG00000233189 D5/D6",0.570138271768346,"ENSG00000233189","D5/D6"
"ENSG00000272855 D5/D6",0.386400650672217,"ENSG00000272855","D5/D6"
"ENSG00000271096 D5/D6",0.995986629295111,"ENSG00000271096","D5/D6"
"ENSG00000238173 D5/D6",0.23625013873983,"ENSG00000238173","D5/D6"
"ENSG00000257754 D5/D6",0.0623459402745074,"ENSG00000257754","D5/D6"
"ENSG00000244056 D5/D6",0.632218532783349,"ENSG00000244056","D5/D6"
"ENSG00000201114 D5/D6",0.275374321513645,"ENSG00000201114","D5/D6"
"ENSG00000270892 D5/D6",0.215071255315756,"ENSG00000270892","D5/D6"
