"","Var1","Freq","gene","compare","gene_compare","fc","medianp","uchar","ubb","us","uc","U"
131,"ENSG00000065923 D5/D6",8,"ENSG00000065923","D5/D6","ENSG00000065923 D5/D6",0.895177546907829,0.00441622671112204,0.865915030693645,85.1340822190035,3.04463151948601,85.1929078339381,170.385815667876
134,"ENSG00000066044 D5/D6",8,"ENSG00000066044","D5/D6","ENSG00000066044 D5/D6",1.11332279708014,0.0110465141568318,1.39807939721793,55.5782908109448,3.04463151948601,55.6791775851289,111.358355170258
139,"ENSG00000066933 D5/D6",10,"ENSG00000066933","D5/D6","ENSG00000066933 D5/D6",0.74820328388001,0.0001953229882687,1.63558092683911,14.1408055140182,3.04463151948601,14.5570356406438,29.1140712812876
142,"ENSG00000067057 D5/D6",10,"ENSG00000067057","D5/D6","ENSG00000067057 D5/D6",1.4036029858981,7.67996072982832e-06,1.03118083397515,95.2771138352256,3.04463151948601,95.3313250499139,190.662650099828
148,"ENSG00000067334 D5/D6",5,"ENSG00000067334","D5/D6","ENSG00000067334 D5/D6",1.06876255113886,0.0500278778514094,3.50289115409979,79.1663161981236,3.04463151948601,79.3022423889023,158.604484777805
151,"ENSG00000067596 D5/D6",9,"ENSG00000067596","D5/D6","ENSG00000067596 D5/D6",1.1600255485175,0.00165286382655482,0.664507557066993,1.91380577944255,3.04463151948601,3.65704852911122,7.31409705822244
154,"ENSG00000068024 D5/D6",8,"ENSG00000068024","D5/D6","ENSG00000068024 D5/D6",1.26885780572201,0.00227744051300425,0.918148680553176,4.10756107631281,3.04463151948601,5.19469306934387,10.3893861386877
163,"ENSG00000069424 D5/D6",8,"ENSG00000069424","D5/D6","ENSG00000069424 D5/D6",1.16256509857021,0.0014469113984336,0.563775651784129,60.8920826019103,3.04463151948601,60.9707581359528,121.941516271906
168,"ENSG00000070214 D5/D6",10,"ENSG00000070214","D5/D6","ENSG00000070214 D5/D6",0.595310198101746,0.000419378762347578,4.68420969398822,30.5639235545494,3.04463151948601,31.0703238572603,62.1406477145206
173,"ENSG00000070404 D5/D6",6,"ENSG00000070404","D5/D6","ENSG00000070404 D5/D6",0.58044196862091,0.0327577806612407,6.71853063984508,17.4655309455165,3.04463151948601,18.9592512050655,37.918502410131
185,"ENSG00000075399 D5/D6",5,"ENSG00000075399","D5/D6","ENSG00000075399 D5/D6",0.886425619875022,0.0934689457506531,5.4707729270747,23.9386990428071,3.04463151948601,24.7438972146902,49.4877944293804
187,"ENSG00000075407 D5/D6",9,"ENSG00000075407","D5/D6","ENSG00000075407 D5/D6",0.852553614685774,0.00413055173945043,0.927156336660581,19.7217727887453,3.04463151948601,19.976929741403,39.953859482806
190,"ENSG00000075415 D5/D6",7,"ENSG00000075415","D5/D6","ENSG00000075415 D5/D6",1.1103909349996,0.00229320507412181,0.694885844087832,141.326411007273,3.04463151948601,141.360910776715,282.72182155343
198,"ENSG00000077380 D5/D6",5,"ENSG00000077380","D5/D6","ENSG00000077380 D5/D6",0.908664272134489,0.0866054517955426,2.42677922653801,33.3812557965364,3.04463151948601,33.6075479179544,67.2150958359088
203,"ENSG00000078369 D5/D6",5,"ENSG00000078369","D5/D6","ENSG00000078369 D5/D6",1.03122730589017,0.132388881618602,0.69649221845126,181.446339397759,3.04463151948601,181.473218308781,362.946436617562
208,"ENSG00000078804 D5/D6",10,"ENSG00000078804","D5/D6","ENSG00000078804 D5/D6",1.4176421057196,4.32962160518171e-05,2.08512118936791,23.854985268709,3.04463151948601,24.1387206296051,48.2774412592102
210,"ENSG00000079215 D5/D6",9,"ENSG00000079215","D5/D6","ENSG00000079215 D5/D6",2.28250609718809,0.00397995965114549,13.9124825055645,7.31263974663546,3.04463151948601,16.0094238066571,32.0188476133142
213,"ENSG00000079616 D5/D6",10,"ENSG00000079616","D5/D6","ENSG00000079616 D5/D6",1.47059599995448,4.3609758569037e-05,1.60444385953887,35.6269502245326,3.04463151948601,35.792787031596,71.585574063192
216,"ENSG00000079819 D5/D6",10,"ENSG00000079819","D5/D6","ENSG00000079819 D5/D6",0.748789562710955,0.00142675118622885,2.39830083870327,7.28588835768388,3.04463151948601,8.25262365329996,16.5052473065999
221,"ENSG00000080845 D5/D6",8,"ENSG00000080845","D5/D6","ENSG00000080845 D5/D6",1.29156254057592,0.000711668175682447,2.43079515049285,33.337333715273,3.04463151948601,33.5642125692915,67.128425138583
229,"ENSG00000083857 D5/D6",7,"ENSG00000083857","D5/D6","ENSG00000083857 D5/D6",0.426874039999814,0.0209103705392598,9.28076571266896,0.723997905792879,3.04463151948601,9.79421085491281,19.5884217098256
231,"ENSG00000085514 D5/D6",7,"ENSG00000085514","D5/D6","ENSG00000085514 D5/D6",0.773295224555538,0.0168052197984664,5.0410752416489,23.9408533158884,3.04463151948601,24.6545468052913,49.3090936105826
236,"ENSG00000086061 D5/D6",6,"ENSG00000086061","D5/D6","ENSG00000086061 D5/D6",0.927808034701146,0.0243366661447676,0.595325712935754,104.697114871139,3.04463151948601,104.743066864277,209.486133728554
238,"ENSG00000086062 D5/D6",6,"ENSG00000086062","D5/D6","ENSG00000086062 D5/D6",0.927127216564165,0.0450220626594312,0.626836100229302,113.409792610346,3.04463151948601,113.452385450936,226.904770901872
265,"ENSG00000090621 D5/D6",4,"ENSG00000090621","D5/D6","ENSG00000090621 D5/D6",1.10867889291224,0.0953928155078255,1.94188235825304,170.555854510781,3.04463151948601,170.594080190625,341.18816038125
268,"ENSG00000090661 D5/D6",5,"ENSG00000090661","D5/D6","ENSG00000090661 D5/D6",0.911327042279345,0.0536677592679978,1.29362874188352,35.4604818973716,3.04463151948601,35.6144497754085,71.228899550817
270,"ENSG00000090975 D5/D6",7,"ENSG00000090975","D5/D6","ENSG00000090975 D5/D6",1.40516250599255,0.0195417351163642,6.56190637167482,5.99627142314006,3.04463151948601,9.39593887272796,18.7918777454559
285,"ENSG00000095015 D5/D6",7,"ENSG00000095015","D5/D6","ENSG00000095015 D5/D6",1.13253046723114,0.0164991291884683,2.39673276877075,7.1799129829498,3.04463151948601,8.158753550456,16.317507100912
291,"ENSG00000099282 D5/D6",8,"ENSG00000099282","D5/D6","ENSG00000099282 D5/D6",1.7018781814218,0.0335608297890002,8.16059226049948,5.09480099098096,3.04463151948601,10.0906909708539,20.1813819417078
294,"ENSG00000099331 D5/D6",7,"ENSG00000099331","D5/D6","ENSG00000099331 D5/D6",0.821564357923967,0.00351512506321507,1.5572374109148,81.5046975006058,3.04463151948601,81.5764088698973,163.152817739795
297,"ENSG00000099904 D5/D6",7,"ENSG00000099904","D5/D6","ENSG00000099904 D5/D6",1.16563017098559,0.0140451475314725,3.74018665902999,47.0885105502463,3.04463151948601,47.3348349862392,94.6696699724784
304,"ENSG00000100030 D5/D6",10,"ENSG00000100030","D5/D6","ENSG00000100030 D5/D6",1.22976998029927,4.70205583338722e-05,0.832416605815829,60.0435826464061,3.04463151948601,60.1264876365723,120.252975273145
307,"ENSG00000100105 D5/D6",10,"ENSG00000100105","D5/D6","ENSG00000100105 D5/D6",1.35441516419987,0.000129007876905969,1.3102531725372,42.3662631123358,3.04463151948601,42.4957267801041,84.9914535602082
312,"ENSG00000100239 D5/D6",5,"ENSG00000100239","D5/D6","ENSG00000100239 D5/D6",1.08093179545359,0.0436315475047821,1.09675221776899,38.9459555059395,3.04463151948601,39.0801752399762,78.1603504799524
315,"ENSG00000100242 D5/D6",4,"ENSG00000100242","D5/D6","ENSG00000100242 D5/D6",0.938147957798914,0.189934647775649,2.27406112762905,36.5352140798242,3.04463151948601,36.7323155131857,73.4646310263714
320,"ENSG00000100372 D5/D6",6,"ENSG00000100372","D5/D6","ENSG00000100372 D5/D6",1.28286751221324,0.00930117604671437,4.04985967604411,39.1277979458929,3.04463151948601,39.4544765087527,78.9089530175054
322,"ENSG00000100422 D5/D6",9,"ENSG00000100422","D5/D6","ENSG00000100422 D5/D6",0.8176634086829,0.000706479156283387,1.19661846776756,16.636594640476,3.04463151948601,16.9551749645459,33.9103499290918
327,"ENSG00000100483 D5/D6",4,"ENSG00000100483","D5/D6","ENSG00000100483 D5/D6",0.835617961714851,0.242719041735404,7.54451189351218,36.3751856808111,3.04463151948601,37.273899368248,74.547798736496
337,"ENSG00000100603 D5/D6",4,"ENSG00000100603","D5/D6","ENSG00000100603 D5/D6",1.09803718698061,0.104440604123577,1.59206747070722,190.153410939474,3.04463151948601,190.184447712838,380.368895425676
339,"ENSG00000100647 D5/D6",8,"ENSG00000100647","D5/D6","ENSG00000100647 D5/D6",1.1419690161375,0.00129465735780729,0.511757695193417,69.3758062967008,3.04463151948601,69.4444682919049,138.88893658381
343,"ENSG00000100784 D5/D6",7,"ENSG00000100784","D5/D6","ENSG00000100784 D5/D6",1.24171890639089,0.0108198352460789,1.37542610920247,1.85067048909894,3.04463151948601,3.81923543795682,7.63847087591364
345,"ENSG00000100852 D5/D6",4,"ENSG00000100852","D5/D6","ENSG00000100852 D5/D6",1.22390320733547,0.155979891504701,9.1804365145597,32.6655924739059,3.04463151948601,34.0674496749993,68.1348993499986
348,"ENSG00000100902 D5/D6",6,"ENSG00000100902","D5/D6","ENSG00000100902 D5/D6",0.88335680222011,0.029093432120485,1.71669318436404,32.679158903288,3.04463151948601,32.8655479675151,65.7310959350302
351,"ENSG00000100918 D5/D6",7,"ENSG00000100918","D5/D6","ENSG00000100918 D5/D6",0.814842961058192,0.0057844913093476,1.78174043562421,42.0725934081332,3.04463151948601,42.2202261499803,84.4404522999606
354,"ENSG00000100968 D5/D6",10,"ENSG00000100968","D5/D6","ENSG00000100968 D5/D6",0.620290104894295,0.00157331272827359,4.68472315200832,5.14431223805905,3.04463151948601,7.59475875212996,15.1895175042599
359,"ENSG00000101187 D5/D6",10,"ENSG00000101187","D5/D6","ENSG00000101187 D5/D6",2.36324998206701,6.49710219643902e-07,2.28237302630119,40.8105691679681,3.04463151948601,40.9875781613667,81.9751563227334
365,"ENSG00000101307 D5/D6",9,"ENSG00000101307","D5/D6","ENSG00000101307 D5/D6",2.13554822082899,0.000135492333518998,1.85761424073946,1.69921493753223,3.04463151948601,3.95067629157065,7.9013525831413
371,"ENSG00000101421 D5/D6",8,"ENSG00000101421","D5/D6","ENSG00000101421 D5/D6",0.786190278225489,0.000777176185638862,1.25874956815472,106.207013936157,3.04463151948601,106.258101059636,212.516202119272
374,"ENSG00000101493 D5/D6",7,"ENSG00000101493","D5/D6","ENSG00000101493 D5/D6",1.15700947354649,0.0100746835943258,1.33918578029959,90.0816037219245,3.04463151948601,90.1429893489086,180.285978697817
377,"ENSG00000101546 D5/D6",10,"ENSG00000101546","D5/D6","ENSG00000101546 D5/D6",1.46670063178018,0.000418855975601625,3.4653174721779,58.0112264352347,3.04463151948601,58.1943347654435,116.388669530887
379,"ENSG00000101670 D5/D6",9,"ENSG00000101670","D5/D6","ENSG00000101670 D5/D6",1.77689898845523,0.0144412250117873,7.89348877791403,3.87398211745228,3.04463151948601,9.30508912492742,18.6101782498548
382,"ENSG00000102699 D5/D6",8,"ENSG00000102699","D5/D6","ENSG00000102699 D5/D6",0.905366905430377,0.0183379357883273,1.40883829046101,53.4886455489943,3.04463151948601,53.5937478544285,107.187495708857
394,"ENSG00000103569 D5/D6",10,"ENSG00000103569","D5/D6","ENSG00000103569 D5/D6",0.108174814216609,8.45585522353398e-08,2.58696912112223,8.49504415465986,3.04463151948601,9.38764962664821,18.7752992532964
397,"ENSG00000103942 D5/D6",10,"ENSG00000103942","D5/D6","ENSG00000103942 D5/D6",0.641593292353354,0.000672913152039642,3.67248464349456,6.56164044872323,3.04463151948601,8.11246263008168,16.2249252601634
409,"ENSG00000104763 D5/D6",9,"ENSG00000104763","D5/D6","ENSG00000104763 D5/D6",1.43255590976786,0.00688656419480626,5.07558449148294,118.55503079969,3.04463151948601,118.702681801782,237.405363603564
419,"ENSG00000104907 D5/D6",10,"ENSG00000104907","D5/D6","ENSG00000104907 D5/D6",1.52811324633592,0.000116637696473132,3.17853547341916,59.6484025826895,3.04463151948601,59.8105743118375,119.621148623675
426,"ENSG00000105127 D5/D6",8,"ENSG00000105127","D5/D6","ENSG00000105127 D5/D6",1.17273490811663,0.00248486053511029,2.7428087990582,61.7688142344285,3.04463151948601,61.9045975120182,123.809195024036
429,"ENSG00000105248 D5/D6",5,"ENSG00000105248","D5/D6","ENSG00000105248 D5/D6",1.11217432105498,0.0859260301462732,1.16903447377475,84.349373120508,3.04463151948601,84.4123993765904,168.824798753181
435,"ENSG00000105576 D5/D6",7,"ENSG00000105576","D5/D6","ENSG00000105576 D5/D6",1.11224048110926,0.017587191588927,0.909228286087239,46.675861611566,3.04463151948601,46.7838918255817,93.5677836511634
438,"ENSG00000105642 D5/D6",10,"ENSG00000105642","D5/D6","ENSG00000105642 D5/D6",0.181104720270396,2.34172429125523e-06,6.56856037993557,6.16335787367178,3.04463151948601,9.50803590828616,19.0160718165723
441,"ENSG00000105656 D5/D6",9,"ENSG00000105656","D5/D6","ENSG00000105656 D5/D6",0.789621390617882,0.00241607125789649,2.63038772640546,25.8373464053398,3.04463151948601,26.1487512120598,52.2975024241196
448,"ENSG00000105755 D5/D6",9,"ENSG00000105755","D5/D6","ENSG00000105755 D5/D6",1.33216408394346,0.00220532686580121,1.79729743770253,67.1125920386097,3.04463151948601,67.2056550396608,134.411310079322
450,"ENSG00000105967 D5/D6",10,"ENSG00000105967","D5/D6","ENSG00000105967 D5/D6",9.17023423983866,1.54674708812407e-05,14.5630280699596,2.16389969176195,3.04463151948601,15.0344281411661,30.0688562823322
459,"ENSG00000106624 D5/D6",10,"ENSG00000106624","D5/D6","ENSG00000106624 D5/D6",0.656665529378351,0.000238131327103524,1.92941071654551,8.9401253889689,3.04463151948601,9.63941122543564,19.2788224508713
462,"ENSG00000106682 D5/D6",5,"ENSG00000106682","D5/D6","ENSG00000106682 D5/D6",0.940277659791453,0.0553805761825586,0.888106285081896,362.745942537272,3.04463151948601,362.759806678079,725.519613356158
464,"ENSG00000106771 D5/D6",6,"ENSG00000106771","D5/D6","ENSG00000106771 D5/D6",1.09312578969295,0.0377198508122792,1.26426983371136,27.1192312292133,3.04463151948601,27.3188737279819,54.6377474559638
469,"ENSG00000107014 D5/D6",7,"ENSG00000107014","D5/D6","ENSG00000107014 D5/D6",0.717442933081304,0.0260571874887463,4.0742074500904,10.1349248058457,3.04463151948601,11.3395612020909,22.6791224041818
473,"ENSG00000107249 D5/D6",10,"ENSG00000107249","D5/D6","ENSG00000107249 D5/D6",0.268728511897481,3.02675631601395e-06,7.19814639383571,1.57051477933751,3.04463151948601,7.97180087989253,15.9436017597851
476,"ENSG00000107902 D5/D6",8,"ENSG00000107902","D5/D6","ENSG00000107902 D5/D6",0.705724470196126,0.0198030695658191,3.70490258541356,18.1569563524088,3.04463151948601,18.7795406823524,37.5590813647048
479,"ENSG00000107957 D5/D6",4,"ENSG00000107957","D5/D6","ENSG00000107957 D5/D6",0.94346962953253,0.11003583401152,33.2739689180298,7.85125249445008,3.04463151948601,34.3230091102029,68.6460182204058
488,"ENSG00000108582 D5/D6",8,"ENSG00000108582","D5/D6","ENSG00000108582 D5/D6",1.28711134838659,0.00319432660569694,4.54437199827796,22.189212809906,3.04463151948601,22.8534956422749,45.7069912845498
491,"ENSG00000108784 D5/D6",4,"ENSG00000108784","D5/D6","ENSG00000108784 D5/D6",1.12351239541739,0.18083208458057,3.65977160397502,101.866445473219,3.04463151948601,101.977627069034,203.955254138068
497,"ENSG00000109163 D5/D6",5,"ENSG00000109163","D5/D6","ENSG00000109163 D5/D6",0.793758702025523,0.0492523651181408,6.97297210965533,4.54820152508639,3.04463151948601,8.86443784141312,17.7288756828262
499,"ENSG00000109670 D5/D6",10,"ENSG00000109670","D5/D6","ENSG00000109670 D5/D6",0.580692170852443,0.000211907711351244,2.89009756812767,52.8010066915593,3.04463151948601,52.9676198510452,105.93523970209
502,"ENSG00000109684 D5/D6",10,"ENSG00000109684","D5/D6","ENSG00000109684 D5/D6",0.623280016451538,6.50106492825664e-05,1.20856528299717,4.29290353668627,3.04463151948601,5.39994739863336,10.7998947972667
505,"ENSG00000109814 D5/D6",4,"ENSG00000109814","D5/D6","ENSG00000109814 D5/D6",1.10327087685613,0.090276346730181,1.39424228238661,41.7571964694636,3.04463151948601,41.8912538559163,83.7825077118326
523,"ENSG00000110900 D5/D6",5,"ENSG00000110900","D5/D6","ENSG00000110900 D5/D6",0.289190808717106,0.047006932934971,28.0413737393615,13.5059082845256,3.04463151948601,31.2729592598785,62.545918519757
530,"ENSG00000111481 D5/D6",8,"ENSG00000111481","D5/D6","ENSG00000111481 D5/D6",0.863117829385237,0.028238536691636,1.32504312016679,78.3630678062663,3.04463151948601,78.4333852155397,156.866770431079
535,"ENSG00000111845 D5/D6",10,"ENSG00000111845","D5/D6","ENSG00000111845 D5/D6",1.34332724255116,0.000589834564702188,0.791866443445523,69.293269831852,3.04463151948601,69.3646457321275,138.729291464255
539,"ENSG00000111961 D5/D6",10,"ENSG00000111961","D5/D6","ENSG00000111961 D5/D6",0.241432127912608,4.43129256187832e-07,3.29128375638723,0.471896491647554,3.04463151948601,4.5083274230401,9.0166548460802
542,"ENSG00000112118 D5/D6",10,"ENSG00000112118","D5/D6","ENSG00000112118 D5/D6",1.32603512310619,0.000413454052594205,1.51849646123195,79.0196640194032,3.04463151948601,79.0928752438017,158.185750487603
551,"ENSG00000112651 D5/D6",6,"ENSG00000112651","D5/D6","ENSG00000112651 D5/D6",1.16838412777665,0.0438824764573168,2.042673824257,64.0908506528331,3.04463151948601,64.1956340793166,128.391268158633
558,"ENSG00000114251 D5/D6",10,"ENSG00000114251","D5/D6","ENSG00000114251 D5/D6",3.07641448723964,5.248391953313e-08,1.28942409786698,28.9799331169032,3.04463151948601,29.1679433463141,58.3358866926282
561,"ENSG00000114767 D5/D6",10,"ENSG00000114767","D5/D6","ENSG00000114767 D5/D6",1.50935676477721,2.19065686451628e-05,1.44021512454547,103.565834169015,3.04463151948601,103.620586795377,207.241173590754
563,"ENSG00000114948 D5/D6",10,"ENSG00000114948","D5/D6","ENSG00000114948 D5/D6",0.0513800335625119,2.07186573812334e-08,7.09222134631028,1.86411268972773,3.04463151948601,7.94004413303294,15.8800882660659
566,"ENSG00000115053 D5/D6",10,"ENSG00000115053","D5/D6","ENSG00000115053 D5/D6",1.59962380431096,8.97990907012965e-07,0.86134146677491,340.387081125463,3.04463151948601,340.401787138852,680.803574277704
569,"ENSG00000115129 D5/D6",9,"ENSG00000115129","D5/D6","ENSG00000115129 D5/D6",0.670044753857475,0.00151925892786254,5.67851147061169,25.2867019886991,3.04463151948601,26.0946847284384,52.1893694568768
572,"ENSG00000115204 D5/D6",10,"ENSG00000115204","D5/D6","ENSG00000115204 D5/D6",1.26714176125332,0.00268708494063509,1.37934725028597,45.0587938456299,3.04463151948601,45.1825993359091,90.3651986718182
574,"ENSG00000115207 D5/D6",6,"ENSG00000115207","D5/D6","ENSG00000115207 D5/D6",1.14138747514968,0.037480347068232,0.895628990739714,11.8688536330719,3.04463151948601,12.285830006222,24.571660012444
580,"ENSG00000115306 D5/D6",6,"ENSG00000115306","D5/D6","ENSG00000115306 D5/D6",1.0517071270473,0.0273677389921346,1.54011131950248,64.2514134453313,3.04463151948601,64.3419447459339,128.683889491868
583,"ENSG00000115310 D5/D6",4,"ENSG00000115310","D5/D6","ENSG00000115310 D5/D6",0.86965912431388,0.0863736060131746,2.675870763997,29.4662439073307,3.04463151948601,29.7437320362016,59.4874640724032
586,"ENSG00000115339 D5/D6",5,"ENSG00000115339","D5/D6","ENSG00000115339 D5/D6",1.14360197942674,0.067072384321871,1.66170770534582,18.7050217093979,3.04463151948601,19.0239031414823,38.0478062829646
589,"ENSG00000115425 D5/D6",10,"ENSG00000115425","D5/D6","ENSG00000115425 D5/D6",0.760441159510641,0.00689774503855897,1.57618842289885,14.979710961516,3.04463151948601,15.3670391267964,30.7340782535928
591,"ENSG00000115541 D5/D6",5,"ENSG00000115541","D5/D6","ENSG00000115541 D5/D6",0.84885869986592,0.0521452054383781,4.29115102738396,85.6549340668451,3.04463151948601,85.8163824000106,171.632764800021
594,"ENSG00000115568 D5/D6",5,"ENSG00000115568","D5/D6","ENSG00000115568 D5/D6",1.07902260909018,0.0480716737310355,2.83897784695894,36.0307303222918,3.04463151948601,36.2704163728884,72.5408327457768
596,"ENSG00000115850 D5/D6",9,"ENSG00000115850","D5/D6","ENSG00000115850 D5/D6",1.59590991669601,0.00782367633691909,3.59361903018776,8.97655619335269,3.04463151948601,10.1371810635893,20.2743621271786
599,"ENSG00000115896 D5/D6",9,"ENSG00000115896","D5/D6","ENSG00000115896 D5/D6",0.555666180025974,0.00145610277966824,3.94002768109602,2.7813109686811,3.04463151948601,5.70344544304198,11.406890886084
601,"ENSG00000116062 D5/D6",8,"ENSG00000116062","D5/D6","ENSG00000116062 D5/D6",1.24372843548413,0.0086092882233994,3.39383383708405,40.5265945296095,3.04463151948601,40.7822602778531,81.5645205557062
607,"ENSG00000116209 D5/D6",9,"ENSG00000116209","D5/D6","ENSG00000116209 D5/D6",0.835163108346451,0.0020660930964336,1.13797163727476,9.30921630791539,3.04463151948601,9.86033816885848,19.720676337717
610,"ENSG00000116396 D5/D6",10,"ENSG00000116396","D5/D6","ENSG00000116396 D5/D6",1.45171043355382,9.83770497679154e-06,1.86325281817927,24.5989429520475,3.04463151948601,24.8565783347585,49.713156669517
616,"ENSG00000116678 D5/D6",10,"ENSG00000116678","D5/D6","ENSG00000116678 D5/D6",0.633122474096139,0.000254275848538017,2.64859738932416,3.36699131462084,3.04463151948601,5.25561411567807,10.5112282313561
625,"ENSG00000117009 D5/D6",4,"ENSG00000117009","D5/D6","ENSG00000117009 D5/D6",0.72997158189521,0.0795241300429512,11.6032006515953,12.1506188953125,3.04463151948601,17.0745888966544,34.1491777933088
627,"ENSG00000117298 D5/D6",7,"ENSG00000117298","D5/D6","ENSG00000117298 D5/D6",1.1395311953701,0.00829485316578765,0.998444580211139,45.9275045090936,3.04463151948601,46.0391392524015,92.078278504803
629,"ENSG00000117362 D5/D6",6,"ENSG00000117362","D5/D6","ENSG00000117362 D5/D6",1.11279117025006,0.0319875639375329,1.1361216720028,98.5227231436456,3.04463151948601,98.5763030813313,197.152606162663
635,"ENSG00000118181 D5/D6",8,"ENSG00000118181","D5/D6","ENSG00000118181 D5/D6",1.26354577439302,0.000701594983907867,2.38049902535602,1463.90462326831,3.04463151948601,1463.90972487481,2927.81944974962
637,"ENSG00000118200 D5/D6",7,"ENSG00000118200","D5/D6","ENSG00000118200 D5/D6",1.26032811979742,0.00517892029194704,2.72500676173128,41.5108738086636,3.04463151948601,41.7114862753621,83.4229725507242
643,"ENSG00000118503 D5/D6",10,"ENSG00000118503","D5/D6","ENSG00000118503 D5/D6",0.679063413989693,1.74458250751874e-06,2.11877386752955,193.771435862291,3.04463151948601,193.806935737411,387.613871474822
646,"ENSG00000118680 D5/D6",5,"ENSG00000118680","D5/D6","ENSG00000118680 D5/D6",0.931097366821322,0.05148061462383,1.25004932381341,360.281093269411,3.04463151948601,360.296126223699,720.592252447398
649,"ENSG00000118976 D5/D6",4,"ENSG00000118976","D5/D6","ENSG00000118976 D5/D6",0.767328610112404,0.101901497982139,3.71467761174881,4.95417362175968,3.04463151948601,6.90017732549062,13.8003546509812
652,"ENSG00000119227 D5/D6",10,"ENSG00000119227","D5/D6","ENSG00000119227 D5/D6",1.57667463200411,0.000682967889010514,2.40052979418904,39.9557866682746,3.04463151948601,40.1434579061509,80.2869158123018
658,"ENSG00000119335 D5/D6",10,"ENSG00000119335","D5/D6","ENSG00000119335 D5/D6",1.37498549724159,6.19829132246704e-06,0.938267289821566,591.259116885065,3.04463151948601,591.267700306979,1182.53540061396
661,"ENSG00000119431 D5/D6",4,"ENSG00000119431","D5/D6","ENSG00000119431 D5/D6",1.14504087658341,0.0983617305694176,2.43191511598661,44.5224252624511,3.04463151948601,44.6926206825171,89.3852413650342
669,"ENSG00000119707 D5/D6",4,"ENSG00000119707","D5/D6","ENSG00000119707 D5/D6",1.07750391596223,0.118022193455475,1.4123744938929,72.1169057672258,3.04463151948601,72.1949629838493,144.389925967699
678,"ENSG00000119801 D5/D6",5,"ENSG00000119801","D5/D6","ENSG00000119801 D5/D6",0.80698715173483,0.0301118055360663,4.64714045857326,86.7751241723751,3.04463151948601,86.9527910458444,173.905582091689
680,"ENSG00000119927 D5/D6",10,"ENSG00000119927","D5/D6","ENSG00000119927 D5/D6",0.718613306941885,0.000534000034499814,1.4762474485639,8.89806578149389,3.04463151948601,9.5196986438979,19.0393972877958
683,"ENSG00000120370 D5/D6",6,"ENSG00000120370","D5/D6","ENSG00000120370 D5/D6",0.841708366065083,0.0154739252630855,3.14827503772057,14.5442996635664,3.04463151948601,15.1894064895966,30.3788129791932
688,"ENSG00000120675 D5/D6",7,"ENSG00000120675","D5/D6","ENSG00000120675 D5/D6",1.19356509917627,0.0034677226987877,2.00099393812953,24.4138713925176,3.04463151948601,24.6842231840556,49.3684463681112
691,"ENSG00000120694 D5/D6",10,"ENSG00000120694","D5/D6","ENSG00000120694 D5/D6",0.504397323390674,4.60428220574529e-08,3.26766519868105,36.9368252302667,3.04463151948601,37.2058661373631,74.4117322747262
696,"ENSG00000120942 D5/D6",10,"ENSG00000120942","D5/D6","ENSG00000120942 D5/D6",1.36792340082773,0.000182800030155068,1.4234772732576,25.2175601614796,3.04463151948601,25.4405465573122,50.8810931146244
710,"ENSG00000122026 D5/D6",10,"ENSG00000122026","D5/D6","ENSG00000122026 D5/D6",1.29704299122121,0.000257211174603224,1.1180641888985,2223.21205897312,3.04463151948601,2223.21442488396,4446.42884976792
716,"ENSG00000122545 D5/D6",7,"ENSG00000122545","D5/D6","ENSG00000122545 D5/D6",0.875109589711024,0.00907101812237737,1.09090565495358,72.3513146037422,3.04463151948601,72.4235637146304,144.847127429261
719,"ENSG00000122778 D5/D6",7,"ENSG00000122778","D5/D6","ENSG00000122778 D5/D6",1.37314539420554,0.0185169277027184,3.30758184206121,2.09311969033255,3.04463151948601,4.95893423725689,9.91786847451378
724,"ENSG00000122966 D5/D6",8,"ENSG00000122966","D5/D6","ENSG00000122966 D5/D6",0.78500712152321,0.00524920051108226,2.19809552817774,10.4687646118524,3.04463151948601,11.1218900164862,22.2437800329724
726,"ENSG00000122970 D5/D6",4,"ENSG00000122970","D5/D6","ENSG00000122970 D5/D6",1.15076590547816,0.0895661136653625,1.11994217883964,6.46272846173532,3.04463151948601,7.23124544898841,14.4624908979768
737,"ENSG00000123453 D5/D6",9,"ENSG00000123453","D5/D6","ENSG00000123453 D5/D6",1.88555326238507,0.00115682644518206,3.84427914012048,3.56388806821098,3.04463151948601,6.06214164791204,12.1242832958241
740,"ENSG00000123485 D5/D6",7,"ENSG00000123485","D5/D6","ENSG00000123485 D5/D6",0.79557929957847,0.0130083010742609,2.99784650702926,7.51563112986449,3.04463151948601,8.64532104952404,17.2906420990481
742,"ENSG00000123595 D5/D6",9,"ENSG00000123595","D5/D6","ENSG00000123595 D5/D6",0.818595079688156,0.0050112348024347,1.65162355766399,146.360574098273,3.04463151948601,146.401554950218,292.803109900436
756,"ENSG00000124097 D5/D6",6,"ENSG00000124097","D5/D6","ENSG00000124097 D5/D6",1.76640515508974,0.04343913752152,7.39359151940916,26.9826196802271,3.04463151948601,28.14243666517,56.28487333034
761,"ENSG00000124120 D5/D6",5,"ENSG00000124120","D5/D6","ENSG00000124120 D5/D6",1.11947415749152,0.132878391948769,1.88133028729147,7.01659968972281,3.04463151948601,7.87666528076102,15.753330561522
770,"ENSG00000124177 D5/D6",4,"ENSG00000124177","D5/D6","ENSG00000124177 D5/D6",1.03433128618077,0.231955686401378,1.43288569643276,24.8807119467581,3.04463151948601,25.1072254438048,50.2144508876096
